The 'absorption cross section' of Ozone at the relevant wavelength has been updated
by the BIPM (the international bureau of weights and measures) and reflected within
the updated CEN reference method EN14625:2024. This results in an increase of ~1.24%
and will dramatically improve measurement uncertainty - this change has been applied
to all data from 1 January 2025.
Please refer to the UK-AIR data page ( https://uk-air.defra.gov.uk/data/ ) for further details:

Hourly measurement data supplied by UK-air on 13/07/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Marylebone Road",,,,,
Latitude,,51.522530,,,,,,
Longitude,,-0.154611,,,,,,
Site Type,,Urban Traffic,,,,,,
Zone,,Greater London,,,,,,
Agglomeration,,Greater London Urban Area,,,,,,
Local Authority,,"Westminster",,,,,,
Date,Time,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status
2021-08-26,01:00:00,35.52346,V ugm-3,2.61933,V ugm-3,8.98875,V ugm-3
2021-08-26,02:00:00,34.32604,V ugm-3,1.99568,V ugm-3,4.2075,V ugm-3
2021-08-26,03:00:00,32.72948,V ugm-3,1.87095,V ugm-3,4.01625,V ugm-3
2021-08-26,04:00:00,28.73808,V ugm-3,3.49244,V ugm-3,5.16375,V ugm-3
2021-08-26,05:00:00,29.33679,V ugm-3,4.24082,V ugm-3,5.16375,V ugm-3
2021-08-26,06:00:00,23.74883,V ugm-3,5.36339,V ugm-3,8.7975,V ugm-3
2021-08-26,07:00:00,26.94195,V ugm-3,8.98056,V ugm-3,15.87375,V ugm-3
2021-08-26,08:00:00,40.11357,V ugm-3,12.22354,V ugm-3,14.535,V ugm-3
2021-08-26,09:00:00,45.30239,V ugm-3,9.47948,V ugm-3,18.55125,V ugm-3
2021-08-26,10:00:00,49.49336,V ugm-3,8.35691,V ugm-3,15.87375,V ugm-3
2021-08-26,11:00:00,44.30454,V ugm-3,14.09449,V ugm-3,29.64375,V ugm-3
2021-08-26,12:00:00,45.9011,V ugm-3,15.34179,V ugm-3,25.245,V ugm-3
2021-08-26,13:00:00,44.70368,V ugm-3,14.09449,V ugm-3,23.90625,V ugm-3
2021-08-26,14:00:00,46.30024,V ugm-3,15.84071,V ugm-3,22.95,V ugm-3
2021-08-26,15:00:00,43.50626,V ugm-3,13.47084,V ugm-3,24.28875,V ugm-3
2021-08-26,16:00:00,44.10497,V ugm-3,11.2257,V ugm-3,24.67125,V ugm-3
2021-08-26,17:00:00,47.69723,V ugm-3,13.22138,V ugm-3,20.84625,V ugm-3
2021-08-26,18:00:00,49.49336,V ugm-3,8.85583,V ugm-3,27.9225,V ugm-3
2021-08-26,19:00:00,52.08777,V ugm-3,5.73758,V ugm-3,18.36,V ugm-3
2021-08-26,20:00:00,54.48261,V ugm-3,3.86663,V ugm-3,15.49125,V ugm-3
2021-08-26,21:00:00,59.27229,V ugm-3,2.61933,V ugm-3,12.6225,V ugm-3
2021-08-26,22:00:00,59.07272,V ugm-3,2.99352,V ugm-3,11.475,V ugm-3
2021-08-26,23:00:00,60.66928,V ugm-3,2.99352,V ugm-3,11.0925,V ugm-3
2021-08-26,24:00:00,57.27659,V ugm-3,8.7311,V ugm-3,20.2725,V ugm-3
2021-08-27,01:00:00,62.06627,V ugm-3,2.24514,V ugm-3,7.07625,V ugm-3
2021-08-27,02:00:00,57.27659,V ugm-3,2.61933,V ugm-3,7.2675,V ugm-3
2021-08-27,03:00:00,54.08347,V ugm-3,3.49244,V ugm-3,8.0325,V ugm-3
2021-08-27,04:00:00,47.09852,V ugm-3,3.61717,V ugm-3,10.51875,V ugm-3
2021-08-27,05:00:00,41.71013,V ugm-3,2.86879,V ugm-3,12.43125,V ugm-3
2021-08-27,06:00:00,35.52346,V ugm-3,9.60421,V ugm-3,19.31625,V ugm-3
2021-08-27,07:00:00,30.53421,V ugm-3,9.72894,V ugm-3,22.37625,V ugm-3
2021-08-27,08:00:00,34.12647,V ugm-3,8.60637,V ugm-3,16.4475,V ugm-3
2021-08-27,09:00:00,36.32174,V ugm-3,11.10097,V ugm-3,19.125,V ugm-3
2021-08-27,10:00:00,43.50626,V ugm-3,6.61069,V ugm-3,14.72625,V ugm-3
2021-08-27,11:00:00,38.51701,V ugm-3,11.59989,V ugm-3,28.11375,V ugm-3
2021-08-27,12:00:00,37.71873,V ugm-3,15.46652,V ugm-3,27.34875,V ugm-3
2021-08-27,13:00:00,41.51056,V ugm-3,14.46868,V ugm-3,22.75875,V ugm-3
2021-08-27,14:00:00,47.09852,V ugm-3,11.59989,V ugm-3,22.185,V ugm-3
2021-08-27,15:00:00,42.10927,V ugm-3,13.22138,V ugm-3,23.3325,V ugm-3
2021-08-27,16:00:00,40.91185,V ugm-3,13.47084,V ugm-3,21.61125,V ugm-3
2021-08-27,17:00:00,44.50411,V ugm-3,14.9676,V ugm-3,22.5675,V ugm-3
2021-08-27,18:00:00,44.90325,V ugm-3,10.10313,V ugm-3,25.05375,V ugm-3
2021-08-27,19:00:00,45.70153,V ugm-3,9.10529,V ugm-3,18.16875,V ugm-3
2021-08-27,20:00:00,41.71013,V ugm-3,5.23866,V ugm-3,22.185,V ugm-3
2021-08-27,21:00:00,40.51271,V ugm-3,3.49244,V ugm-3,20.655,V ugm-3
2021-08-27,22:00:00,36.32174,V ugm-3,4.86447,V ugm-3,23.90625,V ugm-3
2021-08-27,23:00:00,36.92045,V ugm-3,5.48812,V ugm-3,28.87875,V ugm-3
2021-08-27,24:00:00,31.33249,V ugm-3,8.48164,V ugm-3,27.9225,V ugm-3
2021-08-28,01:00:00,32.52991,V ugm-3,6.48596,V ugm-3,25.81875,V ugm-3
2021-08-28,02:00:00,31.53206,V ugm-3,5.61285,V ugm-3,17.40375,V ugm-3
2021-08-28,03:00:00,30.73378,V ugm-3,6.11177,V ugm-3,16.065,V ugm-3
2021-08-28,04:00:00,33.32819,V ugm-3,2.86879,V ugm-3,10.90125,V ugm-3
2021-08-28,05:00:00,33.72733,V ugm-3,2.86879,V ugm-3,8.415,V ugm-3
2021-08-28,06:00:00,32.92905,V ugm-3,3.11825,V ugm-3,9.18,V ugm-3
2021-08-28,07:00:00,29.73593,V ugm-3,4.73974,V ugm-3,11.8575,V ugm-3
2021-08-28,08:00:00,32.13077,V ugm-3,5.11393,V ugm-3,10.3275,V ugm-3
2021-08-28,09:00:00,36.32174,V ugm-3,5.11393,V ugm-3,13.77,V ugm-3
2021-08-28,10:00:00,44.50411,V ugm-3,6.73542,V ugm-3,11.66625,V ugm-3
2021-08-28,11:00:00,46.10067,V ugm-3,7.23434,V ugm-3,16.25625,V ugm-3
2021-08-28,12:00:00,44.50411,V ugm-3,7.23434,V ugm-3,16.4475,V ugm-3
2021-08-28,13:00:00,47.49766,V ugm-3,5.48812,V ugm-3,15.6825,V ugm-3
2021-08-28,14:00:00,46.10067,V ugm-3,6.11177,V ugm-3,16.065,V ugm-3
2021-08-28,15:00:00,49.09422,V ugm-3,5.98704,V ugm-3,15.49125,V ugm-3
2021-08-28,16:00:00,51.68863,V ugm-3,2.99352,V ugm-3,11.475,V ugm-3
2021-08-28,17:00:00,52.48691,V ugm-3,3.24298,V ugm-3,14.9175,V ugm-3
2021-08-28,18:00:00,46.30024,V ugm-3,5.48812,V ugm-3,21.0375,V ugm-3
2021-08-28,19:00:00,46.30024,V ugm-3,5.36339,V ugm-3,17.78625,V ugm-3
2021-08-28,20:00:00,32.33034,V ugm-3,7.85799,V ugm-3,28.11375,V ugm-3
2021-08-28,21:00:00,21.35399,V ugm-3,7.10961,V ugm-3,34.23375,V ugm-3
2021-08-28,22:00:00,15.36689,V ugm-3,15.34179,V ugm-3,49.53375,V ugm-3
2021-08-28,23:00:00,9.9785,V ugm-3,17.21274,V ugm-3,45.70875,V ugm-3
2021-08-28,24:00:00,15.36689,V ugm-3,11.2257,V ugm-3,42.075,V ugm-3
2021-08-29,01:00:00,22.75098,V ugm-3,6.11177,V ugm-3,30.40875,V ugm-3
2021-08-29,02:00:00,23.34969,V ugm-3,11.47516,V ugm-3,28.11375,V ugm-3
2021-08-29,03:00:00,24.94625,V ugm-3,8.7311,V ugm-3,30.02625,V ugm-3
2021-08-29,04:00:00,15.16732,V ugm-3,23.44924,V ugm-3,35.38125,V ugm-3
2021-08-29,05:00:00,8.58151,V ugm-3,26.06857,V ugm-3,39.20625,V ugm-3
2021-08-29,06:00:00,17.36259,V ugm-3,15.59125,V ugm-3,33.2775,V ugm-3
2021-08-29,07:00:00,23.54926,V ugm-3,15.46652,V ugm-3,28.87875,V ugm-3
2021-08-29,08:00:00,33.52776,V ugm-3,5.98704,V ugm-3,20.655,V ugm-3
2021-08-29,09:00:00,35.32389,V ugm-3,6.2365,V ugm-3,20.2725,V ugm-3
2021-08-29,10:00:00,40.11357,V ugm-3,6.2365,V ugm-3,17.595,V ugm-3
2021-08-29,11:00:00,56.07917,V ugm-3,3.36771,V ugm-3,11.66625,V ugm-3
2021-08-29,12:00:00,53.8839,V ugm-3,5.23866,V ugm-3,14.34375,V ugm-3
2021-08-29,13:00:00,51.08992,V ugm-3,5.73758,V ugm-3,13.96125,V ugm-3
2021-08-29,14:00:00,55.8796,V ugm-3,4.11609,V ugm-3,11.28375,V ugm-3
2021-08-29,15:00:00,55.28089,V ugm-3,4.24082,V ugm-3,15.10875,V ugm-3
2021-08-29,16:00:00,58.27444,V ugm-3,4.49028,V ugm-3,14.535,V ugm-3
2021-08-29,17:00:00,53.8839,V ugm-3,4.61501,V ugm-3,14.1525,V ugm-3
2021-08-29,18:00:00,53.68433,V ugm-3,4.49028,V ugm-3,12.04875,V ugm-3
2021-08-29,19:00:00,54.08347,V ugm-3,3.99136,V ugm-3,13.77,V ugm-3
2021-08-29,20:00:00,53.08562,V ugm-3,4.24082,V ugm-3,14.72625,V ugm-3
2021-08-29,21:00:00,55.08132,V ugm-3,2.61933,V ugm-3,10.71,V ugm-3
2021-08-29,22:00:00,54.28304,V ugm-3,2.24514,V ugm-3,10.13625,V ugm-3
2021-08-29,23:00:00,56.07917,V ugm-3,2.24514,V ugm-3,8.7975,V ugm-3
2021-08-29,24:00:00,55.28089,V ugm-3,2.61933,V ugm-3,9.18,V ugm-3
2021-08-30,01:00:00,55.08132,V ugm-3,3.36771,V ugm-3,9.37125,V ugm-3
2021-08-30,02:00:00,57.07702,V ugm-3,1.2473,V ugm-3,5.355,V ugm-3
2021-08-30,03:00:00,51.28949,V ugm-3,2.24514,V ugm-3,4.78125,V ugm-3
2021-08-30,04:00:00,47.49766,V ugm-3,1.74622,V ugm-3,5.16375,V ugm-3
2021-08-30,05:00:00,No data,V ugm-3,2.74406,V ugm-3,7.84125,V ugm-3
2021-08-30,06:00:00,No data,V ugm-3,2.24514,V ugm-3,5.92875,V ugm-3
2021-08-30,07:00:00,No data,V ugm-3,3.24298,V ugm-3,7.07625,V ugm-3
2021-08-30,08:00:00,45.70153,V ugm-3,2.4946,V ugm-3,6.31125,V ugm-3
2021-08-30,09:00:00,47.29809,V ugm-3,2.86879,V ugm-3,6.69375,V ugm-3
2021-08-30,10:00:00,48.49551,V ugm-3,2.99352,V ugm-3,8.60625,V ugm-3
2021-08-30,11:00:00,48.89465,V ugm-3,3.49244,V ugm-3,10.71,V ugm-3
2021-08-30,12:00:00,47.69723,V ugm-3,4.24082,V ugm-3,12.04875,V ugm-3
2021-08-30,13:00:00,46.10067,V ugm-3,3.99136,V ugm-3,12.81375,V ugm-3
2021-08-30,14:00:00,49.49336,V ugm-3,3.49244,V ugm-3,12.6225,V ugm-3
2021-08-30,15:00:00,51.08992,V ugm-3,3.86663,V ugm-3,12.81375,V ugm-3
2021-08-30,16:00:00,53.08562,V ugm-3,3.7419,V ugm-3,15.49125,V ugm-3
2021-08-30,17:00:00,55.68003,V ugm-3,3.99136,V ugm-3,14.535,V ugm-3
2021-08-30,18:00:00,54.48261,V ugm-3,2.74406,V ugm-3,13.57875,V ugm-3
2021-08-30,19:00:00,56.07917,V ugm-3,2.24514,V ugm-3,10.71,V ugm-3
2021-08-30,20:00:00,54.68218,V ugm-3,2.36987,V ugm-3,10.13625,V ugm-3
2021-08-30,21:00:00,55.68003,V ugm-3,2.12041,V ugm-3,9.37125,V ugm-3
2021-08-30,22:00:00,56.67788,V ugm-3,2.12041,V ugm-3,9.18,V ugm-3
2021-08-30,23:00:00,51.68863,V ugm-3,2.99352,V ugm-3,13.19625,V ugm-3
2021-08-30,24:00:00,50.89035,V ugm-3,2.99352,V ugm-3,11.0925,V ugm-3
2021-08-31,01:00:00,52.48691,V ugm-3,1.74622,V ugm-3,6.12,V ugm-3
2021-08-31,02:00:00,49.69293,V ugm-3,1.12257,V ugm-3,2.86875,V ugm-3
2021-08-31,03:00:00,46.69938,V ugm-3,1.87095,V ugm-3,4.39875,V ugm-3
2021-08-31,04:00:00,43.10712,V ugm-3,2.36987,V ugm-3,5.355,V ugm-3
2021-08-31,05:00:00,44.70368,V ugm-3,2.12041,V ugm-3,7.45875,V ugm-3
2021-08-31,06:00:00,43.30669,V ugm-3,4.24082,V ugm-3,12.24,V ugm-3
2021-08-31,07:00:00,34.92475,V ugm-3,6.11177,V ugm-3,18.55125,V ugm-3
2021-08-31,08:00:00,34.32604,V ugm-3,7.23434,V ugm-3,20.46375,V ugm-3
2021-08-31,09:00:00,31.53206,V ugm-3,10.97624,V ugm-3,24.0975,V ugm-3
2021-08-31,10:00:00,31.53206,V ugm-3,10.60205,V ugm-3,22.75875,V ugm-3
2021-08-31,11:00:00,36.72088,V ugm-3,8.85583,V ugm-3,22.185,V ugm-3
2021-08-31,12:00:00,42.90755,V ugm-3,6.98488,V ugm-3,20.46375,V ugm-3
2021-08-31,13:00:00,44.10497,V ugm-3,13.22138,V ugm-3,28.305,V ugm-3
2021-08-31,14:00:00,53.28519,V ugm-3,6.48596,V ugm-3,18.93375,V ugm-3
2021-08-31,15:00:00,51.48906,V ugm-3,4.9892,V ugm-3,18.93375,V ugm-3
2021-08-31,16:00:00,51.68863,V ugm-3,6.48596,V ugm-3,20.46375,V ugm-3
2021-08-31,17:00:00,50.09207,V ugm-3,7.23434,V ugm-3,25.43625,V ugm-3
2021-08-31,18:00:00,52.08777,V ugm-3,4.49028,V ugm-3,17.595,V ugm-3
2021-08-31,19:00:00,54.08347,V ugm-3,3.49244,V ugm-3,14.1525,V ugm-3
2021-08-31,20:00:00,59.07272,V ugm-3,1.99568,V ugm-3,12.04875,V ugm-3
2021-08-31,21:00:00,59.67143,V ugm-3,2.12041,V ugm-3,12.04875,V ugm-3
2021-08-31,22:00:00,57.27659,V ugm-3,2.86879,V ugm-3,14.34375,V ugm-3
2021-08-31,23:00:00,50.69078,V ugm-3,3.49244,V ugm-3,20.46375,V ugm-3
2021-08-31,24:00:00,48.09637,V ugm-3,2.99352,V ugm-3,18.55125,V ugm-3
2021-09-01,01:00:00,50.89035,V ugm-3,1.49676,V ugm-3,10.3275,V ugm-3
2021-09-01,02:00:00,55.8796,V ugm-3,0.49892,V ugm-3,5.92875,V ugm-3
2021-09-01,03:00:00,51.28949,V ugm-3,0.74838,V ugm-3,7.84125,V ugm-3
2021-09-01,04:00:00,49.69293,V ugm-3,0.99784,V ugm-3,5.7375,V ugm-3
2021-09-01,05:00:00,46.69938,V ugm-3,1.49676,V ugm-3,7.84125,V ugm-3
2021-09-01,06:00:00,42.70798,V ugm-3,3.11825,V ugm-3,14.1525,V ugm-3
2021-09-01,07:00:00,39.914,V ugm-3,6.98488,V ugm-3,20.46375,V ugm-3
2021-09-01,08:00:00,41.11142,V ugm-3,6.73542,V ugm-3,21.61125,V ugm-3
2021-09-01,09:00:00,38.51701,V ugm-3,5.86231,V ugm-3,22.185,V ugm-3
2021-09-01,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-01,11:00:00,35.12432,V ugm-3,8.7311,V ugm-3,22.75875,V ugm-3
2021-09-01,12:00:00,40.91185,V ugm-3,7.23434,V ugm-3,23.52375,V ugm-3
2021-09-01,13:00:00,40.51271,V ugm-3,7.73326,V ugm-3,22.5675,V ugm-3
2021-09-01,14:00:00,42.10927,V ugm-3,7.85799,V ugm-3,25.43625,V ugm-3
2021-09-01,15:00:00,44.90325,V ugm-3,6.86015,V ugm-3,24.0975,V ugm-3
2021-09-01,16:00:00,44.50411,V ugm-3,6.36123,V ugm-3,28.305,V ugm-3
2021-09-01,17:00:00,43.30669,V ugm-3,6.61069,V ugm-3,24.8625,V ugm-3
2021-09-01,18:00:00,46.69938,V ugm-3,4.36555,V ugm-3,21.42,V ugm-3
2021-09-01,19:00:00,44.90325,V ugm-3,4.9892,V ugm-3,21.61125,V ugm-3
2021-09-01,20:00:00,46.69938,V ugm-3,2.36987,V ugm-3,14.72625,V ugm-3
2021-09-01,21:00:00,45.10282,V ugm-3,2.36987,V ugm-3,12.43125,V ugm-3
2021-09-01,22:00:00,45.30239,V ugm-3,2.4946,V ugm-3,13.96125,V ugm-3
2021-09-01,23:00:00,46.10067,V ugm-3,1.87095,V ugm-3,12.24,V ugm-3
2021-09-01,24:00:00,46.89895,V ugm-3,1.87095,V ugm-3,11.66625,V ugm-3
2021-09-02,01:00:00,47.29809,V ugm-3,1.49676,V ugm-3,10.13625,V ugm-3
2021-09-02,02:00:00,48.29594,V ugm-3,0.99784,V ugm-3,7.45875,V ugm-3
2021-09-02,03:00:00,48.69508,V ugm-3,0.74838,V ugm-3,7.45875,V ugm-3
2021-09-02,04:00:00,49.29379,V ugm-3,0.62365,V ugm-3,7.2675,V ugm-3
2021-09-02,05:00:00,48.09637,V ugm-3,1.49676,V ugm-3,9.37125,V ugm-3
2021-09-02,06:00:00,44.70368,V ugm-3,2.4946,V ugm-3,13.57875,V ugm-3
2021-09-02,07:00:00,40.11357,V ugm-3,5.23866,V ugm-3,22.37625,V ugm-3
2021-09-02,08:00:00,39.71443,V ugm-3,5.73758,V ugm-3,23.90625,V ugm-3
2021-09-02,09:00:00,38.31744,V ugm-3,7.23434,V ugm-3,24.67125,V ugm-3
2021-09-02,10:00:00,40.71228,V ugm-3,5.73758,V ugm-3,23.90625,V ugm-3
2021-09-02,11:00:00,46.30024,V ugm-3,8.35691,V ugm-3,23.52375,V ugm-3
2021-09-02,12:00:00,53.68433,V ugm-3,5.48812,V ugm-3,15.87375,V ugm-3
2021-09-02,13:00:00,55.28089,V ugm-3,6.86015,V ugm-3,17.02125,V ugm-3
2021-09-02,14:00:00,57.27659,V ugm-3,5.36339,V ugm-3,20.08125,V ugm-3
2021-09-02,15:00:00,60.27014,V ugm-3,5.48812,V ugm-3,17.02125,V ugm-3
2021-09-02,16:00:00,60.86885,V ugm-3,5.98704,V ugm-3,23.90625,V ugm-3
2021-09-02,17:00:00,60.46971,V ugm-3,5.73758,V ugm-3,19.69875,V ugm-3
2021-09-02,18:00:00,55.68003,V ugm-3,4.24082,V ugm-3,19.69875,V ugm-3
2021-09-02,19:00:00,47.09852,V ugm-3,9.35475,V ugm-3,32.895,V ugm-3
2021-09-02,20:00:00,46.69938,V ugm-3,4.61501,V ugm-3,23.90625,V ugm-3
2021-09-02,21:00:00,48.89465,V ugm-3,4.86447,V ugm-3,19.31625,V ugm-3
2021-09-02,22:00:00,49.29379,V ugm-3,2.36987,V ugm-3,16.83,V ugm-3
2021-09-02,23:00:00,51.68863,V ugm-3,2.36987,V ugm-3,14.535,V ugm-3
2021-09-02,24:00:00,56.27874,V ugm-3,1.62149,V ugm-3,11.66625,V ugm-3
2021-09-03,01:00:00,53.08562,V ugm-3,1.62149,V ugm-3,13.3875,V ugm-3
2021-09-03,02:00:00,49.29379,V ugm-3,1.2473,V ugm-3,11.66625,V ugm-3
2021-09-03,03:00:00,46.10067,V ugm-3,1.2473,V ugm-3,13.005,V ugm-3
2021-09-03,04:00:00,46.30024,V ugm-3,1.12257,V ugm-3,12.6225,V ugm-3
2021-09-03,05:00:00,39.51486,V ugm-3,3.11825,V ugm-3,20.46375,V ugm-3
2021-09-03,06:00:00,39.11572,V ugm-3,5.36339,V ugm-3,27.34875,V ugm-3
2021-09-03,07:00:00,33.52776,V ugm-3,8.60637,V ugm-3,31.93875,V ugm-3
2021-09-03,08:00:00,34.12647,V ugm-3,8.48164,V ugm-3,31.17375,V ugm-3
2021-09-03,09:00:00,33.72733,V ugm-3,13.59557,V ugm-3,37.485,V ugm-3
2021-09-03,10:00:00,42.70798,V ugm-3,11.35043,V ugm-3,28.49625,V ugm-3
2021-09-03,11:00:00,46.10067,V ugm-3,11.97408,V ugm-3,33.46875,V ugm-3
2021-09-03,12:00:00,48.49551,V ugm-3,10.85151,V ugm-3,32.32125,V ugm-3
2021-09-03,13:00:00,60.27014,V ugm-3,7.60853,V ugm-3,27.54,V ugm-3
2021-09-03,14:00:00,56.67788,V ugm-3,14.34395,V ugm-3,38.82375,V ugm-3
2021-09-03,15:00:00,54.28304,V ugm-3,30.05993,V ugm-3,66.36375,V ugm-3
2021-09-03,16:00:00,54.48261,V ugm-3,24.32235,V ugm-3,57.94875,V ugm-3
2021-09-03,17:00:00,45.10282,V ugm-3,30.43412,V ugm-3,65.59875,V ugm-3
2021-09-03,18:00:00,43.10712,V ugm-3,31.30723,V ugm-3,78.98625,V ugm-3
2021-09-03,19:00:00,34.12647,V ugm-3,40.53725,V ugm-3,76.30875,V ugm-3
2021-09-03,20:00:00,38.71658,V ugm-3,24.57181,V ugm-3,62.92125,V ugm-3
2021-09-03,21:00:00,49.49336,V ugm-3,16.83855,V ugm-3,45.5175,V ugm-3
2021-09-03,22:00:00,46.89895,V ugm-3,14.71814,V ugm-3,41.88375,V ugm-3
2021-09-03,23:00:00,56.27874,V ugm-3,1.99568,V ugm-3,22.185,V ugm-3
2021-09-03,24:00:00,52.88605,V ugm-3,2.12041,V ugm-3,17.02125,V ugm-3
2021-09-04,01:00:00,55.48046,V ugm-3,1.74622,V ugm-3,10.90125,V ugm-3
2021-09-04,02:00:00,52.88605,V ugm-3,1.2473,V ugm-3,14.34375,V ugm-3
2021-09-04,03:00:00,48.09637,V ugm-3,2.74406,V ugm-3,17.40375,V ugm-3
2021-09-04,04:00:00,48.09637,V ugm-3,1.2473,V ugm-3,15.10875,V ugm-3
2021-09-04,05:00:00,47.09852,V ugm-3,1.74622,V ugm-3,18.55125,V ugm-3
2021-09-04,06:00:00,43.70583,V ugm-3,3.7419,V ugm-3,21.0375,V ugm-3
2021-09-04,07:00:00,40.71228,V ugm-3,3.49244,V ugm-3,22.95,V ugm-3
2021-09-04,08:00:00,39.51486,V ugm-3,4.86447,V ugm-3,24.67125,V ugm-3
2021-09-04,09:00:00,45.70153,V ugm-3,4.61501,V ugm-3,22.37625,V ugm-3
2021-09-04,10:00:00,49.8925,V ugm-3,12.34827,V ugm-3,30.40875,V ugm-3
2021-09-04,11:00:00,45.9011,V ugm-3,10.47732,V ugm-3,36.3375,V ugm-3
2021-09-04,12:00:00,45.30239,V ugm-3,13.47084,V ugm-3,35.76375,V ugm-3
2021-09-04,13:00:00,44.30454,V ugm-3,20.08153,V ugm-3,44.37,V ugm-3
2021-09-04,14:00:00,37.51916,V ugm-3,28.6879,V ugm-3,59.67,V ugm-3
2021-09-04,15:00:00,44.30454,V ugm-3,25.44492,V ugm-3,48.195,V ugm-3
2021-09-04,16:00:00,48.49551,V ugm-3,24.07289,V ugm-3,50.29875,V ugm-3
2021-09-04,17:00:00,53.08562,V ugm-3,20.95464,V ugm-3,51.44625,V ugm-3
2021-09-04,18:00:00,50.69078,V ugm-3,22.70086,V ugm-3,56.41875,V ugm-3
2021-09-04,19:00:00,44.10497,V ugm-3,21.82775,V ugm-3,58.14,V ugm-3
2021-09-04,20:00:00,50.49121,V ugm-3,15.59125,V ugm-3,38.25,V ugm-3
2021-09-04,21:00:00,42.10927,V ugm-3,18.33531,V ugm-3,49.3425,V ugm-3
2021-09-04,22:00:00,45.30239,V ugm-3,10.22786,V ugm-3,35.76375,V ugm-3
2021-09-04,23:00:00,46.69938,V ugm-3,6.2365,V ugm-3,32.5125,V ugm-3
2021-09-04,24:00:00,48.89465,V ugm-3,4.36555,V ugm-3,24.8625,V ugm-3
2021-09-05,01:00:00,50.29164,V ugm-3,2.12041,V ugm-3,17.40375,V ugm-3
2021-09-05,02:00:00,48.09637,V ugm-3,1.74622,V ugm-3,14.34375,V ugm-3
2021-09-05,03:00:00,47.29809,V ugm-3,1.87095,V ugm-3,15.10875,V ugm-3
2021-09-05,04:00:00,47.69723,V ugm-3,1.2473,V ugm-3,11.0925,V ugm-3
2021-09-05,05:00:00,44.70368,V ugm-3,1.62149,V ugm-3,11.8575,V ugm-3
2021-09-05,06:00:00,34.92475,V ugm-3,3.11825,V ugm-3,19.125,V ugm-3
2021-09-05,07:00:00,28.13937,V ugm-3,5.98704,V ugm-3,23.3325,V ugm-3
2021-09-05,08:00:00,26.94195,V ugm-3,8.60637,V ugm-3,23.715,V ugm-3
2021-09-05,09:00:00,23.34969,V ugm-3,15.34179,V ugm-3,30.6,V ugm-3
2021-09-05,10:00:00,27.9398,V ugm-3,12.59773,V ugm-3,26.20125,V ugm-3
2021-09-05,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,19:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,20:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,21:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,22:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,23:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-05,24:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,01:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,02:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,03:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,04:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,05:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,06:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,07:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,08:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,09:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,10:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,11:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,12:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,13:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,14:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,15:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,16:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,17:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
2021-09-06,18:00:00,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3
