Daily measurement data supplied by UK-air on 17/06/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,"Bournemouth",,"Brighton Preston Park",,"Inverness",,"London Marylebone Road",,"London Westminster",,"Northampton Kingsthorpe",,"Wrexham",
Latitude,50.739570,,50.840836,,57.481308,,51.522530,,51.494670,,52.271886,,53.042282,,
Longitude,-1.826744,,-0.147572,,-4.241451,,-0.154611,,-0.131931,,-0.879898,,-3.002829,,
Site Type,Urban Background,,Urban Background,,Urban Traffic,,Urban Traffic,,Urban Background,,Urban Background,,Urban Traffic,,
Zone,South West,,South East,,Highland,,Greater London,,Greater London,,East Midlands,,North Wales,,
Agglomeration,Bournemouth Urban Area,,Brighton/Worthing/Littlehampton,,#N/A,,Greater London Urban Area,,Greater London Urban Area,,#N/A,,#N/A,,
Local Authority,"Bournemouth",,"Brighton",,"Highland",,"Westminster",,"Westminster",,"Northampton",,"Wrexham",,
Date,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status,"PM2.5 particulate matter (Daily measured)",Status
2017-06-01,9.125,V ugm-3 (GRAV EMFAB),6.625,V ugm-3 (GRAV EMFAB),4.201,V ugm-3 (GRAV EMFAB),14.09,V ugm-3 (GRAV EMFAB),5.083,V ugm-3 (GRAV EMFAB),,,3.61,V ugm-3 (GRAV EMFAB)
2017-06-02,7.375,V ugm-3 (GRAV EMFAB),11.708,V ugm-3 (GRAV EMFAB),3.826,V ugm-3 (GRAV EMFAB),17.73,V ugm-3 (GRAV EMFAB),12.917,V ugm-3 (GRAV EMFAB),,,4.274,V ugm-3 (GRAV EMFAB)
2017-06-03,4.708,V ugm-3 (GRAV EMFAB),5.458,V ugm-3 (GRAV EMFAB),3.868,V ugm-3 (GRAV EMFAB),8.985,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),,,3.195,V ugm-3 (GRAV EMFAB)
2017-06-04,6.25,V ugm-3 (GRAV EMFAB),4.708,V ugm-3 (GRAV EMFAB),2.701,V ugm-3 (GRAV EMFAB),9.571,V ugm-3 (GRAV EMFAB),4.208,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-06-05,5.436,V ugm-3 (GRAV EMFAB),4.708,V ugm-3 (GRAV EMFAB),2.826,V ugm-3 (GRAV EMFAB),10.994,V ugm-3 (GRAV EMFAB),3.75,V ugm-3 (GRAV EMFAB),,,3.029,V ugm-3 (GRAV EMFAB)
2017-06-06,3.958,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),3.118,V ugm-3 (GRAV EMFAB),10.199,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),,,2.407,V ugm-3 (GRAV EMFAB)
2017-06-07,3.667,V ugm-3 (GRAV EMFAB),4.917,V ugm-3 (GRAV EMFAB),4.201,V ugm-3 (GRAV EMFAB),10.659,V ugm-3 (GRAV EMFAB),3.958,V ugm-3 (GRAV EMFAB),,,3.237,V ugm-3 (GRAV EMFAB)
2017-06-08,5.458,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),2.896,V ugm-3 (GRAV EMFAB),12.123,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),,,2.863,V ugm-3 (GRAV EMFAB)
2017-06-09,6.417,V ugm-3 (GRAV EMFAB),6.583,V ugm-3 (GRAV EMFAB),2.979,V ugm-3 (GRAV EMFAB),13.881,V ugm-3 (GRAV EMFAB),5.75,V ugm-3 (GRAV EMFAB),,,4.523,V ugm-3 (GRAV EMFAB)
2017-06-10,6.266,V ugm-3 (GRAV EMFAB),5.833,V ugm-3 (GRAV EMFAB),2.896,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),5.875,V ugm-3 (GRAV EMFAB),,,2.448,V ugm-3 (GRAV EMFAB)
2017-06-11,7.583,V ugm-3 (GRAV EMFAB),6.75,V ugm-3 (GRAV EMFAB),4.146,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),4.167,V ugm-3 (GRAV EMFAB),,,4.813,V ugm-3 (GRAV EMFAB)
2017-06-12,3.833,V ugm-3 (GRAV EMFAB),4.542,V ugm-3 (GRAV EMFAB),3.396,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),4.875,V ugm-3 (GRAV EMFAB),,,3.651,V ugm-3 (GRAV EMFAB)
2017-06-13,7.083,V ugm-3 (GRAV EMFAB),6.792,V ugm-3 (GRAV EMFAB),3.354,V ugm-3 (GRAV EMFAB),13.546,V ugm-3 (GRAV EMFAB),7.625,V ugm-3 (GRAV EMFAB),,,2.49,V ugm-3 (GRAV EMFAB)
2017-06-14,10.539,V ugm-3 (GRAV EMFAB),7,V ugm-3 (GRAV EMFAB),5.354,V ugm-3 (GRAV EMFAB),14.006,V ugm-3 (GRAV EMFAB),8.208,V ugm-3 (GRAV EMFAB),,,7.064,V ugm-3 (GRAV EMFAB)
2017-06-15,6.708,V ugm-3 (GRAV EMFAB),8.083,V ugm-3 (GRAV EMFAB),4.479,V ugm-3 (GRAV EMFAB),12.176,V ugm-3 (GRAV EMFAB),10.875,V ugm-3 (GRAV EMFAB),,,4.906,V ugm-3 (GRAV EMFAB)
2017-06-16,5.75,V ugm-3 (GRAV EMFAB),6.042,V ugm-3 (GRAV EMFAB),3.479,V ugm-3 (GRAV EMFAB),10.879,V ugm-3 (GRAV EMFAB),8.734,V ugm-3 (GRAV EMFAB),,,4.159,V ugm-3 (GRAV EMFAB)
2017-06-17,5.792,V ugm-3 (GRAV EMFAB),8.083,V ugm-3 (GRAV EMFAB),2.771,V ugm-3 (GRAV EMFAB),12.72,V ugm-3 (GRAV EMFAB),11.042,V ugm-3 (GRAV EMFAB),,,5.694,V ugm-3 (GRAV EMFAB)
2017-06-18,6.183,V ugm-3 (GRAV EMFAB),7.458,V ugm-3 (GRAV EMFAB),2.688,V ugm-3 (GRAV EMFAB),14.728,V ugm-3 (GRAV EMFAB),12.292,V ugm-3 (GRAV EMFAB),,,4.698,V ugm-3 (GRAV EMFAB)
2017-06-19,11.826,V ugm-3 (GRAV EMFAB),12.875,V ugm-3 (GRAV EMFAB),2.396,V ugm-3 (GRAV EMFAB),18.577,V ugm-3 (GRAV EMFAB),16.042,V ugm-3 (GRAV EMFAB),,,6.109,V ugm-3 (GRAV EMFAB)
2017-06-20,14.833,V ugm-3 (GRAV EMFAB),13.162,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),16.946,V ugm-3 (GRAV EMFAB),18.125,V ugm-3 (GRAV EMFAB),,,13.661,V ugm-3 (GRAV EMFAB)
2017-06-21,16.75,V ugm-3 (GRAV EMFAB),19.75,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),18.452,V ugm-3 (GRAV EMFAB),15.25,V ugm-3 (GRAV EMFAB),,,15.57,V ugm-3 (GRAV EMFAB)
2017-06-22,4.875,V ugm-3 (GRAV EMFAB),8.833,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),17.406,V ugm-3 (GRAV EMFAB),10.792,V ugm-3 (GRAV EMFAB),,,4.947,V ugm-3 (GRAV EMFAB)
2017-06-23,2.863,V ugm-3 (GRAV EMFAB),5.5,V ugm-3 (GRAV EMFAB),2.375,V ugm-3 (GRAV EMFAB),11.757,V ugm-3 (GRAV EMFAB),4.25,V ugm-3 (GRAV EMFAB),,,1.918,V ugm-3 (GRAV EMFAB)
2017-06-24,2.656,V ugm-3 (GRAV EMFAB),7.333,V ugm-3 (GRAV EMFAB),2.167,V ugm-3 (GRAV EMFAB),10.46,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),,,2.831,V ugm-3 (GRAV EMFAB)
2017-06-25,2.417,V ugm-3 (GRAV EMFAB),4.958,V ugm-3 (GRAV EMFAB),3,V ugm-3 (GRAV EMFAB),7.531,V ugm-3 (GRAV EMFAB),21.667,V ugm-3 (GRAV EMFAB),,,2.956,V ugm-3 (GRAV EMFAB)
2017-06-26,4.375,V ugm-3 (GRAV EMFAB),5.042,V ugm-3 (GRAV EMFAB),1.792,V ugm-3 (GRAV EMFAB),7.113,V ugm-3 (GRAV EMFAB),4.667,V ugm-3 (GRAV EMFAB),,,5.736,V ugm-3 (GRAV EMFAB)
2017-06-27,6.167,V ugm-3 (GRAV EMFAB),10.792,V ugm-3 (GRAV EMFAB),2.583,V ugm-3 (GRAV EMFAB),15.481,V ugm-3 (GRAV EMFAB),11.083,V ugm-3 (GRAV EMFAB),,,9.263,V ugm-3 (GRAV EMFAB)
2017-06-28,4.917,V ugm-3 (GRAV EMFAB),9.292,V ugm-3 (GRAV EMFAB),3.333,V ugm-3 (GRAV EMFAB),6.109,V ugm-3 (GRAV EMFAB),5.792,V ugm-3 (GRAV EMFAB),,,5.27,V ugm-3 (GRAV EMFAB)
2017-06-29,4.708,V ugm-3 (GRAV EMFAB),4.542,V ugm-3 (GRAV EMFAB),2.792,V ugm-3 (GRAV EMFAB),10.251,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),,,2.573,V ugm-3 (GRAV EMFAB)
2017-06-30,2.875,V ugm-3 (GRAV EMFAB),5.958,V ugm-3 (GRAV EMFAB),3.542,V ugm-3 (GRAV EMFAB),2.803,V ugm-3 (GRAV EMFAB),5.667,V ugm-3 (GRAV EMFAB),,,3.029,V ugm-3 (GRAV EMFAB)
2017-07-01,3.375,V ugm-3 (GRAV EMFAB),4.542,V ugm-3 (GRAV EMFAB),3.208,V ugm-3 (GRAV EMFAB),8.033,V ugm-3 (GRAV EMFAB),6.125,V ugm-3 (GRAV EMFAB),,,2.905,V ugm-3 (GRAV EMFAB)
2017-07-02,2.448,V ugm-3 (GRAV EMFAB),5.958,V ugm-3 (GRAV EMFAB),2.125,V ugm-3 (GRAV EMFAB),6.778,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),,,2.49,V ugm-3 (GRAV EMFAB)
2017-07-03,3.375,V ugm-3 (GRAV EMFAB),7.667,V ugm-3 (GRAV EMFAB),4.125,V ugm-3 (GRAV EMFAB),9.958,V ugm-3 (GRAV EMFAB),5.125,V ugm-3 (GRAV EMFAB),,,2.199,V ugm-3 (GRAV EMFAB)
2017-07-04,2.78,V ugm-3 (GRAV EMFAB),4.417,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),20.795,V ugm-3 (GRAV EMFAB),7.25,V ugm-3 (GRAV EMFAB),,,1.701,V ugm-3 (GRAV EMFAB)
2017-07-05,5.353,V ugm-3 (GRAV EMFAB),6.417,V ugm-3 (GRAV EMFAB),4.208,V ugm-3 (GRAV EMFAB),9.414,V ugm-3 (GRAV EMFAB),5.523,V ugm-3 (GRAV EMFAB),,,4.066,V ugm-3 (GRAV EMFAB)
2017-07-06,6.763,V ugm-3 (GRAV EMFAB),9.292,V ugm-3 (GRAV EMFAB),3.708,V ugm-3 (GRAV EMFAB),13.849,V ugm-3 (GRAV EMFAB),9.042,V ugm-3 (GRAV EMFAB),,,7.718,V ugm-3 (GRAV EMFAB)
2017-07-07,3,V ugm-3 (GRAV EMFAB),5.375,V ugm-3 (GRAV EMFAB),2.25,V ugm-3 (GRAV EMFAB),9.833,V ugm-3 (GRAV EMFAB),6.5,V ugm-3 (GRAV EMFAB),,,2.324,V ugm-3 (GRAV EMFAB)
2017-07-08,3.693,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),2.958,V ugm-3 (GRAV EMFAB),4.728,V ugm-3 (GRAV EMFAB),5.708,V ugm-3 (GRAV EMFAB),,,3.154,V ugm-3 (GRAV EMFAB)
2017-07-09,4.292,V ugm-3 (GRAV EMFAB),8.417,V ugm-3 (GRAV EMFAB),1.458,V ugm-3 (GRAV EMFAB),10.669,V ugm-3 (GRAV EMFAB),7.417,V ugm-3 (GRAV EMFAB),,,1.992,V ugm-3 (GRAV EMFAB)
2017-07-10,3.75,V ugm-3 (GRAV EMFAB),5.75,V ugm-3 (GRAV EMFAB),2.958,V ugm-3 (GRAV EMFAB),8.954,V ugm-3 (GRAV EMFAB),5.333,V ugm-3 (GRAV EMFAB),,,3.9,V ugm-3 (GRAV EMFAB)
2017-07-11,2.75,V ugm-3 (GRAV EMFAB),4.958,V ugm-3 (GRAV EMFAB),2.167,V ugm-3 (GRAV EMFAB),11.674,V ugm-3 (GRAV EMFAB),2.333,V ugm-3 (GRAV EMFAB),,,5.643,V ugm-3 (GRAV EMFAB)
2017-07-12,2.375,V ugm-3 (GRAV EMFAB),3.083,V ugm-3 (GRAV EMFAB),2.25,V ugm-3 (GRAV EMFAB),5.063,V ugm-3 (GRAV EMFAB),2.958,V ugm-3 (GRAV EMFAB),,,5.214,V ugm-3 (GRAV EMFAB)
2017-07-13,4.667,V ugm-3 (GRAV EMFAB),4.958,V ugm-3 (GRAV EMFAB),4.292,V ugm-3 (GRAV EMFAB),11.59,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),,,4.758,V ugm-3 (GRAV EMFAB)
2017-07-14,3.292,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),2.833,V ugm-3 (GRAV EMFAB),4.644,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),,,2.849,V ugm-3 (GRAV EMFAB)
2017-07-15,4.583,V ugm-3 (GRAV EMFAB),5.917,V ugm-3 (GRAV EMFAB),1.625,V ugm-3 (GRAV EMFAB),9.372,V ugm-3 (GRAV EMFAB),5.125,V ugm-3 (GRAV EMFAB),,,2.434,V ugm-3 (GRAV EMFAB)
2017-07-16,2.542,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),6.067,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),,,1.48,V ugm-3 (GRAV EMFAB)
2017-07-17,4.958,V ugm-3 (GRAV EMFAB),5.583,V ugm-3 (GRAV EMFAB),5.833,V ugm-3 (GRAV EMFAB),6.025,V ugm-3 (GRAV EMFAB),5.792,V ugm-3 (GRAV EMFAB),,,7.372,V ugm-3 (GRAV EMFAB)
2017-07-18,7.51,V ugm-3 (GRAV EMFAB),10.292,V ugm-3 (GRAV EMFAB),3.708,V ugm-3 (GRAV EMFAB),11.799,V ugm-3 (GRAV EMFAB),8.958,V ugm-3 (GRAV EMFAB),,,8.368,V ugm-3 (GRAV EMFAB)
2017-07-19,6.792,V ugm-3 (GRAV EMFAB),6.625,V ugm-3 (GRAV EMFAB),6.125,V ugm-3 (GRAV EMFAB),15.272,V ugm-3 (GRAV EMFAB),8.208,V ugm-3 (GRAV EMFAB),,,9.281,V ugm-3 (GRAV EMFAB)
2017-07-20,2.792,V ugm-3 (GRAV EMFAB),4,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),10.126,V ugm-3 (GRAV EMFAB),5.167,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-07-21,4.083,V ugm-3 (GRAV EMFAB),4.458,V ugm-3 (GRAV EMFAB),5.167,V ugm-3 (GRAV EMFAB),10.586,V ugm-3 (GRAV EMFAB),4.125,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-07-22,3.5,V ugm-3 (GRAV EMFAB),2.5,V ugm-3 (GRAV EMFAB),3.708,V ugm-3 (GRAV EMFAB),8.996,V ugm-3 (GRAV EMFAB),4.708,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-07-23,3.75,V ugm-3 (GRAV EMFAB),3.5,V ugm-3 (GRAV EMFAB),5.792,V ugm-3 (GRAV EMFAB),8.787,V ugm-3 (GRAV EMFAB),13.125,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-07-24,5.083,V ugm-3 (GRAV EMFAB),4.458,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),3.682,V ugm-3 (GRAV EMFAB),4.667,V ugm-3 (GRAV EMFAB),,,No data,V ugm-3 (GRAV EMFAB)
2017-07-25,6.083,V ugm-3 (GRAV EMFAB),7.208,V ugm-3 (GRAV EMFAB),2.5,V ugm-3 (GRAV EMFAB),7.364,V ugm-3 (GRAV EMFAB),6.375,V ugm-3 (GRAV EMFAB),,,6.501,V ugm-3 (GRAV EMFAB)
2017-07-26,3.125,V ugm-3 (GRAV EMFAB),6.542,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),12.636,V ugm-3 (GRAV EMFAB),7,V ugm-3 (GRAV EMFAB),,,4.315,V ugm-3 (GRAV EMFAB)
2017-07-27,6.1,V ugm-3 (GRAV EMFAB),7.5,V ugm-3 (GRAV EMFAB),3.417,V ugm-3 (GRAV EMFAB),14.31,V ugm-3 (GRAV EMFAB),6.167,V ugm-3 (GRAV EMFAB),,,3.361,V ugm-3 (GRAV EMFAB)
2017-07-28,4.855,V ugm-3 (GRAV EMFAB),6.125,V ugm-3 (GRAV EMFAB),3.292,V ugm-3 (GRAV EMFAB),10.209,V ugm-3 (GRAV EMFAB),3.792,V ugm-3 (GRAV EMFAB),,,1.369,V ugm-3 (GRAV EMFAB)
2017-07-29,3.083,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),2.542,V ugm-3 (GRAV EMFAB),9.833,V ugm-3 (GRAV EMFAB),5.042,V ugm-3 (GRAV EMFAB),,,3.402,V ugm-3 (GRAV EMFAB)
2017-07-30,2.833,V ugm-3 (GRAV EMFAB),1.958,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),7.448,V ugm-3 (GRAV EMFAB),3.292,V ugm-3 (GRAV EMFAB),,,2.656,V ugm-3 (GRAV EMFAB)
2017-07-31,5.083,V ugm-3 (GRAV EMFAB),4.958,V ugm-3 (GRAV EMFAB),3.5,V ugm-3 (GRAV EMFAB),10.753,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),,,2.116,V ugm-3 (GRAV EMFAB)
2017-08-01,4.417,V ugm-3 (GRAV EMFAB),4.792,V ugm-3 (GRAV EMFAB),4.125,V ugm-3 (GRAV EMFAB),10.628,V ugm-3 (GRAV EMFAB),4.625,V ugm-3 (GRAV EMFAB),,,2.78,V ugm-3 (GRAV EMFAB)
2017-08-02,3.208,V ugm-3 (GRAV EMFAB),0.583,V ugm-3 (GRAV EMFAB),2.042,V ugm-3 (GRAV EMFAB),9.414,V ugm-3 (GRAV EMFAB),3.083,V ugm-3 (GRAV EMFAB),,,4.44,V ugm-3 (GRAV EMFAB)
2017-08-03,4.667,V ugm-3 (GRAV EMFAB),8.667,V ugm-3 (GRAV EMFAB),3.25,V ugm-3 (GRAV EMFAB),11.381,V ugm-3 (GRAV EMFAB),4.75,V ugm-3 (GRAV EMFAB),,,1.909,V ugm-3 (GRAV EMFAB)
2017-08-04,3,V ugm-3 (GRAV EMFAB),5.542,V ugm-3 (GRAV EMFAB),2.625,V ugm-3 (GRAV EMFAB),11.632,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),,,3.568,V ugm-3 (GRAV EMFAB)
2017-08-05,3.417,V ugm-3 (GRAV EMFAB),10.25,V ugm-3 (GRAV EMFAB),2.917,V ugm-3 (GRAV EMFAB),5.69,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),,,3.154,V ugm-3 (GRAV EMFAB)
2017-08-06,2.083,V ugm-3 (GRAV EMFAB),4.417,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),9.121,V ugm-3 (GRAV EMFAB),4.25,V ugm-3 (GRAV EMFAB),,,2.49,V ugm-3 (GRAV EMFAB)
2017-08-07,2.5,V ugm-3 (GRAV EMFAB),4.5,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),11.339,V ugm-3 (GRAV EMFAB),4.625,V ugm-3 (GRAV EMFAB),,,2.863,V ugm-3 (GRAV EMFAB)
2017-08-08,2.375,V ugm-3 (GRAV EMFAB),4.333,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),5,V ugm-3 (GRAV EMFAB),,,2.531,V ugm-3 (GRAV EMFAB)
2017-08-09,3.333,V ugm-3 (GRAV EMFAB),3.417,V ugm-3 (GRAV EMFAB),3.167,V ugm-3 (GRAV EMFAB),6.792,V ugm-3 (GRAV EMFAB),4.375,V ugm-3 (GRAV EMFAB),,,4.315,V ugm-3 (GRAV EMFAB)
2017-08-10,3,V ugm-3 (GRAV EMFAB),5.292,V ugm-3 (GRAV EMFAB),4.167,V ugm-3 (GRAV EMFAB),8.619,V ugm-3 (GRAV EMFAB),5.667,V ugm-3 (GRAV EMFAB),,,4.564,V ugm-3 (GRAV EMFAB)
2017-08-11,3.5,V ugm-3 (GRAV EMFAB),5.417,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),16.611,V ugm-3 (GRAV EMFAB),7.25,V ugm-3 (GRAV EMFAB),,,3.278,V ugm-3 (GRAV EMFAB)
2017-08-12,1.867,V ugm-3 (GRAV EMFAB),3.833,V ugm-3 (GRAV EMFAB),3.25,V ugm-3 (GRAV EMFAB),5.523,V ugm-3 (GRAV EMFAB),2.833,V ugm-3 (GRAV EMFAB),,,2.199,V ugm-3 (GRAV EMFAB)
2017-08-13,4.792,V ugm-3 (GRAV EMFAB),4.208,V ugm-3 (GRAV EMFAB),2.875,V ugm-3 (GRAV EMFAB),6.778,V ugm-3 (GRAV EMFAB),3.917,V ugm-3 (GRAV EMFAB),,,4.44,V ugm-3 (GRAV EMFAB)
2017-08-14,9.458,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),2.708,V ugm-3 (GRAV EMFAB),11.046,V ugm-3 (GRAV EMFAB),6.167,V ugm-3 (GRAV EMFAB),,,5.602,V ugm-3 (GRAV EMFAB)
2017-08-15,6.958,V ugm-3 (GRAV EMFAB),6.333,V ugm-3 (GRAV EMFAB),3,V ugm-3 (GRAV EMFAB),17.824,V ugm-3 (GRAV EMFAB),7.208,V ugm-3 (GRAV EMFAB),,,1.618,V ugm-3 (GRAV EMFAB)
2017-08-16,3.458,V ugm-3 (GRAV EMFAB),4.083,V ugm-3 (GRAV EMFAB),2.083,V ugm-3 (GRAV EMFAB),12.008,V ugm-3 (GRAV EMFAB),3.958,V ugm-3 (GRAV EMFAB),,,4.232,V ugm-3 (GRAV EMFAB)
2017-08-17,4.542,V ugm-3 (GRAV EMFAB),5.042,V ugm-3 (GRAV EMFAB),4.083,V ugm-3 (GRAV EMFAB),11.883,V ugm-3 (GRAV EMFAB),4.125,V ugm-3 (GRAV EMFAB),,,3.734,V ugm-3 (GRAV EMFAB)
2017-08-18,3.667,V ugm-3 (GRAV EMFAB),4.667,V ugm-3 (GRAV EMFAB),3.125,V ugm-3 (GRAV EMFAB),11.172,V ugm-3 (GRAV EMFAB),3.625,V ugm-3 (GRAV EMFAB),,,2.573,V ugm-3 (GRAV EMFAB)
2017-08-19,3.75,V ugm-3 (GRAV EMFAB),5.167,V ugm-3 (GRAV EMFAB),3.042,V ugm-3 (GRAV EMFAB),8.87,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),,,7.469,V ugm-3 (GRAV EMFAB)
2017-08-20,2.708,V ugm-3 (GRAV EMFAB),3.958,V ugm-3 (GRAV EMFAB),2.833,V ugm-3 (GRAV EMFAB),9.623,V ugm-3 (GRAV EMFAB),3.75,V ugm-3 (GRAV EMFAB),,,3.485,V ugm-3 (GRAV EMFAB)
2017-08-21,3.875,V ugm-3 (GRAV EMFAB),1.792,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),9.372,V ugm-3 (GRAV EMFAB),4.417,V ugm-3 (GRAV EMFAB),,,4.523,V ugm-3 (GRAV EMFAB)
2017-08-22,3.792,V ugm-3 (GRAV EMFAB),5.167,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),14.351,V ugm-3 (GRAV EMFAB),8.833,V ugm-3 (GRAV EMFAB),,,5.187,V ugm-3 (GRAV EMFAB)
2017-08-23,4.625,V ugm-3 (GRAV EMFAB),5.25,V ugm-3 (GRAV EMFAB),4.458,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),7.292,V ugm-3 (GRAV EMFAB),,,5.892,V ugm-3 (GRAV EMFAB)
2017-08-24,3.417,V ugm-3 (GRAV EMFAB),3.375,V ugm-3 (GRAV EMFAB),2.167,V ugm-3 (GRAV EMFAB),10.565,V ugm-3 (GRAV EMFAB),No data,V ugm-3 (GRAV EMFAB),,,3.278,V ugm-3 (GRAV EMFAB)
2017-08-25,6.542,V ugm-3 (GRAV EMFAB),5.625,V ugm-3 (GRAV EMFAB),3.583,V ugm-3 (GRAV EMFAB),13.996,V ugm-3 (GRAV EMFAB),7.417,V ugm-3 (GRAV EMFAB),,,4.191,V ugm-3 (GRAV EMFAB)
2017-08-26,7.875,V ugm-3 (GRAV EMFAB),8.5,V ugm-3 (GRAV EMFAB),2.875,V ugm-3 (GRAV EMFAB),10.941,V ugm-3 (GRAV EMFAB),8.208,V ugm-3 (GRAV EMFAB),,,5.145,V ugm-3 (GRAV EMFAB)
2017-08-27,12.241,V ugm-3 (GRAV EMFAB),12.292,V ugm-3 (GRAV EMFAB),1.833,V ugm-3 (GRAV EMFAB),9.351,V ugm-3 (GRAV EMFAB),8.292,V ugm-3 (GRAV EMFAB),,,4.979,V ugm-3 (GRAV EMFAB)
2017-08-28,19.875,V ugm-3 (GRAV EMFAB),18.333,V ugm-3 (GRAV EMFAB),2.333,V ugm-3 (GRAV EMFAB),16.464,V ugm-3 (GRAV EMFAB),11.958,V ugm-3 (GRAV EMFAB),,,4.938,V ugm-3 (GRAV EMFAB)
2017-08-29,4.542,V ugm-3 (GRAV EMFAB),10.167,V ugm-3 (GRAV EMFAB),4.75,V ugm-3 (GRAV EMFAB),12.866,V ugm-3 (GRAV EMFAB),10.042,V ugm-3 (GRAV EMFAB),,,5.021,V ugm-3 (GRAV EMFAB)
2017-08-30,5.851,V ugm-3 (GRAV EMFAB),5,V ugm-3 (GRAV EMFAB),3.042,V ugm-3 (GRAV EMFAB),9.021,V ugm-3 (GRAV EMFAB),6.458,V ugm-3 (GRAV EMFAB),,,5.062,V ugm-3 (GRAV EMFAB)
2017-08-31,4.274,V ugm-3 (GRAV EMFAB),3.667,V ugm-3 (GRAV EMFAB),3.25,V ugm-3 (GRAV EMFAB),13.117,V ugm-3 (GRAV EMFAB),4.958,V ugm-3 (GRAV EMFAB),,,4.73,V ugm-3 (GRAV EMFAB)
2017-09-01,4.958,V ugm-3 (GRAV EMFAB),6.375,V ugm-3 (GRAV EMFAB),4.583,V ugm-3 (GRAV EMFAB),9.477,V ugm-3 (GRAV EMFAB),7.167,V ugm-3 (GRAV EMFAB),,,4.066,V ugm-3 (GRAV EMFAB)
2017-09-02,6.083,V ugm-3 (GRAV EMFAB),7.375,V ugm-3 (GRAV EMFAB),4.083,V ugm-3 (GRAV EMFAB),9.603,V ugm-3 (GRAV EMFAB),7.792,V ugm-3 (GRAV EMFAB),,,4.896,V ugm-3 (GRAV EMFAB)
