date,status_raw,pm25,status_code,pm25_imputed,iqr_outlier,domain_outlier,outlier,iqr_lower,iqr_upper
2022-12-04,V ugm-3 (GRAV EMFAB),16.42,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-05,V ugm-3 (GRAV EMFAB),8.61,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-06,V ugm-3 (GRAV EMFAB),6.16,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-07,V ugm-3 (GRAV EMFAB),14.35,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-08,V ugm-3 (GRAV EMFAB),21.59,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-09,V ugm-3 (GRAV EMFAB),27.28,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-10,V ugm-3 (GRAV EMFAB),26.95,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-11,V ugm-3 (GRAV EMFAB),34.79,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-12,V ugm-3 (GRAV EMFAB),16.84,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-13,V ugm-3 (GRAV EMFAB),26.11,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-14,V ugm-3 (GRAV EMFAB),17.97,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-15,V ugm-3 (GRAV EMFAB),16.13,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-16,V ugm-3 (GRAV EMFAB),38.15,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-17,V ugm-3 (GRAV EMFAB),25.15,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2022-12-18,V ugm-3 (GRAV EMFAB),16.26,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-19,V ugm-3 (GRAV EMFAB),4.54,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-20,V ugm-3 (GRAV EMFAB),8.11,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-21,V ugm-3 (GRAV EMFAB),8.16,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-22,V ugm-3 (GRAV EMFAB),7.83,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-23,V ugm-3 (GRAV EMFAB),5.72,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-24,V ugm-3 (GRAV EMFAB),7.91,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-25,V ugm-3 (GRAV EMFAB),4.37,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-26,V ugm-3 (GRAV EMFAB),4.67,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-27,V ugm-3 (GRAV EMFAB),3.87,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-28,V ugm-3 (GRAV EMFAB),2.84,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-29,V ugm-3 (GRAV EMFAB),5.89,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-30,V ugm-3 (GRAV EMFAB),4.15,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2022-12-31,V ugm-3 (GRAV EMFAB),4.98,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-01,V ugm-3 (GRAV EMFAB),7.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-02,V ugm-3 (GRAV EMFAB),7.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-03,V ugm-3 (GRAV EMFAB),4.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-04,V ugm-3 (GRAV EMFAB),7.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-05,V ugm-3 (GRAV EMFAB),7.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-06,V ugm-3 (GRAV EMFAB),3.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-07,V ugm-3 (GRAV EMFAB),4.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-08,V ugm-3 (GRAV EMFAB),4.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-09,V ugm-3 (GRAV EMFAB),5.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-10,V ugm-3 (GRAV EMFAB),5.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-11,V ugm-3 (GRAV EMFAB),5.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-12,V ugm-3 (GRAV EMFAB),5.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-13,V ugm-3 (GRAV EMFAB),7.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-14,V ugm-3 (GRAV EMFAB),4.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-15,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-16,V ugm-3 (GRAV EMFAB),6.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-17,V ugm-3 (GRAV EMFAB),20.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-18,V ugm-3 (GRAV EMFAB),12.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-19,V ugm-3 (GRAV EMFAB),12.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-20,V ugm-3 (GRAV EMFAB),6.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-21,V ugm-3 (GRAV EMFAB),19.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-22,V ugm-3 (GRAV EMFAB),32.2,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-01-23,V ugm-3 (GRAV EMFAB),29.8,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-01-24,V ugm-3 (GRAV EMFAB),16.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-25,V ugm-3 (GRAV EMFAB),30.1,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-01-26,V ugm-3 (GRAV EMFAB),5.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-27,V ugm-3 (GRAV EMFAB),6.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-28,V ugm-3 (GRAV EMFAB),13.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-29,V ugm-3 (GRAV EMFAB),12.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-30,V ugm-3 (GRAV EMFAB),9.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-01-31,V ugm-3 (GRAV EMFAB),9.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-01,V ugm-3 (GRAV EMFAB),12.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-02,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-03,V ugm-3 (GRAV EMFAB),6.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-04,V ugm-3 (GRAV EMFAB),10.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-05,V ugm-3 (GRAV EMFAB),7.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-06,V ugm-3 (GRAV EMFAB),19.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-07,V ugm-3 (GRAV EMFAB),28.9,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-08,V ugm-3 (GRAV EMFAB),35.2,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-09,V ugm-3 (GRAV EMFAB),23.6,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-10,V ugm-3 (GRAV EMFAB),21.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-11,V ugm-3 (GRAV EMFAB),9.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-12,V ugm-3 (GRAV EMFAB),10.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-13,V ugm-3 (GRAV EMFAB),26.7,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-14,V ugm-3 (GRAV EMFAB),40.6,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-15,V ugm-3 (GRAV EMFAB),35.7,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-02-16,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-17,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-18,V ugm-3 (GRAV EMFAB),4.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-19,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-20,V ugm-3 (GRAV EMFAB),6.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-21,V ugm-3 (GRAV EMFAB),12.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-22,V ugm-3 (GRAV EMFAB),16.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-23,V ugm-3 (GRAV EMFAB),5.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-24,V ugm-3 (GRAV EMFAB),9.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-25,V ugm-3 (GRAV EMFAB),4.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-26,V ugm-3 (GRAV EMFAB),4.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-27,V ugm-3 (GRAV EMFAB),4.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-02-28,V ugm-3 (GRAV EMFAB),4.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-01,V ugm-3 (GRAV EMFAB),4.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-02,V ugm-3 (GRAV EMFAB),12.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-03,V ugm-3 (GRAV EMFAB),4.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-04,V ugm-3 (GRAV EMFAB),5.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-05,V ugm-3 (GRAV EMFAB),16.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-06,V ugm-3 (GRAV EMFAB),11.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-07,V ugm-3 (GRAV EMFAB),9.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-08,V ugm-3 (GRAV EMFAB),11.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-09,V ugm-3 (GRAV EMFAB),9.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-10,V ugm-3 (GRAV EMFAB),3.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-11,V ugm-3 (GRAV EMFAB),4.0,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-12,V ugm-3 (GRAV EMFAB),4.1,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-13,V ugm-3 (GRAV EMFAB),7.466666666666666,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-14,V ugm-3 (GRAV EMFAB),4.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-15,V ugm-3 (GRAV EMFAB),7.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-16,V ugm-3 (GRAV EMFAB),7.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-17,V ugm-3 (GRAV EMFAB),7.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-18,V ugm-3 (GRAV EMFAB),6.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-19,V ugm-3 (GRAV EMFAB),5.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-20,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-21,V ugm-3 (GRAV EMFAB),5.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-22,V ugm-3 (GRAV EMFAB),5.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-23,V ugm-3 (GRAV EMFAB),7.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-24,V ugm-3 (GRAV EMFAB),7.7,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-25,V ugm-3 (GRAV EMFAB),7.5,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-26,V ugm-3 (GRAV EMFAB),8.733333333333333,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-27,V ugm-3 (GRAV EMFAB),8.75,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-28,V ugm-3 (GRAV EMFAB),6.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-29,V ugm-3 (GRAV EMFAB),8.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-30,V ugm-3 (GRAV EMFAB),9.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-03-31,V ugm-3 (GRAV EMFAB),5.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-01,V ugm-3 (GRAV EMFAB),2.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-02,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-03,V ugm-3 (GRAV EMFAB),7.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-04,V ugm-3 (GRAV EMFAB),13.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-05,V ugm-3 (GRAV EMFAB),15.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-06,V ugm-3 (GRAV EMFAB),5.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-07,V ugm-3 (GRAV EMFAB),5.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-08,V ugm-3 (GRAV EMFAB),13.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-09,V ugm-3 (GRAV EMFAB),15.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-10,V ugm-3 (GRAV EMFAB),4.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-11,V ugm-3 (GRAV EMFAB),5.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-12,V ugm-3 (GRAV EMFAB),5.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-13,V ugm-3 (GRAV EMFAB),5.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-14,V ugm-3 (GRAV EMFAB),5.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-15,V ugm-3 (GRAV EMFAB),8.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-16,V ugm-3 (GRAV EMFAB),8.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-17,V ugm-3 (GRAV EMFAB),13.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-18,V ugm-3 (GRAV EMFAB),15.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-19,V ugm-3 (GRAV EMFAB),13.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-20,V ugm-3 (GRAV EMFAB),7.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-21,V ugm-3 (GRAV EMFAB),16.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-22,V ugm-3 (GRAV EMFAB),22.6,V,False,True,False,True,-7.4999999999999964,22.599999999999994
2023-04-23,V ugm-3 (GRAV EMFAB),6.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-24,V ugm-3 (GRAV EMFAB),8.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-25,V ugm-3 (GRAV EMFAB),6.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-26,V ugm-3 (GRAV EMFAB),9.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-27,V ugm-3 (GRAV EMFAB),18.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-28,V ugm-3 (GRAV EMFAB),7.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-29,V ugm-3 (GRAV EMFAB),11.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-04-30,V ugm-3 (GRAV EMFAB),14.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-01,V ugm-3 (GRAV EMFAB),5.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-02,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-03,V ugm-3 (GRAV EMFAB),9.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-04,V ugm-3 (GRAV EMFAB),14.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-05,V ugm-3 (GRAV EMFAB),7.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-06,V ugm-3 (GRAV EMFAB),6.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-07,V ugm-3 (GRAV EMFAB),6.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-08,V ugm-3 (GRAV EMFAB),6.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-09,V ugm-3 (GRAV EMFAB),5.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-10,V ugm-3 (GRAV EMFAB),6.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-11,V ugm-3 (GRAV EMFAB),6.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-12,V ugm-3 (GRAV EMFAB),6.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-13,V ugm-3 (GRAV EMFAB),8.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-14,V ugm-3 (GRAV EMFAB),8.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-15,V ugm-3 (GRAV EMFAB),4.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-16,V ugm-3 (GRAV EMFAB),7.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-17,V ugm-3 (GRAV EMFAB),8.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-18,V ugm-3 (GRAV EMFAB),8.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-19,V ugm-3 (GRAV EMFAB),8.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-20,V ugm-3 (GRAV EMFAB),7.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-21,V ugm-3 (GRAV EMFAB),6.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-22,V ugm-3 (GRAV EMFAB),7.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-23,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-24,V ugm-3 (GRAV EMFAB),9.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-25,V ugm-3 (GRAV EMFAB),8.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-26,V ugm-3 (GRAV EMFAB),9.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-27,V ugm-3 (GRAV EMFAB),8.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-28,V ugm-3 (GRAV EMFAB),7.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-29,V ugm-3 (GRAV EMFAB),5.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-30,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-05-31,V ugm-3 (GRAV EMFAB),4.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-01,V ugm-3 (GRAV EMFAB),5.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-02,V ugm-3 (GRAV EMFAB),5.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-03,V ugm-3 (GRAV EMFAB),6.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-04,V ugm-3 (GRAV EMFAB),5.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-05,V ugm-3 (GRAV EMFAB),5.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-06,V ugm-3 (GRAV EMFAB),4.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-07,V ugm-3 (GRAV EMFAB),7.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-08,V ugm-3 (GRAV EMFAB),7.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-09,V ugm-3 (GRAV EMFAB),10.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-10,V ugm-3 (GRAV EMFAB),15.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-11,V ugm-3 (GRAV EMFAB),19.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-12,V ugm-3 (GRAV EMFAB),16.4,V,True,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-13,V ugm-3 (GRAV EMFAB),13.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-14,V ugm-3 (GRAV EMFAB),12.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-15,V ugm-3 (GRAV EMFAB),11.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-16,V ugm-3 (GRAV EMFAB),11.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-17,V ugm-3 (GRAV EMFAB),12.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-18,V ugm-3 (GRAV EMFAB),13.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-19,V ugm-3 (GRAV EMFAB),7.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-20,V ugm-3 (GRAV EMFAB),7.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-21,V ugm-3 (GRAV EMFAB),8.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-22,V ugm-3 (GRAV EMFAB),7.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-23,V ugm-3 (GRAV EMFAB),9.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-24,V ugm-3 (GRAV EMFAB),7.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-25,V ugm-3 (GRAV EMFAB),8.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-26,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-27,V ugm-3 (GRAV EMFAB),7.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-28,V ugm-3 (GRAV EMFAB),11.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-29,V ugm-3 (GRAV EMFAB),5.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-06-30,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-01,V ugm-3 (GRAV EMFAB),6.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-02,V ugm-3 (GRAV EMFAB),8.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-03,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-04,V ugm-3 (GRAV EMFAB),6.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-05,V ugm-3 (GRAV EMFAB),5.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-06,V ugm-3 (GRAV EMFAB),6.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-07,V ugm-3 (GRAV EMFAB),10.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-08,V ugm-3 (GRAV EMFAB),10.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-09,V ugm-3 (GRAV EMFAB),6.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-10,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-11,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-12,V ugm-3 (GRAV EMFAB),6.0,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-13,V ugm-3 (GRAV EMFAB),5.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-14,V ugm-3 (GRAV EMFAB),6.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-15,V ugm-3 (GRAV EMFAB),5.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-16,V ugm-3 (GRAV EMFAB),5.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-17,V ugm-3 (GRAV EMFAB),5.9,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-18,V ugm-3 (GRAV EMFAB),6.6,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-19,V ugm-3 (GRAV EMFAB),5.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-20,V ugm-3 (GRAV EMFAB),5.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-21,V ugm-3 (GRAV EMFAB),8.5,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-22,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-23,V ugm-3 (GRAV EMFAB),4.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-24,V ugm-3 (GRAV EMFAB),4.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-25,V ugm-3 (GRAV EMFAB),5.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-26,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-27,V ugm-3 (GRAV EMFAB),4.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-28,V ugm-3 (GRAV EMFAB),4.3,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-29,V ugm-3 (GRAV EMFAB),5.1,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-30,V ugm-3 (GRAV EMFAB),4.8,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-07-31,V ugm-3 (GRAV EMFAB),5.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-08-01,V ugm-3 (GRAV EMFAB),5.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-08-02,V ugm-3 (GRAV EMFAB),4.2,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-08-03,V ugm-3 (GRAV EMFAB),4.7,V,False,False,False,False,-7.4999999999999964,22.599999999999994
2023-08-04,V ugm-3 (GRAV EMFAB),6.4,V,False,False,False,False,-7.4999999999999964,22.599999999999994
