date,pm25,station,was_observed,pm25_imputed,pm25_lag_1d,pm25_lag_2d,pm25_lag_3d,pm25_lag_7d,pm25_lag_14d,pm25_lag_30d,rolling_mean_3d,rolling_mean_7d,rolling_mean_14d,rolling_mean_30d,rolling_std_7d,rolling_min_7d,rolling_max_7d,rolling_std_30d,rolling_min_30d,rolling_max_30d,diff_1d,diff_7d,diff_30d,pct_change_1d,pct_change_7d,diff_of_diff,seasonal_trend,seasonal_component,seasonal_residual,trend_avg_3d,trend_avg_7d,trend_avg_14d,trend_diff_1_2,trend_diff_1_7,trend_diff_7_14,trend_rate_3d,trend_rate_7d,trend_rate_14d,trend_volatility_7d,trend_volatility_14d,trend_ratio_7d,trend_ratio_30d,trend_cumsum_7d,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,day_of_month_sin,day_of_month_cos
2023-05-09,12.8,London Marylebone Road,True,False,5.5,5.9,5.1,7.6,6.3578947368421055,10.8,5.500000000000001,8.985714285714286,7.731954887218046,7.139473684210527,4.817132124486716,5.1,16.6,2.564374080265135,5.1,16.6,-0.40000000000000036,-1.7000000000000002,-0.9000000000000004,-6.779661016949157,-23.611111111111114,-1.200000000000001,10.548975978625048,-2.4963911249808097,4.747415146355762,5.500000000000001,8.985714285714286,7.731954887218046,-0.40000000000000036,-2.0999999999999996,1.2421052631578942,0.13333333333333344,-0.29999999999999993,-0.06127819548872182,4.817132124486716,3.5283814508696993,0.6120826709062003,0.7703649096940656,62.9,0.7961828637826158,-0.6050560696488488,0.7818314824680298,0.6234898018587336,0.9680771188662043,-0.2506525322587204
2023-05-10,6.0,London Marylebone Road,True,False,12.8,5.5,5.9,16.6,6.3578947368421055,5.7,8.066666666666668,9.728571428571428,8.192105263157895,7.206140350877193,4.966458928221826,5.1,16.6,2.6859352074011755,5.1,16.6,7.300000000000001,5.200000000000001,2.0,132.72727272727275,68.42105263157896,7.700000000000001,10.53168830739217,-3.0742169537294806,-1.4574713536626889,8.066666666666668,9.728571428571428,8.192105263157895,7.300000000000001,-3.8000000000000007,10.242105263157896,2.3000000000000003,-0.5428571428571429,0.46015037593984964,4.966458928221826,3.7485985732783003,1.3157121879588842,1.776262933657943,68.1,0.7856498550787145,-0.6186714032625031,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344
2023-05-11,9.4,London Marylebone Road,True,False,6.0,12.8,5.5,15.2,6.3578947368421055,7.1,8.100000000000001,8.214285714285714,8.16654135338346,7.216140350877193,4.054392092298824,5.1,15.2,2.680687675551982,5.1,16.6,-6.800000000000001,-10.600000000000001,0.2999999999999998,-53.125,-63.85542168674699,-14.100000000000001,10.5335513210908,0.632301875056095,-1.7658531961468942,8.100000000000001,8.214285714285714,8.16654135338346,-6.800000000000001,-9.2,8.842105263157894,0.16666666666666666,-1.3142857142857143,-0.025563909774436105,4.054392092298824,3.76326100883211,0.7304347826086958,0.8314694155402119,57.5,0.7748840413670407,-0.6321034111873487,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626
2023-05-12,5.8,London Marylebone Road,True,False,9.4,6.0,12.8,7.0,6.3578947368421055,6.2,9.400000000000002,7.385714285714286,8.383834586466167,7.29280701754386,2.781743201320934,5.1,12.8,2.7099810856603215,5.1,16.6,3.4000000000000004,-5.799999999999999,2.3000000000000007,56.666666666666664,-38.1578947368421,10.200000000000001,10.531880088214088,2.115900703841671,-6.847780792055759,9.400000000000002,7.385714285714286,8.383834586466167,3.4000000000000004,2.4000000000000004,0.6421052631578945,-1.1333333333333335,0.3428571428571429,0.2172932330827068,2.781743201320934,3.7385406781577837,1.2727272727272727,1.2889412783564675,51.7,0.7638886127905428,-0.6453481132295501,-0.433883739117558,-0.9009688679024191,0.6513724827222223,-0.758758122692791
2023-05-13,5.685,London Marylebone Road,False,True,5.8,9.4,6.0,5.1,6.3578947368421055,6.252631578947368,7.066666666666667,7.214285714285714,8.343984962406015,7.279473684210527,2.8457152419199008,5.1,12.8,2.7165193204639637,5.1,16.6,-3.6000000000000005,-1.2000000000000002,-0.40000000000000036,-38.297872340425535,-17.14285714285715,-7.000000000000001,10.545030773145594,-3.4414791040328967,-1.418551669112698,7.066666666666667,7.214285714285714,8.343984962406015,-3.6000000000000005,0.7000000000000002,-1.2578947368421058,-0.06666666666666672,0.10000000000000002,-0.039849624060150406,2.8457152419199008,3.764678556402941,0.8039603960396039,0.7967608994288192,50.5,0.7526668275320084,-0.6584015846980488,-0.9749279121818236,-0.2225209339563146,0.48530196253108104,-0.8743466161445821
2023-05-14,5.57,London Marylebone Road,False,True,5.685,5.8,9.4,5.9,6.3578947368421055,6.305263157894737,6.961666666666669,7.297857142857143,8.295921052631579,7.260552631578948,2.7811326486746024,5.5,12.8,2.7258787938791653,5.1,16.6,-0.11500000000000021,0.585,-0.5676315789473687,-1.982758620689662,11.470588235294121,3.4850000000000003,10.471907485474361,-3.4118864918161407,-1.49002099365822,6.961666666666669,7.297857142857143,8.295921052631579,-0.11500000000000021,-0.21500000000000075,-0.45789473684210513,-1.2383333333333335,-0.030714285714285822,-0.048063909774436135,2.7811326486746024,3.7961495160209915,0.7789957913281785,0.7829982493720573,51.085,0.741222010848596,-0.6712599575675313,-0.7818314824680299,0.6234898018587334,0.29936312297335804,-0.9541392564000488
2023-05-15,5.455,London Marylebone Road,False,True,5.57,5.685,5.8,5.5,7.2,6.3578947368421055,5.685000000000001,7.250714285714286,8.239642857142858,7.236043859649124,2.8114089418110697,5.5,12.8,2.7380424078807257,5.1,16.6,-0.11499999999999932,-0.33000000000000007,-0.7352631578947371,-2.0228671943711363,-5.593220338983052,8.881784197001252e-16,10.401679006743285,-3.3833164607096937,-1.563362546033591,5.685000000000001,7.250714285714286,8.239642857142858,-0.11499999999999932,0.07000000000000028,-1.7000000000000002,-0.07666666666666651,0.01000000000000004,-0.11642857142857142,2.8114089418110697,3.832754815797904,0.7682001773224313,0.7697576338723422,50.755,0.7295575540864875,-0.6839194216246106,0.0,1.0,0.10116832198743272,-0.994869323391895
2023-05-16,5.455,London Marylebone Road,False,True,5.455,5.57,5.685,12.8,7.6,6.3578947368421055,5.57,7.244285714285715,8.115,7.205947368421052,2.816126814988139,5.455,12.8,2.7529495653898515,5.1,16.6,-0.11500000000000021,-0.04499999999999993,-0.9028947368421054,-2.064631956912033,-0.8181818181818179,-8.881784197001252e-16,10.33434533695237,-3.362768802315851,-1.5165765346365196,5.57,7.244285714285715,8.115,-0.11500000000000021,-7.345000000000001,5.200000000000001,-0.07666666666666651,-1.0492857142857144,-0.1532142857142857,2.816126814988139,3.8970008191704855,0.7530072963912443,0.7570135779655695,50.71,0.717676913675962,-0.6963762255968722,0.7818314824680298,0.6234898018587336,-0.10116832198743204,-0.9948693233918952
2023-05-17,5.455,London Marylebone Road,False,True,5.455,5.455,5.57,6.0,16.6,6.3578947368421055,5.493333333333335,6.194999999999999,7.961785714285713,7.175850877192983,1.426651090257649,5.455,9.4,2.7674378629622214,5.1,16.6,0.0,-7.345000000000001,-0.9028947368421054,0.0,-57.3828125,0.11500000000000021,10.269906476101616,-3.365939230920326,-1.4489672451812896,5.493333333333335,6.194999999999999,7.961785714285713,0.0,-0.5449999999999999,-10.600000000000001,-0.03833333333333341,-0.07785714285714285,-0.7960714285714287,1.426651090257649,3.9604557853197373,0.8805488297013722,0.7601885955207952,43.364999999999995,0.705583610107178,-0.7086266782644596,0.9749279121818236,-0.22252093395631434,-0.2993631229733582,-0.9541392564000488
2023-05-18,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,9.4,15.2,6.3578947368421055,5.455,6.1171428571428565,7.1657142857142855,7.145754385964913,1.4536816969992026,5.455,9.4,2.7815138458550748,5.1,16.6,0.0,-0.5449999999999999,-0.9028947368421054,0.0,-9.083333333333332,0.0,10.20546761525086,-3.369960416554362,-1.3805071986964985,5.455,6.1171428571428565,7.1657142857142855,0.0,-3.9450000000000003,-5.799999999999999,0.0,-0.5635714285714286,-0.6960714285714286,1.4536816969992026,3.1218922129072686,0.8917561886968707,0.763390358156481,42.81999999999999,0.6932812268869777,-0.7206671495538609,0.43388373911755823,-0.900968867902419,-0.4853019625310808,-0.8743466161445822
2023-05-19,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.8,7.0,6.3578947368421055,5.455,5.553571428571429,6.4696428571428575,7.1156578947368425,0.13972336614763625,5.455,5.8,2.7951837430766364,5.1,16.6,0.0,-3.9450000000000003,-0.9028947368421054,0.0,-41.96808510638298,0.0,10.141028754400104,-3.373981602188398,-1.3120471522117056,5.455,5.553571428571429,6.4696428571428575,0.0,-0.34499999999999975,-1.2000000000000002,0.0,-0.04928571428571425,-0.11035714285714285,0.13972336614763625,2.1175879459402074,0.9822508038585208,0.7666192052367832,38.875,0.6807734094770161,-0.7324940716135789,-0.433883739117558,-0.9009688679024191,-0.651372482722222,-0.7587581226927911
2023-05-20,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.685,5.1,6.3578947368421055,5.455,5.5042857142857144,6.359285714285714,7.085561403508772,0.09048151613402827,5.455,5.685,2.8084534843906868,5.1,16.6,0.0,-0.34499999999999975,-0.9028947368421054,0.0,-5.9482758620689635,0.0,10.076589893549347,-3.378002787822433,-1.2435871057269137,5.455,5.5042857142857144,6.359285714285714,0.0,-0.22999999999999954,0.585,0.0,-0.03285714285714279,0.025357142857142887,0.09048151613402827,2.128055140572899,0.9910459382299507,0.769875481891764,38.53,0.6680638642135335,-0.7441039398713607,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627
2023-05-21,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.57,5.9,6.3578947368421055,5.455,5.471428571428571,6.3846428571428575,7.055464912280701,0.04346591439615189,5.455,5.57,2.8213287160418417,5.1,16.6,0.0,-0.22999999999999954,-0.9028947368421054,0.0,-4.045734388742295,0.0,10.01215103269859,-3.382023973456467,-1.1751270592421226,5.455,5.471428571428571,6.3846428571428575,0.0,-0.11500000000000021,-0.33000000000000007,0.0,-0.01642857142857146,-0.031785714285714306,0.04346591439615189,2.1139640709829135,0.9969973890339427,0.7731595391403703,38.3,0.6551563572090853,-0.7554933140726803,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423
2023-05-22,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.5,6.3578947368421055,5.455,5.455,6.352857142857142,7.025368421052632,8.940101980540728e-08,5.455,5.455,2.8338148153131444,5.1,16.6,0.0,-0.11500000000000021,-0.9028947368421054,0.0,-2.064631956912033,0.0,9.947712171847833,-3.3860451590905023,-1.1066670127573306,5.455,5.455,6.352857142857142,0.0,0.0,-0.04499999999999993,0.0,0.0,-0.003214285714285709,8.940101980540728e-08,2.125127791891159,1.0,0.7764717340165714,38.185,0.6420547132365637,-0.766658819300159,0.0,1.0,-0.9680771188662041,-0.2506525322587213
2023-05-23,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,12.8,6.3578947368421055,5.455,5.455,6.3496428571428565,6.995271929824562,8.940101980540728e-08,5.455,5.455,2.8459169040160113,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.883273310997076,-3.3900663447245383,-1.0382069662725377,5.455,5.455,6.3496428571428565,0.0,0.0,-7.345000000000001,0.0,0.0,-0.5246428571428572,8.940101980540728e-08,2.126550533217993,1.0,0.7798124296987564,38.185,0.6287628145958344,-0.777597146973627,0.7818314824680298,0.6234898018587336,-0.9987165071710528,-0.05064916883871355
2023-05-24,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,6.0,6.3578947368421055,5.455,5.455,5.825,6.965175438596491,8.940101980540728e-08,5.455,5.455,2.8576398610023857,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.81883445014632,-3.3940875303585725,-0.9697469197877466,5.455,5.455,5.825,0.0,0.0,-0.5449999999999999,0.0,0.0,-0.038928571428571423,8.940101980540728e-08,1.0425043811013204,1.0,0.783181995642482,38.185,0.6152845999633276,-0.7883050558305255,0.9749279121818236,-0.22252093395631434,-0.9884683243281114,0.15142777750457667
2023-05-25,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,9.4,6.3578947368421055,5.455,5.455,5.786071428571428,6.935078947368421,8.940101980540728e-08,5.455,5.455,2.868988333779912,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.75439558929556,-3.3981087159926076,-0.9012868733029529,5.455,5.455,5.786071428571428,0.0,0.0,-3.9450000000000003,0.0,0.0,-0.2817857142857143,8.940101980540728e-08,1.0456377858134918,1.0,0.7865808077166807,38.185,0.6016240632249226,-0.7987793728863649,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203
2023-05-26,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.8,6.3578947368421055,5.455,5.455,5.5042857142857144,6.904982456140351,8.940101980540728e-08,5.455,5.455,2.8799667493029464,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.689956728444805,-3.402129901626643,-0.8328268268181622,5.455,5.455,5.5042857142857144,0.0,0.0,-0.34499999999999975,0.0,0.0,-0.024642857142857126,8.940101980540728e-08,0.10782566311615155,1.0,0.7900092483434287,38.185,0.5877852522924732,-0.8090169943749473,-0.433883739117558,-0.9009688679024191,-0.848644257494751,0.5289640103269624
2023-05-27,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.685,6.3578947368421055,5.455,5.455,5.479642857142857,6.8748859649122815,8.940101980540728e-08,5.455,5.455,2.890579324005098,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.625517867594047,-3.4061510872606786,-0.764366780333368,5.455,5.455,5.479642857142857,0.0,0.0,-0.22999999999999954,0.0,0.0,-0.016428571428571397,8.940101980540728e-08,0.06657743570549474,1.0,0.793467706641386,38.185,0.5737722679043246,-0.8190148866680801,-0.9749279121818236,-0.2225209339563146,-0.72479278722912,0.6889669190756865
2023-05-28,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.57,6.3578947368421055,5.455,5.455,5.463214285714286,6.8447894736842105,8.940101980540728e-08,5.455,5.455,2.9008300731326555,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.561079006743292,-3.4101722728947137,-0.6959067338485778,5.455,5.455,5.463214285714286,0.0,0.0,-0.11500000000000021,0.0,0.0,-0.00821428571428573,8.940101980540728e-08,0.030735042820977197,1.0,0.7969565785730214,38.185,0.5595892624101765,-0.8287700871745037,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763
2023-05-29,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.455,6.3578947368421055,5.455,5.455,5.455,6.81469298245614,8.940101980540728e-08,5.455,5.455,2.9107228194326042,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.496640145892533,-3.414193458528749,-0.6274466873637841,5.455,5.455,5.455,0.0,0.0,0.0,0.0,0.0,0.0,8.940101980540728e-08,2.539425659601947e-07,1.0,0.8004762670957362,38.185,0.545240438540651,-0.8382797052177743,0.0,1.0,-0.3943558551133187,0.9189578116202306
2023-05-30,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.455,6.3578947368421055,5.455,5.455,5.455,6.78459649122807,8.940101980540728e-08,5.455,5.455,2.9202612012438918,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.432201285041776,-3.4182146441627843,-0.5589866408789916,5.455,5.455,5.455,0.0,0.0,0.0,0.0,0.0,0.0,8.940101980540728e-08,2.539425659601947e-07,1.0,0.8040271823170132,38.185,0.5307300481619334,-0.8475409228928311,0.7818314824680298,0.6234898018587336,-0.20129852008866114,0.9795299412524943
2023-05-31,5.455,London Marylebone Road,False,True,5.455,5.455,5.455,5.455,5.455,7.2,5.455,5.455,5.455,6.754500000000001,8.940101980540728e-08,5.455,5.455,2.929448680036056,5.1,16.6,0.0,0.0,-0.9028947368421054,0.0,0.0,0.0,9.36776242419102,-3.422235829796819,-0.4905265943942001,5.455,5.455,5.455,0.0,0.0,0.0,0.0,0.0,0.0,8.940101980540728e-08,2.539425659601947e-07,1.0,0.8076097416537122,38.185,0.5160623910158528,-0.8565509959010036,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0
2023-06-01,3.5,London Marylebone Road,True,False,5.455,5.455,5.455,5.455,5.455,7.6,5.455,5.455,5.455,6.696333333333333,8.940101980540728e-08,5.455,5.455,2.9376107266975766,5.1,16.6,0.0,0.0,-1.745,0.0,0.0,0.0,9.303323563340262,-3.6542270154308545,-2.1490965479094077,5.455,5.455,5.455,0.0,0.0,0.0,0.0,0.0,0.0,8.940101980540728e-08,2.539425659601947e-07,1.0,0.8146249191099608,38.185,0.5012418134457758,-0.865307254363206,0.43388373911755823,-0.900968867902419,0.20791169081775931,0.9781476007338057
2023-06-02,19.1,London Marylebone Road,True,False,3.5,5.455,5.455,5.455,5.455,16.6,4.803333333333335,5.175714285714286,5.315357142857143,6.559666666666667,0.738920544733046,3.5,5.455,2.9890417485729612,3.5,16.6,-1.955,-1.955,-4.1,-35.83868010999084,-35.83868010999084,-1.955,9.231963289367659,0.6521983289588004,9.215838381673542,4.803333333333335,5.175714285714286,5.315357142857143,-1.955,-1.955,0.0,-0.6516666666666667,-0.2792857142857143,-0.13964285714285715,0.738920544733046,0.5224957279388521,0.6762351642285398,0.5335636973423447,36.230000000000004,0.48627270710869,-0.8738071036110808,-0.433883739117558,-0.9009688679024191,0.40673664307580015,0.9135454576426009
2023-06-03,11.1,London Marylebone Road,True,False,19.1,3.5,5.455,5.455,5.455,15.2,9.351666666666668,7.125,6.29,6.643000000000001,5.330505760869851,3.5,19.1,3.2975439135921194,3.5,19.1,15.600000000000001,13.645000000000001,2.5,445.7142857142857,250.13748854262147,17.555,9.231963289367659,-0.07898804773507773,1.9470247583674183,9.351666666666668,7.125,6.29,15.600000000000001,13.645000000000001,0.0,4.548333333333334,1.9492857142857145,0.9746428571428573,5.330505760869851,3.7235931778117513,2.6807017543859653,2.875206984796026,49.875,0.4711595076738638,-0.8820480249558537,-0.9749279121818236,-0.2225209339563146,0.5877852522924731,0.8090169943749475
2023-06-04,5.5,London Marylebone Road,True,False,11.1,19.1,3.5,5.455,5.455,7.0,11.233333333333336,7.9314285714285715,6.693214285714285,6.506333333333333,5.461153506270229,3.5,19.1,3.0024262985392958,3.5,19.1,-8.000000000000002,5.645,-4.1,-41.884816753926714,103.48304307974337,-23.6,9.234149590737522,3.2849170824203613,-7.019066673157883,11.233333333333336,7.9314285714285715,6.693214285714285,-8.000000000000002,5.645,0.0,2.533333333333333,0.8064285714285714,0.4032142857142857,5.461153506270229,3.9263374042595944,1.3994956772334293,1.706030022029817,55.52,0.4559066935084588,-0.8900275764346767,-0.7818314824680299,0.6234898018587334,0.7431448254773942,0.6691306063588582
2023-06-05,6.6,London Marylebone Road,True,False,5.5,11.1,19.1,5.455,5.455,5.1,11.900000000000004,7.937857142857143,6.696428571428571,6.456333333333333,5.457777979745097,3.5,19.1,3.006408939689199,3.5,19.1,-5.6,0.04499999999999993,-1.5,-50.45045045045045,0.8249312557286892,2.400000000000002,9.20724548114848,-2.9363443627666657,0.3290988816181857,11.900000000000004,7.937857142857143,6.696428571428571,-5.6,0.04499999999999993,0.0,-4.533333333333334,0.006428571428571418,0.003214285714285709,5.457777979745097,3.925264042354076,0.6928822100242958,0.8518767102070318,55.565000000000005,0.440518784350495,-0.8977433935342337,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-06-06,4.9,London Marylebone Road,True,False,6.6,5.5,11.1,5.455,5.455,5.9,7.733333333333335,8.10142857142857,6.778214285714286,6.506333333333333,5.387671663379361,3.5,19.1,2.99552739393509,3.5,19.1,1.0999999999999996,1.1449999999999996,1.5,19.999999999999996,20.989917506874423,6.699999999999999,9.20442356334026,-2.61738443809068,-1.6870391252495796,7.733333333333335,8.10142857142857,6.778214285714286,1.0999999999999996,1.1449999999999996,0.0,-1.5,0.1635714285714285,0.08178571428571425,5.387671663379361,3.9093042894449375,0.8146711338388292,1.0143962293150264,56.709999999999994,0.42500033996955416,-0.9051931898913974,0.7818314824680298,0.6234898018587336,0.9510565162951535,0.30901699437494745
2023-06-07,6.8,London Marylebone Road,True,False,4.9,6.6,5.5,5.455,5.455,5.5,5.666666666666669,8.022142857142857,6.738571428571428,6.473,5.436965956259409,3.5,19.1,3.0080448455937128,3.5,19.1,-1.6999999999999993,-0.5549999999999997,-1.0,-25.757575757575747,-10.174152153987158,-2.799999999999999,9.20365644005259,-2.550724239442091,0.1470677993895002,5.666666666666669,8.022142857142857,6.738571428571428,-1.6999999999999993,-0.5549999999999997,0.0,-0.19999999999999987,-0.07928571428571425,-0.039642857142857126,5.436965956259409,3.926530778695618,0.6108093669308166,0.7569905762397653,56.155,0.4093559588156213,-0.9123747579707273,0.9749279121818236,-0.22252093395631434,0.9945218953682733,0.10452846326765346
2023-06-08,3.9,London Marylebone Road,True,False,6.8,4.9,6.6,3.5,5.455,12.8,6.100000000000002,8.214285714285714,6.834642857142858,6.516333333333333,5.3542595415328185,3.5,19.1,3.0029040350430147,3.5,19.1,1.8999999999999995,1.3449999999999998,1.2999999999999998,38.77551020408161,24.65627864344637,3.5999999999999988,9.187108494847111,-4.131898013396241,-1.1552104814508697,6.100000000000002,8.214285714285714,6.834642857142858,1.8999999999999995,3.3,-1.955,0.06666666666666672,0.4714285714285714,0.09607142857142856,5.3542595415328185,3.909125155072684,0.8278260869565218,1.0435316384469795,57.5,0.39359027665646673,-0.9192859697186104,0.43388373911755823,-0.900968867902419,0.9945218953682734,-0.10452846326765333
2023-06-09,20.2,London Marylebone Road,True,False,3.9,6.8,4.9,19.1,5.455,6.0,5.200000000000002,8.27142857142857,6.723571428571428,6.219666666666667,5.29739378868335,3.9,19.1,2.7930081834185727,3.5,19.1,-2.9,0.3999999999999999,-8.9,-42.64705882352941,11.428571428571432,-4.799999999999999,9.16456054964163,-0.2555394585832689,11.29097890894164,5.200000000000002,8.27142857142857,6.723571428571428,-2.9,-15.200000000000001,13.645000000000001,-0.3333333333333335,-2.1714285714285717,-0.11107142857142858,5.29739378868335,3.972911850447809,0.4715025906735752,0.6270432499062114,57.9,0.3777079652039649,-0.9259247771938498,-0.433883739117558,-0.9009688679024191,0.9510565162951536,-0.30901699437494734
2023-06-10,6.7,London Marylebone Road,True,False,20.2,3.9,6.8,11.1,5.455,9.4,10.300000000000002,8.428571428571429,7.776785714285714,6.6930000000000005,5.675007866577302,3.9,20.2,3.782473556668443,3.5,20.2,16.3,1.0999999999999979,14.2,417.94871794871796,5.759162303664911,19.2,9.155820823614231,-1.5785272051401584,-0.8772936184740727,10.300000000000002,8.428571428571429,7.776785714285714,16.3,9.1,5.645,4.466666666666666,1.3,1.0532142857142857,5.675007866577302,5.332538581180662,2.396610169491525,3.0180785895711932,59.0,0.36171373072976765,-0.9322892131745133,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.49999999999999983
2023-06-11,6.8,London Marylebone Road,True,False,6.7,20.2,3.9,5.5,5.455,5.8,10.266666666666667,7.8,7.865714285714286,6.603,5.5725517793317385,3.9,20.2,3.747805242796175,3.5,20.2,-13.5,-4.3999999999999995,-2.7,-66.83168316831683,-39.63963963963963,-29.8,9.142067398956698,-2.5665404311491042,0.22447303219240622,10.266666666666667,7.8,7.865714285714286,-13.5,1.2000000000000002,0.04499999999999993,0.9333333333333335,0.17142857142857146,0.08892857142857144,5.5725517793317385,5.301129363397255,0.858974358974359,1.0146902922913827,54.6,0.3456123126707335,-0.9383773917408641,-0.7818314824680299,0.6234898018587334,0.7431448254773945,-0.6691306063588579
2023-06-12,13.9,London Marylebone Road,True,False,6.8,6.7,20.2,6.6,5.455,5.685,11.233333333333334,7.985714285714286,7.961785714285715,6.636333333333334,5.504370557847212,3.9,20.2,3.744862902820209,3.5,20.2,0.09999999999999964,1.2999999999999998,1.0,1.4925373134328401,23.636363636363633,13.6,9.139820823614231,3.1869373017460596,1.5732418746397094,11.233333333333334,7.985714285714286,7.961785714285715,0.09999999999999964,0.20000000000000018,1.1449999999999996,-4.466666666666666,0.0285714285714286,0.09607142857142856,5.504370557847212,5.266151932988521,0.851520572450805,1.024662213069466,55.9,0.3294084822245304,-0.9441875088341993,0.0,1.0,0.5877852522924732,-0.8090169943749473
2023-06-13,13.426315789473685,London Marylebone Road,False,True,13.9,6.8,6.7,4.9,5.455,5.57,9.133333333333335,9.028571428571428,8.565,6.910166666666666,5.876993076314418,3.9,20.2,3.9666811636458092,3.5,20.2,7.1000000000000005,7.300000000000001,8.215,104.41176470588238,110.60606060606064,7.000000000000001,9.110396166079985,-0.8713308990285668,5.187250522422267,9.133333333333335,9.028571428571428,8.565,7.1000000000000005,9.0,-0.5549999999999997,2.4,1.2857142857142858,0.6032142857142857,5.876993076314418,5.437794377530999,1.5395569620253164,2.0115289066833895,63.199999999999996,0.3131070409358269,-0.9497178427914316,0.7818314824680298,0.6234898018587336,0.40673664307580004,-0.913545457642601
2023-06-14,12.952631578947368,London Marylebone Road,False,True,13.426315789473685,13.9,6.8,6.8,5.455,5.455,11.37543859649123,10.246616541353385,9.13437969924812,7.172043859649123,5.7611327280306135,3.9,20.2,4.131080625665576,3.5,20.2,-0.47368421052631504,8.526315789473685,7.856315789473685,-3.407800075728884,174.0064446831364,-7.573684210526316,9.082072878408752,-0.8379702358625192,4.708528936401136,11.37543859649123,10.246616541353385,9.13437969924812,-0.47368421052631504,6.6263157894736855,1.3449999999999998,2.208771929824562,0.9466165413533837,0.5693796992481204,5.7611327280306135,5.504029892990746,1.3103169944232462,1.8720348135364777,71.72631578947369,0.29671281927349075,-0.9549667548552551,0.9749279121818236,-0.22252093395631434,0.20791169081775931,-0.9781476007338057
2023-06-15,12.478947368421053,London Marylebone Road,False,True,12.952631578947368,13.426315789473685,13.9,3.9,3.5,5.455,13.426315789473685,11.125563909774437,9.669924812030075,7.4219649122807025,5.615149364669454,3.9,20.2,4.248740688579034,3.5,20.2,-0.4736842105263168,6.152631578947369,7.497631578947368,-3.5280282242257988,90.47987616099071,-1.7763568394002505e-15,9.054850960600534,-0.6087641630859248,4.032860570906444,13.426315789473685,11.125563909774437,9.669924812030075,-0.4736842105263168,9.052631578947368,0.3999999999999999,-0.3157894736842106,1.2932330827067668,0.675187969924812,5.615149364669454,5.483207780362816,1.164222477529229,1.7451755339769104,77.87894736842105,0.28023067519921585,-0.9599326896597447,0.43388373911755823,-0.900968867902419,5.66553889764798e-16,-1.0
2023-06-16,12.478947368421053,London Marylebone Road,False,True,12.478947368421053,12.952631578947368,13.426315789473685,20.2,19.1,5.455,12.95263157894737,12.351127819548873,10.311278195488724,7.6560964912280705,4.6239996939626264,6.7,20.2,4.329377268402231,3.5,20.2,-0.47368421052631504,8.578947368421053,7.023947368421053,-3.657049979683047,219.97300944669368,1.7763568394002505e-15,9.02873041265533,-0.6007063544448896,4.050923310210614,12.95263157894737,12.351127819548873,10.311278195488724,-0.47368421052631504,-7.721052631578946,1.0999999999999979,-0.3157894736842106,-1.1030075187969923,-0.4729323308270677,4.6239996939626264,5.225060438191359,1.0103488159737017,1.6299360101742104,86.4578947368421,0.26366549272800704,-0.9646141756912435,-0.433883739117558,-0.9009688679024191,-0.20791169081775907,-0.9781476007338057
