Hourly measurement data supplied by UK-air on 13/07/2026
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"London Marylebone Road",
Latitude,,51.522530,,
Longitude,,-0.154611,,
Site Type,,Urban Traffic,,
Zone,,Greater London,,
Agglomeration,,Greater London Urban Area,,
Local Authority,,"Westminster",,
Date,Time,"Nitrogen oxides as nitrogen dioxide",Status
2024-10-17,19:00:00,123.73875,V ugm-3
2024-10-17,20:00:00,100.02375,V ugm-3
2024-10-17,21:00:00,113.22,V ugm-3
2024-10-17,22:00:00,97.155,V ugm-3
2024-10-17,23:00:00,98.87625,V ugm-3
2024-10-17,24:00:00,100.78875,V ugm-3
2024-10-18,01:00:00,72.675,V ugm-3
2024-10-18,02:00:00,60.62625,V ugm-3
2024-10-18,03:00:00,42.4575,V ugm-3
2024-10-18,04:00:00,55.65375,V ugm-3
2024-10-18,05:00:00,74.205,V ugm-3
2024-10-18,06:00:00,97.72875,V ugm-3
2024-10-18,07:00:00,193.35375,V ugm-3
2024-10-18,08:00:00,199.2825,V ugm-3
2024-10-18,09:00:00,168.87375,V ugm-3
2024-10-18,10:00:00,195.84,V ugm-3
2024-10-18,11:00:00,213.24375,V ugm-3
2024-10-18,12:00:00,144.585,V ugm-3
2024-10-18,13:00:00,153.3825,V ugm-3
2024-10-18,14:00:00,124.88625,V ugm-3
2024-10-18,15:00:00,86.25375,V ugm-3
2024-10-18,16:00:00,113.02875,V ugm-3
2024-10-18,17:00:00,142.86375,V ugm-3
2024-10-18,18:00:00,102.31875,V ugm-3
2024-10-18,19:00:00,98.685,V ugm-3
2024-10-18,20:00:00,80.89875,V ugm-3
2024-10-18,21:00:00,65.21625,V ugm-3
2024-10-18,22:00:00,60.62625,V ugm-3
2024-10-18,23:00:00,79.36875,V ugm-3
2024-10-18,24:00:00,58.14,V ugm-3
2024-10-19,01:00:00,45.9,V ugm-3
2024-10-19,02:00:00,34.425,V ugm-3
2024-10-19,03:00:00,27.73125,V ugm-3
2024-10-19,04:00:00,25.245,V ugm-3
2024-10-19,05:00:00,29.64375,V ugm-3
2024-10-19,06:00:00,30.02625,V ugm-3
2024-10-19,07:00:00,57.94875,V ugm-3
2024-10-19,08:00:00,58.5225,V ugm-3
2024-10-19,09:00:00,71.33625,V ugm-3
2024-10-19,10:00:00,83.57625,V ugm-3
2024-10-19,11:00:00,65.98125,V ugm-3
2024-10-19,12:00:00,103.46625,V ugm-3
2024-10-19,13:00:00,57.94875,V ugm-3
2024-10-19,14:00:00,56.80125,V ugm-3
2024-10-19,15:00:00,63.30375,V ugm-3
2024-10-19,16:00:00,74.97,V ugm-3
2024-10-19,17:00:00,83.385,V ugm-3
2024-10-19,18:00:00,89.69625,V ugm-3
2024-10-19,19:00:00,117.81,V ugm-3
2024-10-19,20:00:00,124.3125,V ugm-3
2024-10-19,21:00:00,101.3625,V ugm-3
2024-10-19,22:00:00,72.2925,V ugm-3
2024-10-19,23:00:00,103.6575,V ugm-3
2024-10-19,24:00:00,75.92625,V ugm-3
2024-10-20,01:00:00,54.88875,V ugm-3
2024-10-20,02:00:00,50.1075,V ugm-3
2024-10-20,03:00:00,37.8675,V ugm-3
2024-10-20,04:00:00,31.7475,V ugm-3
2024-10-20,05:00:00,26.20125,V ugm-3
2024-10-20,06:00:00,22.185,V ugm-3
2024-10-20,07:00:00,39.78,V ugm-3
2024-10-20,08:00:00,43.605,V ugm-3
2024-10-20,09:00:00,46.09125,V ugm-3
2024-10-20,10:00:00,49.3425,V ugm-3
2024-10-20,11:00:00,52.97625,V ugm-3
2024-10-20,12:00:00,65.59875,V ugm-3
2024-10-20,13:00:00,58.14,V ugm-3
2024-10-20,14:00:00,50.29875,V ugm-3
2024-10-20,15:00:00,55.08,V ugm-3
2024-10-20,16:00:00,51.82875,V ugm-3
2024-10-20,17:00:00,67.89375,V ugm-3
2024-10-20,18:00:00,55.08,V ugm-3
2024-10-20,19:00:00,62.53875,V ugm-3
2024-10-20,20:00:00,43.79625,V ugm-3
2024-10-20,21:00:00,34.425,V ugm-3
2024-10-20,22:00:00,34.23375,V ugm-3
2024-10-20,23:00:00,40.1625,V ugm-3
2024-10-20,24:00:00,27.73125,V ugm-3
2024-10-21,01:00:00,31.365,V ugm-3
2024-10-21,02:00:00,25.6275,V ugm-3
2024-10-21,03:00:00,20.84625,V ugm-3
2024-10-21,04:00:00,24.28875,V ugm-3
2024-10-21,05:00:00,41.88375,V ugm-3
2024-10-21,06:00:00,74.01375,V ugm-3
2024-10-21,07:00:00,144.77625,V ugm-3
2024-10-21,08:00:00,179.20125,V ugm-3
2024-10-21,09:00:00,174.99375,V ugm-3
2024-10-21,10:00:00,203.68125,V ugm-3
2024-10-21,11:00:00,157.59,V ugm-3
2024-10-21,12:00:00,175.95,V ugm-3
2024-10-21,13:00:00,153,V ugm-3
2024-10-21,14:00:00,152.235,V ugm-3
2024-10-21,15:00:00,110.35125,V ugm-3
2024-10-21,16:00:00,113.22,V ugm-3
2024-10-21,17:00:00,119.91375,V ugm-3
2024-10-21,18:00:00,126.41625,V ugm-3
2024-10-21,19:00:00,107.865,V ugm-3
2024-10-21,20:00:00,112.26375,V ugm-3
2024-10-21,21:00:00,117.23625,V ugm-3
2024-10-21,22:00:00,121.06125,V ugm-3
2024-10-21,23:00:00,129.09375,V ugm-3
2024-10-21,24:00:00,92.1825,V ugm-3
2024-10-22,01:00:00,56.61,V ugm-3
2024-10-22,02:00:00,45.5175,V ugm-3
2024-10-22,03:00:00,37.485,V ugm-3
2024-10-22,04:00:00,43.79625,V ugm-3
2024-10-22,05:00:00,63.8775,V ugm-3
2024-10-22,06:00:00,86.63625,V ugm-3
2024-10-22,07:00:00,206.55,V ugm-3
2024-10-22,08:00:00,149.175,V ugm-3
2024-10-22,09:00:00,163.51875,V ugm-3
2024-10-22,10:00:00,163.3275,V ugm-3
2024-10-22,11:00:00,133.11,V ugm-3
2024-10-22,12:00:00,131.9625,V ugm-3
2024-10-22,13:00:00,135.405,V ugm-3
2024-10-22,14:00:00,130.815,V ugm-3
2024-10-22,15:00:00,145.35,V ugm-3
2024-10-22,16:00:00,117.61875,V ugm-3
2024-10-22,17:00:00,117.4275,V ugm-3
2024-10-22,18:00:00,124.12125,V ugm-3
2024-10-22,19:00:00,111.11625,V ugm-3
2024-10-22,20:00:00,113.985,V ugm-3
2024-10-22,21:00:00,100.5975,V ugm-3
2024-10-22,22:00:00,100.78875,V ugm-3
2024-10-22,23:00:00,86.0625,V ugm-3
2024-10-22,24:00:00,59.67,V ugm-3
2024-10-23,01:00:00,43.605,V ugm-3
2024-10-23,02:00:00,32.70375,V ugm-3
2024-10-23,03:00:00,41.31,V ugm-3
2024-10-23,04:00:00,43.2225,V ugm-3
2024-10-23,05:00:00,48.38625,V ugm-3
2024-10-23,06:00:00,83.57625,V ugm-3
2024-10-23,07:00:00,140.3775,V ugm-3
2024-10-23,08:00:00,146.115,V ugm-3
2024-10-23,09:00:00,151.47,V ugm-3
2024-10-23,10:00:00,133.4925,V ugm-3
2024-10-23,11:00:00,138.8475,V ugm-3
2024-10-23,12:00:00,137.3175,V ugm-3
2024-10-23,13:00:00,89.8875,V ugm-3
2024-10-23,14:00:00,No data,V ugm-3
2024-10-23,15:00:00,106.14375,V ugm-3
2024-10-23,16:00:00,100.215,V ugm-3
2024-10-23,17:00:00,153.95625,V ugm-3
2024-10-23,18:00:00,123.165,V ugm-3
2024-10-23,19:00:00,89.69625,V ugm-3
2024-10-23,20:00:00,59.86125,V ugm-3
2024-10-23,21:00:00,68.085,V ugm-3
2024-10-23,22:00:00,52.4025,V ugm-3
2024-10-23,23:00:00,43.41375,V ugm-3
2024-10-23,24:00:00,38.82375,V ugm-3
2024-10-24,01:00:00,33.85125,V ugm-3
2024-10-24,02:00:00,26.96625,V ugm-3
2024-10-24,03:00:00,28.11375,V ugm-3
2024-10-24,04:00:00,28.6875,V ugm-3
2024-10-24,05:00:00,46.2825,V ugm-3
2024-10-24,06:00:00,68.085,V ugm-3
2024-10-24,07:00:00,121.2525,V ugm-3
2024-10-24,08:00:00,162.37125,V ugm-3
2024-10-24,09:00:00,130.62375,V ugm-3
2024-10-24,10:00:00,109.20375,V ugm-3
2024-10-24,11:00:00,103.84875,V ugm-3
2024-10-24,12:00:00,118.00125,V ugm-3
2024-10-24,13:00:00,94.4775,V ugm-3
2024-10-24,14:00:00,97.155,V ugm-3
2024-10-24,15:00:00,77.45625,V ugm-3
2024-10-24,16:00:00,66.1725,V ugm-3
2024-10-24,17:00:00,86.445,V ugm-3
2024-10-24,18:00:00,52.02,V ugm-3
2024-10-24,19:00:00,66.555,V ugm-3
2024-10-24,20:00:00,69.2325,V ugm-3
2024-10-24,21:00:00,54.50625,V ugm-3
2024-10-24,22:00:00,100.98,V ugm-3
2024-10-24,23:00:00,98.87625,V ugm-3
2024-10-24,24:00:00,105.1875,V ugm-3
2024-10-25,01:00:00,81.4725,V ugm-3
2024-10-25,02:00:00,75.92625,V ugm-3
2024-10-25,03:00:00,59.09625,V ugm-3
2024-10-25,04:00:00,39.015,V ugm-3
2024-10-25,05:00:00,49.91625,V ugm-3
2024-10-25,06:00:00,55.08,V ugm-3
2024-10-25,07:00:00,85.10625,V ugm-3
2024-10-25,08:00:00,103.275,V ugm-3
2024-10-25,09:00:00,115.32375,V ugm-3
2024-10-25,10:00:00,101.93625,V ugm-3
2024-10-25,11:00:00,100.02375,V ugm-3
2024-10-25,12:00:00,120.29625,V ugm-3
2024-10-25,13:00:00,129.285,V ugm-3
2024-10-25,14:00:00,102.51,V ugm-3
2024-10-25,15:00:00,142.29,V ugm-3
2024-10-25,16:00:00,143.055,V ugm-3
2024-10-25,17:00:00,146.88,V ugm-3
2024-10-25,18:00:00,116.47125,V ugm-3
2024-10-25,19:00:00,119.91375,V ugm-3
2024-10-25,20:00:00,107.865,V ugm-3
2024-10-25,21:00:00,113.22,V ugm-3
2024-10-25,22:00:00,114.75,V ugm-3
2024-10-25,23:00:00,126.41625,V ugm-3
2024-10-25,24:00:00,104.23125,V ugm-3
2024-10-26,01:00:00,116.28,V ugm-3
2024-10-26,02:00:00,90.27,V ugm-3
2024-10-26,03:00:00,81.28125,V ugm-3
2024-10-26,04:00:00,105.57,V ugm-3
2024-10-26,05:00:00,107.1,V ugm-3
2024-10-26,06:00:00,103.84875,V ugm-3
2024-10-26,07:00:00,109.96875,V ugm-3
2024-10-26,08:00:00,126.79875,V ugm-3
2024-10-26,09:00:00,134.44875,V ugm-3
2024-10-26,10:00:00,165.81375,V ugm-3
2024-10-26,11:00:00,204.06375,V ugm-3
2024-10-26,12:00:00,132.345,V ugm-3
2024-10-26,13:00:00,126.41625,V ugm-3
2024-10-26,14:00:00,120.4875,V ugm-3
2024-10-26,15:00:00,121.2525,V ugm-3
2024-10-26,16:00:00,104.4225,V ugm-3
2024-10-26,17:00:00,135.21375,V ugm-3
2024-10-26,18:00:00,111.49875,V ugm-3
2024-10-26,19:00:00,118.1925,V ugm-3
2024-10-26,20:00:00,125.26875,V ugm-3
2024-10-26,21:00:00,104.61375,V ugm-3
2024-10-26,22:00:00,141.1425,V ugm-3
2024-10-26,23:00:00,163.13625,V ugm-3
2024-10-26,24:00:00,102.51,V ugm-3
2024-10-27,01:00:00,107.865,V ugm-3
2024-10-27,02:00:00,66.555,V ugm-3
2024-10-27,03:00:00,60.435,V ugm-3
2024-10-27,04:00:00,56.03625,V ugm-3
2024-10-27,05:00:00,60.0525,V ugm-3
2024-10-27,06:00:00,44.37,V ugm-3
2024-10-27,07:00:00,65.21625,V ugm-3
2024-10-27,08:00:00,88.93125,V ugm-3
2024-10-27,09:00:00,78.98625,V ugm-3
2024-10-27,10:00:00,37.29375,V ugm-3
2024-10-27,11:00:00,24.48,V ugm-3
2024-10-27,12:00:00,35.76375,V ugm-3
2024-10-27,13:00:00,75.735,V ugm-3
2024-10-27,14:00:00,91.035,V ugm-3
2024-10-27,15:00:00,98.87625,V ugm-3
2024-10-27,16:00:00,97.92,V ugm-3
2024-10-27,17:00:00,123.165,V ugm-3
2024-10-27,18:00:00,130.4325,V ugm-3
2024-10-27,19:00:00,79.36875,V ugm-3
2024-10-27,20:00:00,97.72875,V ugm-3
2024-10-27,21:00:00,95.2425,V ugm-3
2024-10-27,22:00:00,62.53875,V ugm-3
2024-10-27,23:00:00,54.315,V ugm-3
2024-10-27,24:00:00,53.35875,V ugm-3
2024-10-28,01:00:00,43.03125,V ugm-3
2024-10-28,02:00:00,25.6275,V ugm-3
2024-10-28,03:00:00,21.0375,V ugm-3
2024-10-28,04:00:00,18.93375,V ugm-3
2024-10-28,05:00:00,18.7425,V ugm-3
2024-10-28,06:00:00,30.40875,V ugm-3
2024-10-28,07:00:00,47.8125,V ugm-3
2024-10-28,08:00:00,104.4225,V ugm-3
2024-10-28,09:00:00,101.55375,V ugm-3
2024-10-28,10:00:00,103.84875,V ugm-3
2024-10-28,11:00:00,96.0075,V ugm-3
2024-10-28,12:00:00,134.83125,V ugm-3
2024-10-28,13:00:00,99.45,V ugm-3
2024-10-28,14:00:00,113.79375,V ugm-3
2024-10-28,15:00:00,113.02875,V ugm-3
2024-10-28,16:00:00,134.44875,V ugm-3
2024-10-28,17:00:00,124.12125,V ugm-3
2024-10-28,18:00:00,81.09,V ugm-3
2024-10-28,19:00:00,73.8225,V ugm-3
2024-10-28,20:00:00,93.33,V ugm-3
2024-10-28,21:00:00,72.2925,V ugm-3
2024-10-28,22:00:00,70.57125,V ugm-3
2024-10-28,23:00:00,64.26,V ugm-3
2024-10-28,24:00:00,57.94875,V ugm-3
2024-10-29,01:00:00,43.79625,V ugm-3
2024-10-29,02:00:00,53.74125,V ugm-3
2024-10-29,03:00:00,42.075,V ugm-3
2024-10-29,04:00:00,32.5125,V ugm-3
2024-10-29,05:00:00,41.6925,V ugm-3
2024-10-29,06:00:00,70.7625,V ugm-3
2024-10-29,07:00:00,110.35125,V ugm-3
2024-10-29,08:00:00,157.01625,V ugm-3
2024-10-29,09:00:00,161.0325,V ugm-3
2024-10-29,10:00:00,174.8025,V ugm-3
2024-10-29,11:00:00,135.405,V ugm-3
2024-10-29,12:00:00,125.8425,V ugm-3
2024-10-29,13:00:00,136.17,V ugm-3
2024-10-29,14:00:00,113.41125,V ugm-3
2024-10-29,15:00:00,113.41125,V ugm-3
2024-10-29,16:00:00,96.39,V ugm-3
2024-10-29,17:00:00,112.8375,V ugm-3
2024-10-29,18:00:00,110.16,V ugm-3
2024-10-29,19:00:00,105.37875,V ugm-3
2024-10-29,20:00:00,94.86,V ugm-3
2024-10-29,21:00:00,71.145,V ugm-3
2024-10-29,22:00:00,49.53375,V ugm-3
2024-10-29,23:00:00,47.43,V ugm-3
2024-10-29,24:00:00,31.55625,V ugm-3
2024-10-30,01:00:00,26.20125,V ugm-3
2024-10-30,02:00:00,16.4475,V ugm-3
2024-10-30,03:00:00,14.34375,V ugm-3
2024-10-30,04:00:00,13.96125,V ugm-3
2024-10-30,05:00:00,16.4475,V ugm-3
2024-10-30,06:00:00,26.01,V ugm-3
2024-10-30,07:00:00,25.6275,V ugm-3
2024-10-30,08:00:00,59.2875,V ugm-3
2024-10-30,09:00:00,39.015,V ugm-3
2024-10-30,10:00:00,44.17875,V ugm-3
2024-10-30,11:00:00,47.43,V ugm-3
2024-10-30,12:00:00,35.38125,V ugm-3
2024-10-30,13:00:00,37.29375,V ugm-3
2024-10-30,14:00:00,41.31,V ugm-3
2024-10-30,15:00:00,47.0475,V ugm-3
2024-10-30,16:00:00,46.47375,V ugm-3
2024-10-30,17:00:00,66.36375,V ugm-3
2024-10-30,18:00:00,69.42375,V ugm-3
2024-10-30,19:00:00,44.56125,V ugm-3
2024-10-30,20:00:00,48.00375,V ugm-3
2024-10-30,21:00:00,55.845,V ugm-3
2024-10-30,22:00:00,54.315,V ugm-3
2024-10-30,23:00:00,56.03625,V ugm-3
2024-10-30,24:00:00,82.2375,V ugm-3
2024-10-31,01:00:00,63.1125,V ugm-3
2024-10-31,02:00:00,41.11875,V ugm-3
2024-10-31,03:00:00,37.29375,V ugm-3
2024-10-31,04:00:00,28.305,V ugm-3
2024-10-31,05:00:00,19.89,V ugm-3
2024-10-31,06:00:00,34.8075,V ugm-3
2024-10-31,07:00:00,46.665,V ugm-3
2024-10-31,08:00:00,76.1175,V ugm-3
2024-10-31,09:00:00,88.54875,V ugm-3
2024-10-31,10:00:00,118.1925,V ugm-3
2024-10-31,11:00:00,138.27375,V ugm-3
2024-10-31,12:00:00,123.73875,V ugm-3
2024-10-31,13:00:00,121.44375,V ugm-3
2024-10-31,14:00:00,128.1375,V ugm-3
2024-10-31,15:00:00,174.8025,V ugm-3
2024-10-31,16:00:00,173.2725,V ugm-3
2024-10-31,17:00:00,167.1525,V ugm-3
2024-10-31,18:00:00,165.43125,V ugm-3
2024-10-31,19:00:00,167.9175,V ugm-3
2024-10-31,20:00:00,113.79375,V ugm-3
2024-10-31,21:00:00,126.99,V ugm-3
2024-10-31,22:00:00,136.935,V ugm-3
2024-10-31,23:00:00,168.49125,V ugm-3
2024-10-31,24:00:00,128.71125,V ugm-3
2024-11-01,01:00:00,115.1325,V ugm-3
2024-11-01,02:00:00,103.6575,V ugm-3
2024-11-01,03:00:00,59.47875,V ugm-3
2024-11-01,04:00:00,54.6975,V ugm-3
2024-11-01,05:00:00,65.98125,V ugm-3
2024-11-01,06:00:00,56.9925,V ugm-3
2024-11-01,07:00:00,82.42875,V ugm-3
2024-11-01,08:00:00,155.86875,V ugm-3
2024-11-01,09:00:00,115.515,V ugm-3
2024-11-01,10:00:00,104.805,V ugm-3
2024-11-01,11:00:00,102.70125,V ugm-3
2024-11-01,12:00:00,53.1675,V ugm-3
2024-11-01,13:00:00,57.18375,V ugm-3
2024-11-01,14:00:00,54.6975,V ugm-3
2024-11-01,15:00:00,58.14,V ugm-3
2024-11-01,16:00:00,42.84,V ugm-3
2024-11-01,17:00:00,29.26125,V ugm-3
2024-11-01,18:00:00,37.485,V ugm-3
2024-11-01,19:00:00,33.2775,V ugm-3
2024-11-01,20:00:00,34.0425,V ugm-3
2024-11-01,21:00:00,32.32125,V ugm-3
2024-11-01,22:00:00,25.05375,V ugm-3
2024-11-01,23:00:00,23.715,V ugm-3
2024-11-01,24:00:00,46.665,V ugm-3
2024-11-02,01:00:00,31.7475,V ugm-3
2024-11-02,02:00:00,27.54,V ugm-3
2024-11-02,03:00:00,21.0375,V ugm-3
2024-11-02,04:00:00,18.55125,V ugm-3
2024-11-02,05:00:00,13.005,V ugm-3
2024-11-02,06:00:00,13.96125,V ugm-3
2024-11-02,07:00:00,18.16875,V ugm-3
2024-11-02,08:00:00,21.61125,V ugm-3
2024-11-02,09:00:00,26.3925,V ugm-3
2024-11-02,10:00:00,51.255,V ugm-3
2024-11-02,11:00:00,50.1075,V ugm-3
2024-11-02,12:00:00,64.06875,V ugm-3
2024-11-02,13:00:00,101.17125,V ugm-3
2024-11-02,14:00:00,126.03375,V ugm-3
2024-11-02,15:00:00,104.805,V ugm-3
2024-11-02,16:00:00,80.51625,V ugm-3
2024-11-02,17:00:00,91.60875,V ugm-3
2024-11-02,18:00:00,82.04625,V ugm-3
2024-11-02,19:00:00,95.81625,V ugm-3
2024-11-02,20:00:00,112.26375,V ugm-3
2024-11-02,21:00:00,85.10625,V ugm-3
2024-11-02,22:00:00,72.86625,V ugm-3
2024-11-02,23:00:00,64.26,V ugm-3
2024-11-02,24:00:00,53.35875,V ugm-3
2024-11-03,01:00:00,65.79,V ugm-3
2024-11-03,02:00:00,40.73625,V ugm-3
2024-11-03,03:00:00,36.52875,V ugm-3
2024-11-03,04:00:00,38.25,V ugm-3
2024-11-03,05:00:00,36.14625,V ugm-3
2024-11-03,06:00:00,44.94375,V ugm-3
2024-11-03,07:00:00,42.4575,V ugm-3
2024-11-03,08:00:00,53.55,V ugm-3
2024-11-03,09:00:00,53.35875,V ugm-3
2024-11-03,10:00:00,54.12375,V ugm-3
2024-11-03,11:00:00,79.1775,V ugm-3
2024-11-03,12:00:00,77.45625,V ugm-3
2024-11-03,13:00:00,78.22125,V ugm-3
2024-11-03,14:00:00,89.69625,V ugm-3
2024-11-03,15:00:00,71.91,V ugm-3
2024-11-03,16:00:00,72.2925,V ugm-3
2024-11-03,17:00:00,74.97,V ugm-3
2024-11-03,18:00:00,91.60875,V ugm-3
2024-11-03,19:00:00,78.60375,V ugm-3
2024-11-03,20:00:00,57.7575,V ugm-3
2024-11-03,21:00:00,51.44625,V ugm-3
2024-11-03,22:00:00,68.4675,V ugm-3
2024-11-03,23:00:00,57.18375,V ugm-3
2024-11-03,24:00:00,58.905,V ugm-3
2024-11-04,01:00:00,52.02,V ugm-3
2024-11-04,02:00:00,40.1625,V ugm-3
2024-11-04,03:00:00,31.93875,V ugm-3
2024-11-04,04:00:00,27.9225,V ugm-3
2024-11-04,05:00:00,32.895,V ugm-3
2024-11-04,06:00:00,46.47375,V ugm-3
2024-11-04,07:00:00,67.7025,V ugm-3
2024-11-04,08:00:00,55.4625,V ugm-3
2024-11-04,09:00:00,114.3675,V ugm-3
2024-11-04,10:00:00,117.4275,V ugm-3
2024-11-04,11:00:00,111.88125,V ugm-3
2024-11-04,12:00:00,124.3125,V ugm-3
2024-11-04,13:00:00,127.3725,V ugm-3
2024-11-04,14:00:00,125.8425,V ugm-3
2024-11-04,15:00:00,112.64625,V ugm-3
2024-11-04,16:00:00,135.7875,V ugm-3
2024-11-04,17:00:00,138.0825,V ugm-3
2024-11-04,18:00:00,164.475,V ugm-3
2024-11-04,19:00:00,119.7225,V ugm-3
2024-11-04,20:00:00,111.88125,V ugm-3
2024-11-04,21:00:00,84.5325,V ugm-3
2024-11-04,22:00:00,67.51125,V ugm-3
2024-11-04,23:00:00,73.0575,V ugm-3
2024-11-04,24:00:00,58.71375,V ugm-3
2024-11-05,01:00:00,48.195,V ugm-3
2024-11-05,02:00:00,46.85625,V ugm-3
2024-11-05,03:00:00,32.32125,V ugm-3
2024-11-05,04:00:00,27.73125,V ugm-3
2024-11-05,05:00:00,22.5675,V ugm-3
2024-11-05,06:00:00,26.96625,V ugm-3
2024-11-05,07:00:00,40.73625,V ugm-3
2024-11-05,08:00:00,58.33125,V ugm-3
2024-11-05,09:00:00,58.5225,V ugm-3
2024-11-05,10:00:00,61.00875,V ugm-3
2024-11-05,11:00:00,105.9525,V ugm-3
2024-11-05,12:00:00,161.0325,V ugm-3
2024-11-05,13:00:00,169.83,V ugm-3
2024-11-05,14:00:00,75.92625,V ugm-3
2024-11-05,15:00:00,104.04,V ugm-3
2024-11-05,16:00:00,105.57,V ugm-3
2024-11-05,17:00:00,126.03375,V ugm-3
2024-11-05,18:00:00,121.2525,V ugm-3
2024-11-05,19:00:00,112.0725,V ugm-3
2024-11-05,20:00:00,113.6025,V ugm-3
2024-11-05,21:00:00,88.74,V ugm-3
2024-11-05,22:00:00,55.845,V ugm-3
2024-11-05,23:00:00,52.59375,V ugm-3
2024-11-05,24:00:00,38.6325,V ugm-3
2024-11-06,01:00:00,No data,V ugm-3
2024-11-06,02:00:00,41.50125,V ugm-3
2024-11-06,03:00:00,30.02625,V ugm-3
2024-11-06,04:00:00,31.93875,V ugm-3
2024-11-06,05:00:00,31.17375,V ugm-3
2024-11-06,06:00:00,36.52875,V ugm-3
2024-11-06,07:00:00,54.12375,V ugm-3
2024-11-06,08:00:00,109.58625,V ugm-3
2024-11-06,09:00:00,78.98625,V ugm-3
2024-11-06,10:00:00,72.86625,V ugm-3
2024-11-06,11:00:00,55.4625,V ugm-3
2024-11-06,12:00:00,61.965,V ugm-3
2024-11-06,13:00:00,No data,V ugm-3
2024-11-06,14:00:00,172.31625,V ugm-3
2024-11-06,15:00:00,207.315,V ugm-3
2024-11-06,16:00:00,184.55625,V ugm-3
2024-11-06,17:00:00,197.56125,V ugm-3
2024-11-06,18:00:00,178.43625,V ugm-3
2024-11-06,19:00:00,129.09375,V ugm-3
2024-11-06,20:00:00,131.1975,V ugm-3
2024-11-06,21:00:00,105.76125,V ugm-3
2024-11-06,22:00:00,103.275,V ugm-3
2024-11-06,23:00:00,100.98,V ugm-3
2024-11-06,24:00:00,91.035,V ugm-3
2024-11-07,01:00:00,61.5825,V ugm-3
2024-11-07,02:00:00,39.97125,V ugm-3
2024-11-07,03:00:00,34.99875,V ugm-3
2024-11-07,04:00:00,37.8675,V ugm-3
2024-11-07,05:00:00,30.9825,V ugm-3
2024-11-07,06:00:00,30.2175,V ugm-3
2024-11-07,07:00:00,47.0475,V ugm-3
2024-11-07,08:00:00,67.7025,V ugm-3
2024-11-07,09:00:00,80.89875,V ugm-3
2024-11-07,10:00:00,96.7725,V ugm-3
2024-11-07,11:00:00,121.2525,V ugm-3
2024-11-07,12:00:00,176.90625,V ugm-3
2024-11-07,13:00:00,143.24625,V ugm-3
2024-11-07,14:00:00,134.44875,V ugm-3
2024-11-07,15:00:00,157.01625,V ugm-3
2024-11-07,16:00:00,131.9625,V ugm-3
2024-11-07,17:00:00,163.13625,V ugm-3
2024-11-07,18:00:00,124.88625,V ugm-3
2024-11-07,19:00:00,94.095,V ugm-3
2024-11-07,20:00:00,100.78875,V ugm-3
2024-11-07,21:00:00,71.5275,V ugm-3
2024-11-07,22:00:00,67.89375,V ugm-3
2024-11-07,23:00:00,78.795,V ugm-3
2024-11-07,24:00:00,86.25375,V ugm-3
2024-11-08,01:00:00,59.47875,V ugm-3
2024-11-08,02:00:00,57.18375,V ugm-3
2024-11-08,03:00:00,52.4025,V ugm-3
2024-11-08,04:00:00,60.0525,V ugm-3
2024-11-08,05:00:00,58.33125,V ugm-3
2024-11-08,06:00:00,75.16125,V ugm-3
2024-11-08,07:00:00,99.0675,V ugm-3
2024-11-08,08:00:00,147.645,V ugm-3
2024-11-08,09:00:00,131.1975,V ugm-3
2024-11-08,10:00:00,152.80875,V ugm-3
2024-11-08,11:00:00,135.0225,V ugm-3
2024-11-08,12:00:00,136.36125,V ugm-3
2024-11-08,13:00:00,127.56375,V ugm-3
2024-11-08,14:00:00,98.685,V ugm-3
2024-11-08,15:00:00,90.46125,V ugm-3
2024-11-08,16:00:00,121.44375,V ugm-3
2024-11-08,17:00:00,73.0575,V ugm-3
2024-11-08,18:00:00,111.11625,V ugm-3
2024-11-08,19:00:00,77.07375,V ugm-3
2024-11-08,20:00:00,72.2925,V ugm-3
2024-11-08,21:00:00,38.82375,V ugm-3
2024-11-08,22:00:00,37.485,V ugm-3
2024-11-08,23:00:00,38.6325,V ugm-3
2024-11-08,24:00:00,34.99875,V ugm-3
2024-11-09,01:00:00,39.97125,V ugm-3
2024-11-09,02:00:00,56.2275,V ugm-3
2024-11-09,03:00:00,54.6975,V ugm-3
2024-11-09,04:00:00,55.08,V ugm-3
2024-11-09,05:00:00,32.895,V ugm-3
2024-11-09,06:00:00,34.23375,V ugm-3
2024-11-09,07:00:00,30.9825,V ugm-3
2024-11-09,08:00:00,48.38625,V ugm-3
2024-11-09,09:00:00,38.05875,V ugm-3
2024-11-09,10:00:00,46.09125,V ugm-3
2024-11-09,11:00:00,56.80125,V ugm-3
2024-11-09,12:00:00,48.96,V ugm-3
2024-11-09,13:00:00,43.41375,V ugm-3
2024-11-09,14:00:00,42.64875,V ugm-3
2024-11-09,15:00:00,66.74625,V ugm-3
2024-11-09,16:00:00,62.73,V ugm-3
2024-11-09,17:00:00,64.26,V ugm-3
2024-11-09,18:00:00,48.5775,V ugm-3
2024-11-09,19:00:00,53.1675,V ugm-3
2024-11-09,20:00:00,44.56125,V ugm-3
2024-11-09,21:00:00,85.2975,V ugm-3
2024-11-09,22:00:00,62.53875,V ugm-3
2024-11-09,23:00:00,48.5775,V ugm-3
