date,mean_relative_humidity_pct,hourly_obs_count,relative_humidity_max_pct,relative_humidity_min_pct,mean_relative_humidity_iqr_outlier,relative_humidity_max_iqr_outlier,relative_humidity_min_iqr_outlier,humidity_imputed_from_st_james,humidity_imputed_from_northolt
2024-08-31,71.39999999999999,24,78.1,53.2,False,False,False,False,False
2024-09-01,75.39166666666667,24,86.8,59.3,False,False,False,False,False
2024-09-02,83.3125,24,89.2,70.5,False,False,False,False,False
2024-09-03,79.64583333333333,24,92.9,65.5,False,False,False,False,False
2024-09-04,70.34583333333333,24,83.1,59.2,False,False,False,False,False
2024-09-05,87.0,24,94.4,77.0,False,False,False,False,False
2024-09-06,92.675,24,94.9,87.5,False,False,False,False,False
2024-09-07,82.50833333333334,24,93.6,70.1,False,False,False,False,False
2024-09-08,82.05416666666666,24,92.6,65.2,False,False,False,False,False
2024-09-09,75.89999999999999,24,90.8,61.5,False,False,False,False,False
2024-09-10,79.23333333333333,24,87.1,59.9,False,False,False,False,False
2024-09-11,71.60833333333333,24,88.5,45.6,False,False,False,False,False
2024-09-12,70.27083333333333,24,85.4,49.9,False,False,False,False,False
2024-09-13,65.89583333333333,24,88.6,42.0,False,False,False,False,False
2024-09-14,67.85833333333333,24,83.7,52.6,False,False,False,False,False
2024-09-15,74.75416666666666,24,87.5,58.5,False,False,False,False,False
2024-09-16,71.22916666666667,24,90.0,49.0,False,False,False,False,False
2024-09-17,66.34166666666667,24,81.8,50.0,False,False,False,False,False
2024-09-18,68.94583333333334,24,80.0,51.2,False,False,False,False,False
2024-09-19,72.08749999999999,24,84.7,44.0,False,False,False,False,False
2024-09-20,71.85416666666667,24,82.4,54.5,False,False,False,False,False
2024-09-21,75.95416666666667,24,87.6,54.1,False,False,False,False,False
2024-09-22,85.20416666666667,24,92.1,68.5,False,False,False,False,False
2024-09-23,83.02083333333333,24,95.1,68.1,False,False,False,False,False
2024-09-24,77.39166666666667,24,93.3,59.7,False,False,False,False,False
2024-09-25,80.54583333333333,24,93.1,66.8,False,False,False,False,False
2024-09-26,83.87083333333334,24,94.9,66.4,False,False,False,False,False
2024-09-27,74.10000000000001,24,89.4,50.4,False,False,False,False,False
2024-09-28,69.78750000000001,24,88.2,45.1,False,False,False,False,False
2024-09-29,69.50416666666666,24,83.3,53.3,False,False,False,False,False
2024-09-30,84.23333333333333,24,93.8,71.6,False,False,False,False,False
2024-10-01,85.23333333333333,24,93.4,74.7,False,False,False,False,False
2024-10-02,80.09166666666667,24,92.1,64.4,False,False,False,False,False
2024-10-03,72.2625,24,86.3,60.5,False,False,False,False,False
2024-10-04,73.73333333333333,24,90.8,49.9,False,False,False,False,False
2024-10-05,67.08333333333333,24,79.1,48.2,False,False,False,False,False
2024-10-06,81.02083333333333,24,93.8,71.0,False,False,False,False,False
2024-10-07,81.8875,24,94.2,64.2,False,False,False,False,False
2024-10-08,83.74166666666666,24,94.4,63.2,False,False,False,False,False
2024-10-09,82.05833333333334,24,89.7,68.1,False,False,False,False,False
2024-10-10,71.87916666666666,24,86.1,52.7,False,False,False,False,False
2024-10-11,70.50833333333334,24,91.3,45.0,False,False,False,False,False
2024-10-12,72.72083333333333,24,85.9,62.5,False,False,False,False,False
2024-10-13,70.81666666666666,24,77.7,60.7,False,False,False,False,False
2024-10-14,87.82916666666667,24,93.8,72.2,False,False,False,False,False
2024-10-15,88.07083333333333,24,93.8,76.5,False,False,False,False,False
2024-10-16,84.4875,24,92.6,69.7,False,False,False,False,False
2024-10-17,81.8,24,93.5,62.2,False,False,False,False,False
2024-10-18,87.36666666666667,24,97.8,63.9,False,False,False,False,False
2024-10-19,83.575,24,93.6,62.8,False,False,False,False,False
2024-10-20,83.37083333333334,24,90.2,76.9,False,False,False,False,False
2024-10-21,81.56666666666666,24,91.2,75.6,False,False,False,False,False
2024-10-22,84.65416666666667,24,92.7,71.4,False,False,False,False,False
2024-10-23,83.82083333333334,24,93.6,67.5,False,False,False,False,False
2024-10-24,83.39583333333333,24,93.4,64.1,False,False,False,False,False
2024-10-25,91.25416666666666,24,95.3,86.7,False,False,False,False,False
2024-10-26,88.36666666666667,24,93.7,76.9,False,False,False,False,False
2024-10-27,83.72916666666667,24,95.7,58.3,False,False,False,False,False
2024-10-28,88.44166666666666,24,94.1,83.3,False,False,False,False,False
2024-10-29,87.86666666666667,24,94.6,76.3,False,False,False,False,False
2024-10-30,78.19166666666666,24,83.9,69.9,False,False,False,False,False
2024-10-31,77.575,24,86.0,67.1,False,False,False,False,False
2024-11-01,77.88333333333334,24,86.4,71.7,False,False,False,False,False
2024-11-02,79.9875,24,90.3,73.0,False,False,False,False,False
2024-11-03,75.02916666666667,24,79.5,70.0,False,False,False,False,False
2024-11-04,76.74166666666666,24,85.3,70.1,False,False,False,False,False
2024-11-05,83.7,24,88.5,80.7,False,False,False,False,False
2024-11-06,91.325,24,94.4,88.9,False,False,False,False,False
2024-11-07,87.65416666666665,24,93.3,76.9,False,False,False,False,False
2024-11-08,80.40833333333333,24,83.5,77.0,False,False,False,False,False
2024-11-09,77.6375,24,83.2,71.2,False,False,False,False,False
2024-11-10,84.425,24,94.3,74.6,False,False,False,False,False
2024-11-11,75.32083333333334,24,93.6,54.6,False,False,False,False,False
2024-11-12,77.50416666666666,24,90.0,59.3,False,False,False,False,False
2024-11-13,81.53333333333333,24,89.7,70.5,False,False,False,False,False
2024-11-14,79.90833333333333,24,93.3,66.6,False,False,False,False,False
2024-11-15,76.92916666666666,24,89.6,72.8,False,False,False,False,False
2024-11-16,86.29583333333333,24,90.8,82.5,False,False,False,False,False
2024-11-17,82.5,24,90.5,68.6,False,False,False,False,False
2024-11-18,87.54166666666667,24,95.0,77.8,False,False,False,False,False
2024-11-19,89.53333333333335,24,94.9,83.0,False,False,False,False,False
2024-11-20,81.85833333333333,24,89.6,66.2,False,False,False,False,False
2024-11-21,77.40833333333333,24,88.4,59.5,False,False,False,False,False
2024-11-22,72.88333333333334,24,80.9,64.3,False,False,False,False,False
2024-11-23,85.15833333333333,24,90.1,74.4,False,False,False,False,False
2024-11-24,74.59583333333333,24,88.0,64.4,False,False,False,False,False
2024-11-25,76.55833333333334,24,89.9,57.3,False,False,False,False,False
2024-11-26,74.74166666666666,24,81.6,63.8,False,False,False,False,False
2024-11-27,88.68333333333334,24,96.2,79.7,False,False,False,False,False
2024-11-28,87.86666666666667,24,94.1,71.6,False,False,False,False,False
2024-11-29,78.08333333333333,24,90.6,56.6,False,False,False,False,False
2024-11-30,88.23333333333333,24,93.4,77.0,False,False,False,False,False
2024-12-01,88.75416666666666,24,93.3,83.1,False,False,False,False,False
2024-12-02,80.00833333333334,24,88.1,68.7,False,False,False,False,False
2024-12-03,79.4375,24,87.2,69.6,False,False,False,False,False
2024-12-04,86.64583333333333,24,92.3,80.7,False,False,False,False,False
2024-12-05,85.75,24,93.3,68.3,False,False,False,False,False
2024-12-06,72.99166666666666,24,90.8,65.5,False,False,False,False,False
2024-12-07,78.91250000000001,24,90.5,67.2,False,False,False,False,False
2024-12-08,83.78750000000001,24,87.4,79.3,False,False,False,False,False
2024-12-09,75.60833333333333,24,79.7,68.6,False,False,False,False,False
2024-12-10,78.05833333333334,24,90.0,69.6,False,False,False,False,False
2024-12-11,75.9625,24,83.2,69.9,False,False,False,False,False
2024-12-12,87.2625,24,93.6,69.0,False,False,False,False,False
2024-12-13,88.95833333333333,24,94.3,82.9,False,False,False,False,False
2024-12-14,85.1375,24,93.3,70.4,False,False,False,False,False
2024-12-15,86.43333333333334,24,91.0,82.1,False,False,False,False,False
2024-12-16,80.03333333333333,24,86.9,69.4,False,False,False,False,False
2024-12-17,87.64583333333333,24,93.4,81.9,False,False,False,False,False
2024-12-18,84.35833333333333,24,91.1,74.7,False,False,False,False,False
2024-12-19,77.58333333333333,24,87.6,67.7,False,False,False,False,False
2024-12-20,83.9,24,90.7,76.7,False,False,False,False,False
2024-12-21,82.71249999999999,24,91.7,67.9,False,False,False,False,False
2024-12-22,70.34166666666667,24,78.1,56.8,False,False,False,False,False
2024-12-23,74.18333333333334,24,94.7,62.0,False,False,False,False,False
2024-12-24,92.06666666666666,24,94.6,88.5,False,False,False,False,False
2024-12-25,90.29166666666667,24,93.2,85.8,False,False,False,False,False
2024-12-26,92.05833333333334,24,94.6,89.0,False,False,False,False,False
2024-12-27,96.09583333333335,24,97.0,93.3,False,False,False,False,False
2024-12-28,94.25416666666666,24,97.2,86.6,False,False,False,False,False
2024-12-29,92.72500000000001,24,97.1,80.7,False,False,False,False,False
2024-12-30,79.66250000000001,24,83.8,77.1,False,False,False,False,False
2024-12-31,78.15416666666667,24,86.2,71.7,False,False,False,False,False
2025-01-01,82.72500000000001,24,91.4,72.0,False,False,False,False,False
2025-01-02,80.70833333333333,24,92.2,65.9,False,False,False,False,False
2025-01-03,81.91666666666667,24,89.7,67.2,False,False,False,False,False
2025-01-04,84.25,24,94.2,74.9,False,False,False,False,False
2025-01-05,93.2625,24,97.8,88.7,False,False,False,False,False
2025-01-06,84.16666666666667,24,91.3,72.3,False,False,False,False,False
2025-01-07,83.35416666666667,24,89.5,73.6,False,False,False,False,False
2025-01-08,85.27916666666667,24,89.6,76.9,False,False,False,False,False
2025-01-09,78.33333333333333,24,86.8,58.2,False,False,False,False,False
2025-01-10,85.7375,24,92.2,73.1,False,False,False,False,False
2025-01-11,87.77083333333333,24,92.2,75.1,False,False,False,False,False
2025-01-12,85.74583333333334,24,93.7,71.5,False,False,False,False,False
2025-01-13,73.82083333333334,24,82.3,65.8,False,False,False,False,False
2025-01-14,83.7375,24,94.5,77.5,False,False,False,False,False
2025-01-15,95.15652173913043,23,97.2,92.1,False,False,False,False,False
2025-01-16,85.55416666666667,24,94.7,76.2,False,False,False,False,False
2025-01-17,80.82083333333334,24,82.7,79.3,False,False,False,False,False
2025-01-18,84.17083333333333,24,86.7,81.1,False,False,False,False,False
2025-01-19,77.37083333333334,24,80.9,72.6,False,False,False,False,False
2025-01-20,82.625,24,86.5,80.1,False,False,False,False,False
2025-01-21,87.8625,24,96.5,80.7,False,False,False,False,False
2025-01-22,85.22500000000001,24,90.6,70.1,False,False,False,False,False
2025-01-23,83.91250000000001,24,91.9,75.2,False,False,False,False,False
2025-01-24,73.16250000000001,24,88.5,51.1,False,False,False,False,False
2025-01-25,72.97916666666667,24,87.7,53.4,False,False,False,False,False
2025-01-26,81.23333333333333,24,90.1,72.4,False,False,False,False,False
2025-01-27,79.94583333333334,24,91.1,72.3,False,False,False,False,False
2025-01-28,83.45,24,88.4,75.9,False,False,False,False,False
2025-01-29,81.1875,24,90.0,73.5,False,False,False,False,False
2025-01-30,72.75833333333334,24,80.0,60.6,False,False,False,False,False
2025-01-31,88.325,24,93.4,81.3,False,False,False,False,False
2025-02-01,84.02916666666667,24,89.8,77.6,False,False,False,False,False
2025-02-02,83.125,24,92.3,62.6,False,False,False,False,False
2025-02-03,88.22916666666667,24,94.1,77.3,False,False,False,False,False
2025-02-04,84.50416666666666,24,92.6,74.2,False,False,False,False,False
2025-02-05,78.85833333333333,24,91.2,66.2,False,False,False,False,False
2025-02-06,77.10416666666667,24,86.2,65.0,False,False,False,False,False
2025-02-07,83.16666666666667,24,90.8,75.3,False,False,False,False,False
2025-02-08,89.26666666666667,24,94.4,77.8,False,False,False,False,False
2025-02-09,86.61666666666667,24,90.9,82.9,False,False,False,False,False
2025-02-10,84.05416666666666,24,89.7,77.4,False,False,False,False,False
2025-02-11,86.41666666666667,24,90.5,79.8,False,False,False,False,False
2025-02-12,81.69166666666666,24,88.1,71.7,False,False,False,False,False
2025-02-13,73.45416666666667,24,84.7,63.0,False,False,False,False,False
2025-02-14,66.55,24,76.1,55.5,False,False,False,False,False
2025-02-15,77.425,24,83.9,67.7,False,False,False,False,False
2025-02-16,74.22500000000001,24,87.2,64.2,False,False,False,False,False
2025-02-17,70.1375,24,80.5,54.0,False,False,False,False,False
2025-02-18,71.3,24,81.3,55.7,False,False,False,False,False
2025-02-19,76.69166666666666,24,86.6,71.3,False,False,False,False,False
2025-02-20,89.925,24,93.1,85.6,False,False,False,False,False
2025-02-21,86.20416666666667,24,94.0,71.2,False,False,False,False,False
2025-02-22,84.82083333333334,24,94.5,61.6,False,False,False,False,False
2025-02-23,83.96666666666667,24,93.9,74.7,False,False,False,False,False
2025-02-24,85.39583333333333,24,93.7,68.9,False,False,False,False,False
2025-02-25,76.91250000000001,24,92.9,57.2,False,False,False,False,False
2025-02-26,84.58749999999999,24,90.2,70.8,False,False,False,False,False
2025-02-27,73.0125,24,86.9,54.4,False,False,False,False,False
2025-02-28,72.96666666666667,24,89.6,52.1,False,False,False,False,False
2025-03-01,76.67916666666666,24,95.2,51.1,False,False,False,False,False
2025-03-02,75.40833333333333,24,92.3,50.5,False,False,False,False,False
2025-03-03,72.25416666666666,24,92.4,42.5,False,False,False,False,False
2025-03-04,69.25,24,87.1,37.7,False,False,False,False,False
2025-03-05,74.03333333333333,24,89.8,50.4,False,False,False,False,False
2025-03-06,66.67083333333333,24,88.6,47.2,False,False,False,False,False
2025-03-07,68.09166666666667,24,77.7,58.9,False,False,False,False,False
2025-03-08,62.42916666666667,24,77.4,47.8,False,False,False,False,False
2025-03-09,63.69583333333333,24,78.6,46.2,False,False,False,False,False
2025-03-10,71.83749999999999,24,80.0,62.7,False,False,False,False,False
2025-03-11,69.92916666666666,24,82.9,58.4,False,False,False,False,False
2025-03-12,73.14583333333333,24,82.2,55.9,False,False,False,False,False
2025-03-13,80.14583333333333,24,86.9,72.3,False,False,False,False,False
2025-03-14,74.39166666666667,24,91.8,55.6,False,False,False,False,False
2025-03-15,64.96249999999999,24,87.4,45.2,False,False,False,False,False
2025-03-16,68.9375,24,84.4,52.1,False,False,False,False,False
2025-03-17,71.85416666666667,24,82.5,60.1,False,False,False,False,False
2025-03-18,62.833333333333336,24,82.1,40.3,False,False,False,False,False
2025-03-19,66.65833333333333,24,83.4,50.4,False,False,False,False,False
2025-03-20,62.57083333333333,24,79.8,47.8,False,False,False,False,False
2025-03-21,67.51666666666667,24,79.5,52.2,False,False,False,False,False
2025-03-22,76.46249999999999,24,85.1,66.0,False,False,False,False,False
2025-03-23,83.19583333333334,24,88.0,77.2,False,False,False,False,False
2025-03-24,74.10833333333333,24,85.1,57.7,False,False,False,False,False
2025-03-25,81.71249999999999,24,94.9,67.9,False,False,False,False,False
2025-03-26,72.85833333333333,24,89.9,50.3,False,False,False,False,False
2025-03-27,77.94166666666666,24,88.4,65.9,False,False,False,False,False
2025-03-28,65.74166666666666,24,88.5,41.2,False,False,False,False,False
2025-03-29,66.825,24,84.0,44.2,False,False,False,False,False
2025-03-30,63.87916666666666,24,84.7,39.2,False,False,False,False,False
2025-03-31,62.7304347826087,23,80.1,46.3,False,False,False,False,False
2025-04-01,66.77499999999999,24,85.6,40.4,,,,True,False
2025-04-02,60.675000000000004,24,76.7,41.8,,,,True,False
2025-04-03,61.137499999999996,24,73.6,44.2,,,,True,False
2025-04-04,56.20416666666666,24,77.5,32.9,,,,True,False
2025-04-05,55.425000000000004,24,83.9,27.9,,,,True,False
2025-04-06,57.82083333333333,24,82.2,29.0,,,,True,False
2025-04-07,59.708333333333336,24,87.6,33.7,,,,True,False
2025-04-08,60.72083333333333,24,84.7,39.2,,,,True,False
2025-04-09,68.10000000000001,24,87.1,53.2,,,,True,False
2025-04-10,64.30416666666666,24,76.8,42.5,,,,True,False
2025-04-11,59.80416666666667,24,94.5,22.5,,,,True,False
2025-04-12,57.29583333333333,24,90.2,31.2,,,,True,False
2025-04-13,69.08749999999999,24,79.8,48.8,,,,True,False
2025-04-14,69.86666666666666,24,94.4,47.8,,,,True,False
2025-04-15,83.77499999999999,24,95.1,65.3,,,,True,False
2025-04-16,58.475,24,74.6,36.1,,,,True,False
2025-04-17,60.61666666666667,24,96.7,37.0,,,,True,False
2025-04-18,58.24583333333334,24,74.8,42.5,,,,True,False
2025-04-19,59.05833333333334,24,77.0,39.8,,,,True,False
2025-04-20,72.17916666666666,24,80.3,59.7,,,,True,False
2025-04-21,79.42916666666666,24,93.7,60.4,,,,True,False
2025-04-22,67.3625,24,91.2,40.2,,,,True,False
2025-04-23,80.07916666666667,24,93.0,70.4,,,,True,False
2025-04-24,68.55416666666666,24,85.1,50.4,,,,True,False
2025-04-25,72.21666666666667,24,85.9,57.6,,,,True,False
2025-04-26,71.10416666666667,24,87.9,49.6,,,,True,False
2025-04-27,91.03,10,98.4,64.7,,,,True,False
2025-04-28,62.512499999999996,24,95.4,35.2,,,,False,True
2025-04-29,59.46666666666667,24,92.8,32.6,,,,False,True
2025-04-30,59.75833333333333,24,92.8,25.1,,,,False,True
2025-05-01,57.237500000000004,24,93.6,27.5,,,,False,True
2025-05-02,65.55,24,82.7,49.5,,,,False,True
2025-05-03,63.35833333333333,24,87.2,30.9,,,,False,True
2025-05-04,61.53333333333333,24,84.0,41.4,,,,False,True
2025-05-05,63.775,24,82.4,39.3,,,,False,True
2025-05-06,63.09583333333333,24,80.4,45.4,,,,False,True
2025-05-07,67.94583333333334,24,94.8,48.3,,,,False,True
2025-05-08,62.050000000000004,24,80.0,48.5,,,,False,True
2025-05-09,58.15416666666667,24,90.8,27.5,,,,False,True
2025-05-10,52.5375,24,91.2,27.3,,,,False,True
2025-05-11,55.30833333333334,24,89.2,30.8,,,,False,True
2025-05-12,55.5,14,63.1,48.0,False,True,False,False,False
2025-05-13,54.52916666666667,24,75.9,38.0,False,False,False,False,False
2025-05-14,57.5,24,78.1,40.0,False,False,False,False,False
2025-05-15,72.35416666666667,24,80.9,64.5,False,False,False,False,False
2025-05-16,68.6125,24,88.7,53.8,False,False,False,False,False
2025-05-17,62.62083333333334,24,73.5,50.1,False,False,False,False,False
2025-05-18,68.24583333333334,24,84.8,54.3,False,False,False,False,False
2025-05-19,64.17083333333333,24,82.8,46.0,False,False,False,False,False
2025-05-20,56.25833333333333,24,76.7,41.1,False,False,False,False,False
2025-05-21,64.87083333333334,24,88.3,44.2,False,False,False,False,False
2025-05-22,63.61666666666667,24,75.8,53.2,False,False,False,False,False
2025-05-23,59.55416666666667,24,77.9,44.7,False,False,False,False,False
2025-05-24,78.60000000000001,24,93.0,64.4,False,False,False,False,False
2025-05-25,64.20833333333333,24,91.8,43.9,False,False,False,False,False
2025-05-26,69.5125,24,79.3,59.5,False,False,False,False,False
2025-05-27,82.68333333333334,24,89.4,70.9,False,False,False,False,False
2025-05-28,66.25416666666666,24,87.4,49.5,False,False,False,False,False
2025-05-29,71.275,24,86.7,55.6,False,False,False,False,False
2025-05-30,72.17916666666666,24,86.1,55.0,False,False,False,False,False
2025-05-31,69.325,24,84.3,50.3,False,False,False,False,False
2025-06-01,64.41666666666667,24,83.6,44.9,False,False,False,False,False
2025-06-02,58.3125,24,79.1,41.4,False,False,False,False,False
2025-06-03,76.81666666666666,24,83.6,66.8,False,False,False,False,False
2025-06-04,71.71249999999999,24,84.8,54.4,False,False,False,False,False
2025-06-05,83.47083333333333,24,90.7,75.4,False,False,False,False,False
2025-06-06,68.07916666666667,24,88.2,43.4,False,False,False,False,False
2025-06-07,82.2375,24,91.2,63.5,False,False,False,False,False
2025-06-08,65.59166666666667,24,89.5,47.1,False,False,False,False,False
2025-06-09,67.74166666666666,24,79.1,54.2,False,False,False,False,False
2025-06-10,67.93333333333334,24,79.6,49.9,False,False,False,False,False
2025-06-11,72.19583333333334,24,92.7,53.3,False,False,False,False,False
2025-06-12,68.075,24,84.2,54.3,False,False,False,False,False
2025-06-13,65.44583333333334,24,80.8,43.6,False,False,False,False,False
2025-06-14,67.65833333333333,24,88.7,47.6,False,False,False,False,False
2025-06-15,65.15416666666667,24,86.4,43.3,False,False,False,False,False
2025-06-16,64.69583333333334,24,85.6,46.9,False,False,False,False,False
2025-06-17,60.0625,24,81.6,42.4,False,False,False,False,False
2025-06-18,58.7875,24,79.6,37.9,False,False,False,False,False
2025-06-19,55.00416666666666,24,74.1,36.2,False,False,False,False,False
2025-06-20,59.375,24,78.2,44.0,False,False,False,False,False
2025-06-21,52.708333333333336,24,73.5,41.1,False,False,False,False,False
2025-06-22,63.30416666666667,24,77.6,47.1,False,False,False,False,False
2025-06-23,56.60833333333333,24,78.9,43.0,False,False,False,False,False
2025-06-24,72.4375,24,84.8,58.8,False,False,False,False,False
2025-06-25,70.3875,24,89.1,54.8,False,False,False,False,False
2025-06-26,65.20833333333333,24,83.1,45.8,False,False,False,False,False
2025-06-27,67.85,24,83.6,54.9,False,False,False,False,False
2025-06-28,71.49583333333334,24,84.3,52.5,False,False,False,False,False
2025-06-29,66.12916666666666,24,79.6,46.8,False,False,False,False,False
2025-06-30,57.40833333333333,24,74.4,41.3,False,False,False,False,False
2025-07-01,56.52916666666667,24,71.9,38.2,False,False,False,False,False
2025-07-02,65.00833333333334,24,87.2,35.4,False,False,False,False,False
2025-07-03,47.824999999999996,24,63.5,34.7,False,True,False,False,False
2025-07-04,53.925000000000004,24,72.4,38.9,False,False,False,False,False
2025-07-05,71.32083333333334,24,82.8,59.3,False,False,False,False,False
2025-07-06,72.2375,24,81.9,57.1,False,False,False,False,False
2025-07-07,65.2375,24,93.1,44.2,False,False,False,False,False
2025-07-08,54.85,24,78.0,37.7,False,False,False,False,False
2025-07-09,58.449999999999996,24,74.1,48.7,False,False,False,False,False
2025-07-10,54.604166666666664,24,68.1,40.8,False,True,False,False,False
2025-07-11,53.06666666666666,24,73.1,36.4,False,False,False,False,False
2025-07-12,58.23333333333333,24,76.1,42.8,False,False,False,False,False
2025-07-13,66.175,24,86.4,43.7,False,False,False,False,False
2025-07-14,62.791666666666664,24,84.8,49.2,False,False,False,False,False
2025-07-15,66.77499999999999,24,87.4,55.3,False,False,False,False,False
2025-07-16,62.31739130434782,23,83.7,44.4,False,False,False,False,False
2025-07-17,65.00833333333334,24,76.3,56.6,False,False,False,False,False
2025-07-18,65.4875,24,89.8,43.9,False,False,False,False,False
2025-07-19,81.7,24,94.9,62.6,False,False,False,False,False
2025-07-20,76.0,24,90.4,53.1,False,False,False,False,False
2025-07-21,72.57083333333334,24,90.5,44.2,False,False,False,False,False
2025-07-22,74.66250000000001,24,89.3,53.8,False,False,False,False,False
2025-07-23,67.63333333333334,24,83.3,53.9,False,False,False,False,False
2025-07-24,77.81666666666666,24,91.0,66.7,False,False,False,False,False
2025-07-25,65.08333333333333,24,79.3,53.9,False,False,False,False,False
2025-07-26,68.67083333333333,24,79.4,55.2,False,False,False,False,False
2025-07-27,59.737500000000004,24,71.7,46.8,False,False,False,False,False
2025-07-28,59.45416666666667,24,75.5,45.1,False,False,False,False,False
2025-07-29,69.44583333333334,24,79.1,61.7,False,False,False,False,False
2025-07-30,68.71249999999999,24,83.8,49.7,False,False,False,False,False
2025-07-31,79.04166666666667,24,92.4,63.1,False,False,False,False,False
2025-08-01,70.39999999999999,24,76.2,60.7,False,False,False,False,False
2025-08-02,60.70416666666667,24,79.5,45.7,False,False,False,False,False
2025-08-03,72.075,24,83.5,55.4,False,False,False,False,False
2025-08-04,74.48333333333333,24,84.3,55.3,False,False,False,False,False
2025-08-05,56.00833333333333,24,73.9,42.8,False,False,False,False,False
2025-08-06,60.31818181818182,22,75.7,41.0,False,False,False,False,False
2025-08-07,71.05,24,85.3,49.3,False,False,False,False,False
2025-08-08,64.875,24,83.8,44.9,False,False,False,False,False
2025-08-09,59.4375,24,74.5,41.8,False,False,False,False,False
2025-08-10,61.49166666666667,24,81.3,44.1,False,False,False,False,False
2025-08-11,56.550000000000004,24,72.8,37.7,False,False,False,False,False
2025-08-12,55.762499999999996,24,78.2,35.2,False,False,False,False,False
2025-08-13,76.98333333333333,24,85.4,65.5,False,False,False,False,False
2025-08-14,70.11666666666666,24,87.7,50.0,False,False,False,False,False
2025-08-15,65.89583333333333,24,84.4,44.0,False,False,False,False,False
2025-08-16,73.17916666666666,24,82.4,59.0,False,False,False,False,False
2025-08-17,65.95416666666667,24,78.2,44.9,False,False,False,False,False
2025-08-18,70.67916666666666,24,83.3,59.7,False,False,False,False,False
2025-08-19,71.16666666666667,24,83.5,56.0,False,False,False,False,False
2025-08-20,67.83333333333333,24,82.9,49.0,False,False,False,False,False
2025-08-21,65.175,24,78.6,48.5,False,False,False,False,False
2025-08-22,60.12083333333334,24,81.9,42.0,False,False,False,False,False
2025-08-23,61.029999999999994,20,71.6,50.4,False,False,False,False,False
2025-08-24,58.43333333333333,21,72.4,47.6,False,False,False,False,False
2025-08-25,54.916666666666664,24,81.4,38.2,False,False,False,False,False
2025-08-26,67.10000000000001,24,89.9,50.7,False,False,False,False,False
2025-08-27,74.96666666666667,24,86.4,60.9,False,False,False,False,False
2025-08-28,73.64583333333333,24,91.4,58.6,False,False,False,False,False
2025-08-29,81.2,24,99.9,63.4,False,False,False,False,False
2025-08-30,79.0125,24,86.5,64.2,False,False,False,False,False
2025-08-31,70.07083333333334,24,83.5,52.3,False,False,False,False,False
2025-09-01,76.5,24,86.4,65.0,False,False,False,False,False
2025-09-02,79.19166666666666,24,84.8,70.0,False,False,False,False,False
2025-09-03,81.47083333333333,24,94.0,68.3,False,False,False,False,False
2025-09-04,73.22083333333333,24,83.6,56.5,False,False,False,False,False
2025-09-05,70.12083333333334,24,85.3,48.6,False,False,False,False,False
2025-09-06,66.46666666666667,24,84.0,45.7,False,False,False,False,False
2025-09-07,67.52083333333333,24,78.5,57.8,False,False,False,False,False
2025-09-08,67.47916666666667,24,82.4,51.4,False,False,False,False,False
2025-09-09,68.29166666666667,24,83.1,50.3,False,False,False,False,False
2025-09-10,78.24583333333334,24,84.8,71.4,False,False,False,False,False
2025-09-11,75.09583333333333,24,82.6,58.5,False,False,False,False,False
2025-09-12,74.5625,24,82.1,55.7,False,False,False,False,False
2025-09-13,75.84166666666667,24,85.4,59.1,False,False,False,False,False
2025-09-14,79.54583333333333,24,84.9,69.8,False,False,False,False,False
2025-09-15,68.14583333333333,24,78.7,56.3,False,False,False,False,False
2025-09-16,67.17083333333333,24,80.6,49.5,False,False,False,False,False
2025-09-17,80.85000000000001,24,84.4,78.7,False,False,False,False,False
2025-09-18,78.3125,24,81.7,71.0,False,False,False,False,False
2025-09-19,71.02083333333333,24,83.5,45.4,False,False,False,False,False
2025-09-20,75.83333333333333,24,84.3,65.6,False,False,False,False,False
2025-09-21,65.0,24,78.4,46.8,False,False,False,False,False
2025-09-22,62.583333333333336,24,78.1,49.3,False,False,False,False,False
2025-09-23,67.91666666666667,24,80.8,56.8,False,False,False,False,False
2025-09-24,64.70416666666667,24,83.9,37.0,False,False,False,False,False
2025-09-25,59.166666666666664,24,75.1,37.4,False,False,False,False,False
2025-09-26,70.51666666666667,24,75.8,65.7,False,False,False,False,False
2025-09-27,71.33333333333333,24,82.7,58.3,False,False,False,False,False
2025-09-28,82.49166666666666,24,85.0,73.1,False,False,False,False,False
2025-09-29,72.81666666666666,24,88.1,54.6,False,False,False,False,False
2025-09-30,70.84166666666667,24,86.7,49.8,False,False,False,False,False
2025-10-01,76.71666666666667,24,84.9,65.9,False,False,False,False,False
2025-10-02,77.44166666666666,24,88.7,60.8,False,False,False,False,False
2025-10-03,81.85000000000001,24,86.2,74.4,False,False,False,False,False
2025-10-04,69.24166666666666,24,83.8,52.8,False,False,False,False,False
2025-10-05,65.4875,24,76.1,50.4,False,False,False,False,False
2025-10-06,74.9875,24,86.0,62.1,False,False,False,False,False
2025-10-07,75.91250000000001,24,85.3,63.3,False,False,False,False,False
2025-10-08,79.29166666666667,24,85.3,72.1,False,False,False,False,False
2025-10-09,74.10000000000001,24,79.9,66.9,False,False,False,False,False
2025-10-10,76.7,24,79.9,71.7,False,False,False,False,False
2025-10-11,72.70416666666667,24,81.7,59.5,False,False,False,False,False
2025-10-12,77.70416666666667,24,85.2,64.3,False,False,False,False,False
