date,mean_relative_humidity_pct,relative_humidity_max_pct,relative_humidity_min_pct,total_precipitation_mm,precipitation_max_mm,precipitation_min_mm,mean_air_pressure_hpa,air_pressure_max_hpa,air_pressure_min_hpa,temperature_max_c,temperature_min_c,temperature_avg_c,mean_wind_speed_knots,wind_speed_max_knots,wind_speed_min_knots,wind_direction_deg
2023-02-13,74.16666666666667,84.4,59.4,0.0,0.0,0.0,1033.9708333333333,1036.1,1032.2,12.64023,3.18746,7.913845,2.0416666666666665,3.0,1.0,125.34390245901318
2023-02-14,82.57083333333334,97.8,58.6,0.0,0.0,0.0,1030.5333333333333,1032.4,1027.2,12.7268,-0.40546,6.1606700000000005,1.5833333333333333,3.0,1.0,142.16831876260693
2023-02-15,73.25833333333334,87.1,51.7,0.2,0.2,0.0,1023.2375,1027.0,1021.3,15.20611,-0.22509,7.49051,4.041666666666667,8.0,1.0,186.55768430069625
2023-02-16,84.46249999999999,88.2,77.5,0.2,0.2,0.0,1020.0,1022.3,1018.5,12.5637,2.64326,7.60348,6.791666666666667,9.0,2.0,226.82308649716097
2023-02-17,81.91666666666667,90.5,72.3,0.0,0.0,0.0,1021.275,1024.2,1019.4,14.73052,9.26671,11.998615,9.583333333333334,13.0,6.0,240.850238218104
2023-02-18,78.14583333333333,91.7,69.8,0.0,0.0,0.0,1021.025,1022.8,1020.0,13.37423,10.3458,11.860015,9.666666666666666,13.0,7.0,247.0893040424124
2023-02-19,70.6875,83.2,55.6,0.0,0.0,0.0,1026.0375,1028.5,1021.9,13.56738,7.13389,10.350635,6.125,7.0,4.0,260.79773103381046
2023-02-20,82.13333333333334,89.0,71.1,0.0,0.0,0.0,1023.8666666666668,1026.6,1021.5,13.22895,5.82132,9.525135,7.958333333333333,10.0,5.0,237.91891773168172
2023-02-21,85.07916666666667,88.7,81.5,0.0,0.0,0.0,1017.7625,1021.4,1013.5,9.88586,7.48668,8.68627,4.0,7.0,2.0,235.55150320689245
2023-02-22,84.58333333333333,94.5,70.4,3.6,1.0,0.0,1011.7333333333332,1013.8,1010.6,9.49239,5.25195,7.372170000000001,4.125,6.0,2.0,283.6231147314113
2023-02-23,75.51666666666667,86.5,62.7,0.0,0.0,0.0,1017.8958333333334,1020.4,1014.3,8.79722,5.43721,7.117215,5.875,8.0,3.0,22.930889671296995
2023-02-24,74.89999999999999,88.8,56.9,0.0,0.0,0.0,1013.8833333333332,1019.1,1010.6,10.31404,-1.25154,4.53125,4.541666666666667,8.0,2.0,325.3365851580425
2023-02-25,69.0625,79.0,48.5,0.0,0.0,0.0,1017.2541666666666,1021.6,1014.9,8.30004,3.04922,5.67463,6.625,8.0,4.0,18.306115993158983
2023-02-26,61.24166666666667,79.5,41.1,0.0,0.0,0.0,1026.8416666666667,1030.7,1022.2,7.64401,1.30388,4.473945,3.9166666666666665,5.0,3.0,45.148345555430865
2023-02-27,65.15833333333333,77.1,53.4,0.0,0.0,0.0,1031.4041666666667,1032.8,1030.5,8.49965,-0.6632,3.918225000000001,3.4166666666666665,5.0,2.0,54.17734645909735
2023-02-28,77.27499999999999,84.3,69.8,0.0,0.0,0.0,1032.3375,1033.8,1030.5,7.47868,0.63011,4.0543949999999995,4.625,7.0,2.0,31.794014330356617
2023-03-01,73.32916666666667,84.3,62.6,0.0,0.0,0.0,1028.8708333333334,1032.7,1025.4,8.0206,3.24755,5.634075,3.3333333333333335,5.0,2.0,60.27286630110643
2023-03-02,66.63333333333334,80.2,52.7,0.0,0.0,0.0,1025.7083333333333,1027.5,1024.6,9.12587,0.98723,5.0565500000000005,4.041666666666667,6.0,3.0,40.92068563332941
2023-03-03,65.44583333333334,73.1,57.4,0.0,0.0,0.0,1028.7625,1030.4,1027.4,6.73079,3.35404,5.042415,4.083333333333333,6.0,3.0,33.631707906392535
2023-03-04,66.42916666666666,77.2,58.1,0.0,0.0,0.0,1029.2,1030.9,1026.6,6.82786,4.50831,5.668085,4.958333333333333,7.0,3.0,15.277927916346584
2023-03-05,65.27916666666667,73.7,57.9,0.0,0.0,0.0,1019.0125,1026.2,1011.7,4.96157,3.13422,4.0478950000000005,4.666666666666667,7.0,3.0,301.5442672705732
2023-03-06,79.64583333333333,89.3,60.9,2.0,1.0,0.0,1005.7708333333334,1011.4,1001.2,9.64872,-0.37154,4.638590000000001,5.166666666666667,9.0,2.0,247.06947525661815
2023-03-07,81.67083333333333,92.0,67.5,3.2,1.8,0.0,1000.0625,1001.0,999.1,5.31315,1.80823,3.56069,4.041666666666667,7.0,1.0,274.4231275195458
2023-03-08,90.04166666666667,95.3,79.7,13.0,1.6,0.0,991.5083333333332,998.1,989.1,3.74161,-0.64146,1.550075,3.2916666666666665,5.0,2.0,120.4148098234694
2023-03-09,92.70833333333331,96.3,84.5,4.8,1.2,0.0,990.9125,994.4,983.4,10.16309,1.55371,5.8584000000000005,2.5416666666666665,7.0,1.0,117.69243312817332
2023-03-10,76.7375,94.8,55.6,3.6,0.8,0.0,996.6791666666668,1009.8,981.0,5.37985,2.76874,4.074295,6.458333333333333,14.0,1.0,355.8860834675123
2023-03-11,68.74166666666666,91.6,49.9,1.6,1.0,0.0,1009.4291666666668,1011.2,1006.9,9.69689,-2.65804,3.519425,2.75,5.0,1.0,126.46081619577836
2023-03-12,84.04583333333333,93.2,68.0,1.0,0.4,0.0,1005.4833333333332,1008.8,997.6,13.65245,2.32224,7.987345,7.625,12.0,2.0,224.4821563265073
2023-03-13,75.49583333333334,90.1,64.0,0.6000000000000001,0.4,0.0,990.4583333333334,996.3,986.4,14.18911,9.62336,11.906235,14.833333333333334,19.0,9.0,228.3380389906407
2023-03-14,67.3,89.5,39.5,2.4,1.2,0.0,1002.8,1013.6,986.4,9.90868,4.11232,7.0105,8.416666666666666,12.0,4.0,300.5688664651161
2023-03-15,79.55,92.3,56.6,2.4,1.2,0.0,1015.5625,1017.7,1011.8,9.90678,-1.07894,4.41392,3.2916666666666665,6.0,1.0,186.2838443507321
2023-03-16,77.75833333333334,92.6,63.6,1.0,0.8,0.0,1006.2166666666668,1011.1,1003.2,14.38364,3.77653,9.080085,4.291666666666667,8.0,2.0,176.160534671832
2023-03-17,83.60416666666667,91.0,66.8,5.2,2.8,0.0,1003.775,1005.1,1003.1,14.61438,9.94207,12.278225,3.5416666666666665,7.0,1.0,177.5145600820499
2023-03-18,83.93333333333332,91.2,66.6,4.6,1.4,0.0,1006.0083333333332,1009.2,1004.6,14.09804,8.81106,11.45455,3.2916666666666665,6.0,2.0,182.04640399739367
2023-03-19,72.32916666666667,89.8,55.5,1.4,1.0,0.0,1015.5666666666666,1018.9,1009.6,10.94494,5.4988,8.221870000000001,5.416666666666667,7.0,3.0,281.9605037467013
2023-03-20,83.99166666666666,91.6,71.8,0.8,0.4,0.0,1016.4541666666668,1018.6,1014.2,12.39194,7.29596,9.84395,6.791666666666667,10.0,4.0,225.4177201967908
2023-03-21,78.91666666666667,90.7,65.5,0.4,0.2,0.0,1008.8833333333332,1013.5,1005.2,14.35364,8.84922,11.60143,8.0,13.0,3.0,219.60692650466137
2023-03-22,77.6875,90.1,66.2,1.2000000000000002,0.4,0.0,999.9125,1004.4,996.0,14.86256,10.00169,12.432125,10.25,13.0,6.0,220.41586343691785
2023-03-23,74.55,88.1,56.8,2.4,1.0,0.0,996.975,998.7,993.7,15.27845,8.89344,12.085945,10.458333333333334,15.0,5.0,220.98357137343135
2023-03-24,76.49583333333332,83.5,59.0,5.6,3.4,0.0,997.8625,999.0,995.1,14.23966,7.70816,10.97391,10.5,15.0,7.0,228.31261140439247
2023-03-25,67.35000000000001,81.3,49.6,0.6000000000000001,0.4,0.0,1003.325,1006.5,999.0,14.94359,7.6863,11.314945,10.708333333333334,14.0,2.0,239.2759970671724
2023-03-26,77.07083333333334,92.4,61.1,6.4,1.2,0.0,1007.4916666666668,1019.9,1000.1,9.23454,6.45756,7.84605,5.083333333333333,9.0,1.0,25.796810966723967
2023-03-27,53.479166666666664,70.6,34.7,0.0,0.0,0.0,1024.975,1026.6,1020.6,10.93039,3.09127,7.0108299999999995,3.7083333333333335,6.0,1.0,341.6066018188946
2023-03-28,75.05,87.6,57.7,3.4,1.2,0.0,1018.85,1025.4,1013.9,10.81498,3.70302,7.259,4.125,7.0,2.0,155.1548243495139
2023-03-29,87.27499999999999,93.3,72.3,7.0,4.6,0.0,1008.6666666666666,1013.9,1002.4,14.12784,6.94512,10.53648,4.958333333333333,11.0,1.0,195.1860256228394
2023-03-30,75.94583333333334,87.2,63.2,1.2000000000000002,0.4,0.0,1002.8666666666668,1005.1,996.9,15.98509,10.24507,13.11508,10.958333333333334,15.0,4.0,221.751254710202
2023-03-31,87.04166666666667,92.8,78.1,18.6,7.0,0.0,988.9583333333334,996.8,983.6,13.89241,10.02305,11.95773,8.0,14.0,4.0,227.46015177377728
2023-04-01,80.14166666666667,88.9,69.8,0.0,0.0,0.0,1006.5083333333332,1016.8,997.8,10.93465,8.31314,9.623895,6.791666666666667,8.0,4.0,350.96611344061057
2023-04-02,66.24583333333334,83.8,45.7,0.0,0.0,0.0,1025.5291666666667,1031.5,1017.6,11.3882,6.32358,8.855889999999999,6.0,8.0,3.0,32.39997059080497
2023-04-03,61.7625,78.1,39.9,0.0,0.0,0.0,1029.8958333333333,1031.3,1028.3,12.21822,0.8122,6.515210000000001,2.7916666666666665,4.0,1.0,97.29078548831689
2023-04-04,56.34583333333333,77.0,34.9,0.0,0.0,0.0,1027.1083333333331,1029.3,1024.6,14.30297,-0.92337,6.6898,2.375,4.0,1.0,129.64684048675736
2023-04-05,66.24583333333334,88.5,48.7,1.0,0.4,0.0,1020.6041666666666,1025.0,1016.2,13.55067,2.07346,7.812065,4.0,6.0,2.0,220.75608895867788
2023-04-06,79.69583333333334,94.8,54.4,4.6000000000000005,1.0,0.0,1014.1208333333334,1018.1,1012.0,14.8657,8.00842,11.43706,6.0,9.0,3.0,264.43334784905784
2023-04-07,59.675,80.6,31.6,0.0,0.0,0.0,1020.6416666666668,1023.5,1018.2,15.04403,3.73018,9.387105,3.4583333333333335,5.0,1.0,333.06193056963554
2023-04-08,68.21666666666667,88.5,42.3,0.0,0.0,0.0,1025.3833333333334,1026.7,1023.9,15.04007,1.85568,8.447875,2.25,3.0,1.0,105.94920156755433
2023-04-09,65.33749999999999,89.5,40.3,0.0,0.0,0.0,1021.275,1025.3,1016.5,16.25171,5.39945,10.82558,3.125,6.0,2.0,146.2452626028786
2023-04-10,71.86666666666666,92.4,47.8,15.8,3.4,0.0,1009.9125,1015.5,1006.5,15.65688,9.38086,12.51887,7.5,14.0,2.0,217.28232197484076
2023-04-11,74.6375,90.7,52.3,6.0,2.6,0.0,1008.45,1013.4,997.5,13.31226,5.47938,9.39582,8.125,12.0,4.0,219.4279106517746
2023-04-12,73.27083333333333,85.1,49.9,1.8,0.6,0.0,993.4166666666666,997.8,988.3,11.71922,4.25904,7.989129999999999,9.75,16.0,5.0,232.2077768570162
2023-04-13,60.55833333333334,78.4,37.6,0.0,0.0,0.0,1001.5458333333332,1005.9,994.8,13.69484,5.60774,9.65129,8.458333333333334,11.0,2.0,246.90926147598844
2023-04-14,77.8,89.9,62.6,12.8,8.2,0.0,1004.4916666666668,1007.8,1002.9,10.81726,3.26362,7.040439999999999,3.5833333333333335,6.0,2.0,121.51279999205656
2023-04-15,74.37083333333334,87.8,50.0,0.4,0.2,0.0,1017.9875,1025.5,1008.3,15.3663,6.75344,11.05987,4.75,7.0,1.0,17.217749964262055
2023-04-16,64.35000000000001,80.0,45.6,0.0,0.0,0.0,1025.8958333333333,1026.5,1025.3,15.92893,6.18247,11.0557,2.4166666666666665,5.0,1.0,266.78495835737436
2023-04-17,69.2375,86.8,51.3,0.6000000000000001,0.2,0.0,1027.5875,1029.5,1026.1,16.72735,9.11788,12.922615,2.5416666666666665,4.0,1.0,109.060432217036
2023-04-18,69.53750000000001,80.9,57.5,0.0,0.0,0.0,1027.4333333333334,1029.4,1026.0,12.18887,7.25527,9.72207,3.875,6.0,2.0,84.55660810941163
2023-04-19,65.77083333333333,83.8,41.4,0.0,0.0,0.0,1024.8458333333333,1026.1,1023.8,15.90124,7.57682,11.73903,3.5833333333333335,5.0,2.0,121.33920933047044
2023-04-20,61.083333333333336,81.1,28.1,1.7999999999999998,1.2,0.0,1020.7,1024.2,1017.4,15.49943,4.76151,10.13047,4.333333333333333,9.0,2.0,54.7059662195129
2023-04-21,77.21666666666667,88.3,58.1,1.2,0.6,0.0,1012.0333333333332,1017.1,1008.6,11.82023,6.33366,9.076945,3.5416666666666665,5.0,1.0,75.51860314560048
2023-04-22,70.95,91.3,47.5,0.0,0.0,0.0,1005.3625,1008.1,1002.9,14.53278,2.41649,8.474635000000001,2.9166666666666665,6.0,1.0,197.60530653130192
2023-04-23,79.675,91.2,52.1,3.8,1.8,0.0,1001.1583333333332,1004.6,999.5,14.65639,8.57022,11.613305,4.791666666666667,11.0,2.0,254.6956106680376
2023-04-24,76.6875,91.1,53.1,8.6,2.4,0.0,1009.85,1014.4,1005.4,12.65991,6.41586,9.537885,4.625,7.0,3.0,337.87414828243965
2023-04-25,56.28333333333333,76.1,35.4,0.0,0.0,0.0,1018.1458333333334,1019.8,1015.2,11.71731,1.69553,6.70642,4.541666666666667,7.0,2.0,37.61172446581491
2023-04-26,58.229166666666664,74.3,43.8,0.0,0.0,0.0,1018.425,1019.9,1017.5,11.804,3.74962,7.77681,3.0,5.0,1.0,116.66620435830242
2023-04-27,70.27916666666667,93.3,44.7,7.0,1.2,0.0,1014.7916666666666,1018.9,1008.5,14.52904,4.33543,9.432235,3.4166666666666665,6.0,1.0,119.58413656308215
2023-04-28,78.49583333333334,94.9,59.3,0.4,0.2,0.0,1011.4833333333332,1017.7,1007.5,17.72904,9.24775,13.488395,5.5,8.0,1.0,290.4090305928561
2023-04-29,66.45416666666667,83.5,45.1,0.0,0.0,0.0,1020.4,1022.5,1017.9,18.41222,4.60764,11.50993,2.5,5.0,1.0,95.5875753839041
2023-04-30,62.92083333333333,84.7,43.0,0.0,0.0,0.0,1020.7458333333334,1022.8,1018.4,17.63996,5.09451,11.367235,3.6666666666666665,7.0,1.0,176.4535625843739
2023-05-01,66.6375,83.3,50.9,0.0,0.0,0.0,1018.0291666666668,1021.9,1016.4,17.87004,9.76647,13.818255,5.25,8.0,3.0,305.7231411733855
2023-05-02,69.54166666666667,83.8,52.8,0.0,0.0,0.0,1026.2541666666666,1028.6,1022.2,15.05447,8.20364,11.629055,3.4166666666666665,4.0,2.0,90.343206136854
2023-05-03,64.7625,81.7,43.5,0.0,0.0,0.0,1025.6291666666666,1028.5,1021.6,15.45879,4.03978,9.749285,3.4583333333333335,5.0,1.0,120.8332702691041
2023-05-04,69.08333333333333,83.5,50.9,0.0,0.0,0.0,1015.1,1021.0,1012.1,19.23639,7.35935,13.29787,4.041666666666667,8.0,2.0,136.25823594811652
2023-05-05,73.77916666666667,86.4,55.2,2.8000000000000003,1.6,0.0,1013.8958333333334,1014.7,1012.9,19.30562,10.58524,14.945430000000002,5.434782608695652,10.0,2.0,205.3584385670407
2023-05-06,87.175,91.9,81.6,5.2,1.0,0.0,1013.7041666666668,1014.6,1012.7,14.87767,9.08134,11.979505,2.7916666666666665,4.0,1.0,149.17290935290958
2023-05-07,75.45416666666667,92.7,52.3,0.0,0.0,0.0,1017.0791666666668,1020.6,1014.0,20.44986,11.84663,16.148245,3.7916666666666665,5.0,2.0,251.90106513543117
2023-05-08,81.79583333333333,93.2,72.0,2.6,2.2,0.0,1018.725,1020.5,1014.4,15.65497,8.67028,12.162625,4.708333333333333,8.0,1.0,202.2081143878683
2023-05-09,82.4875,95.1,65.0,7.6,2.6,0.0,1010.6291666666666,1013.5,1008.4,18.47407,12.2508,15.362435,4.708333333333333,8.0,2.0,263.94960902885083
2023-05-10,78.32916666666667,93.1,57.5,0.4,0.4,0.0,1012.55,1014.4,1010.2,18.32953,9.04324,13.686385,4.833333333333333,8.0,1.0,261.2777363147406
2023-05-11,73.73636363636363,91.0,50.5,1.0,0.8,0.0,1015.9521739130436,1019.0,1014.4,18.61988,8.3568,13.48834,3.4583333333333335,6.0,2.0,238.7497092848461
2023-05-12,81.8875,89.1,69.1,0.4,0.4,0.0,1022.5333333333332,1026.2,1019.3,13.66127,8.89046,11.275865,7.083333333333333,11.0,2.0,21.252184555482472
2023-05-13,82.68333333333334,87.6,73.5,0.0,0.0,0.0,1026.0458333333331,1027.2,1024.6,13.77125,9.27642,11.523835,6.583333333333333,8.0,4.0,12.923419958466525
2023-05-14,68.89999999999999,90.6,43.1,0.0,0.0,0.0,1020.3583333333332,1024.3,1017.1,20.58678,8.30184,14.444310000000002,3.7083333333333335,5.0,2.0,294.3698194250069
2023-05-15,57.97083333333333,85.3,44.0,2.8000000000000003,1.8,0.0,1020.075,1023.8,1017.1,15.9806,10.03117,13.005885,6.125,10.0,1.0,8.309241986481823
2023-05-16,57.6875,80.6,41.9,0.0,0.0,0.0,1024.9333333333334,1027.1,1023.9,17.48008,5.7376,11.60884,5.0,8.0,3.0,334.65909970633913
2023-05-17,64.99166666666666,81.2,45.8,0.0,0.0,0.0,1028.1958333333334,1029.3,1027.2,18.18049,6.22645,12.20347,3.2916666666666665,5.0,2.0,341.9756858472376
2023-05-18,56.2125,72.4,43.0,0.0,0.0,0.0,1028.0291666666667,1029.1,1026.6,19.44626,7.63371,13.539985,2.3333333333333335,3.0,1.0,110.06897644309709
2023-05-19,60.4375,75.8,40.6,0.0,0.0,0.0,1027.1,1028.0,1025.7,17.86765,8.61769,13.24267,2.6666666666666665,5.0,2.0,93.92696472780447
2023-05-20,58.42083333333333,86.5,36.0,0.0,0.0,0.0,1024.9625,1027.8,1022.4,19.71766,7.3606,13.53913,4.708333333333333,6.0,3.0,30.773603203490268
2023-05-21,59.05416666666667,83.2,46.4,0.0,0.0,0.0,1021.4625,1022.7,1020.2,18.72709,7.87522,13.301155,5.666666666666667,9.0,3.0,22.089044882861288
2023-05-22,56.57083333333333,70.4,39.5,0.0,0.0,0.0,1021.2875,1025.4,1019.5,19.42557,11.08395,15.25476,6.583333333333333,9.0,5.0,11.272949901075435
2023-05-23,60.791666666666664,83.5,41.2,0.0,0.0,0.0,1026.4625,1027.1,1025.5,18.10306,8.99623,13.549645,4.583333333333333,6.0,2.0,35.960491023742975
2023-05-24,59.05833333333334,81.5,41.7,0.0,0.0,0.0,1025.6125,1026.8,1024.4,21.17011,7.23673,14.20342,4.25,7.0,2.0,346.5690134022362
2023-05-25,59.225,73.8,50.7,0.0,0.0,0.0,1029.2916666666667,1030.7,1027.0,17.9054,9.42889,13.667145,2.875,5.0,1.0,73.4279381050336
2023-05-26,58.0875,73.7,38.0,0.0,0.0,0.0,1031.1541666666667,1032.3,1030.1,19.16809,8.57361,13.87085,3.7083333333333335,5.0,2.0,109.9143133094302
2023-05-27,62.55416666666667,85.2,38.2,0.0,0.0,0.0,1026.2083333333333,1030.2,1023.2,20.61872,7.26052,13.93962,3.0,5.0,2.0,92.1132803158738
2023-05-28,50.375,80.9,22.3,0.0,0.0,0.0,1023.2916666666666,1026.2,1022.4,21.69161,6.59983,14.14572,3.2083333333333335,5.0,1.0,87.946406775637
2023-05-29,56.475,72.4,38.2,0.0,0.0,0.0,1027.5333333333333,1028.9,1026.6,17.4736,8.12158,12.79759,4.583333333333333,6.0,3.0,53.99970852515946
2023-05-30,65.26666666666667,72.3,53.1,0.0,0.0,0.0,1029.1458333333333,1030.4,1028.2,16.91607,8.95899,12.93753,4.708333333333333,6.0,3.0,52.72719989018316
2023-05-31,72.28750000000001,88.6,58.6,0.0,0.0,0.0,1026.7958333333331,1028.3,1025.1,18.39606,10.19209,14.294075,4.458333333333333,6.0,3.0,47.30146531846111
2023-06-01,68.32083333333334,80.6,50.0,0.0,0.0,0.0,1025.3041666666666,1026.6,1023.3,18.85725,9.90578,14.381515,5.083333333333333,9.0,3.0,49.35928873877765
2023-06-02,57.94166666666666,70.6,43.0,0.0,0.0,0.0,1024.3208333333334,1025.4,1022.9,18.4168,10.39292,14.40486,4.291666666666667,6.0,3.0,68.61368337137156
2023-06-03,63.21666666666667,86.7,43.3,0.0,0.0,0.0,1023.3166666666666,1024.5,1021.9,21.63678,8.12358,14.88018,4.041666666666667,6.0,2.0,62.906249662236576
2023-06-04,58.29583333333333,80.1,37.4,0.0,0.0,0.0,1023.7666666666668,1025.4,1022.7,21.84614,9.04104,15.44359,3.7083333333333335,6.0,2.0,74.54721118396554
2023-06-05,65.18333333333334,75.7,52.9,0.0,0.0,0.0,1024.3333333333333,1025.5,1022.7,17.84301,9.90339,13.8732,4.333333333333333,8.0,3.0,56.11619407002348
2023-06-06,64.45,71.2,54.7,0.0,0.0,0.0,1023.3458333333332,1024.1,1022.3,16.99657,11.19915,14.09786,4.333333333333333,6.0,3.0,45.11513328600023
2023-06-07,67.58749999999999,77.3,52.3,0.0,0.0,0.0,1021.7166666666668,1023.2,1019.9,21.08239,10.42652,15.754455,3.375,4.0,2.0,100.14401852376176
2023-06-08,62.925,77.8,40.4,0.0,0.0,0.0,1018.3416666666668,1021.1,1015.4,21.88997,10.18782,16.038895,3.4166666666666665,5.0,3.0,95.3119125017664
2023-06-09,64.79583333333333,83.8,44.7,0.0,0.0,0.0,1013.9666666666668,1016.2,1012.3,25.60864,11.21915,18.413895,3.5416666666666665,5.0,3.0,102.1799310737299
2023-06-10,54.4125,80.7,28.6,0.0,0.0,0.0,1013.0666666666666,1014.3,1012.1,30.38427,12.88203,21.63315,3.7916666666666665,6.0,2.0,80.86703342221438
2023-06-11,59.72083333333333,82.1,32.2,0.0,0.0,0.0,1013.6041666666666,1014.4,1012.6,30.80658,13.89552,22.35105,2.4166666666666665,6.0,1.0,357.08268703422965
2023-06-12,67.77916666666667,87.6,49.2,0.2,0.2,0.0,1014.1708333333332,1014.8,1013.4,28.20166,15.63855,21.920105,2.25,4.0,1.0,189.77457259912543
2023-06-13,41.3375,62.3,24.4,0.0,0.0,0.0,1014.0958333333332,1016.3,1013.2,28.17558,12.71698,20.44628,3.3333333333333335,6.0,1.0,82.44395098437298
2023-06-14,45.9375,76.9,23.0,0.0,0.0,0.0,1017.2458333333334,1019.5,1016.3,28.09869,11.25863,19.67866,3.5833333333333335,5.0,2.0,70.40446402615453
2023-06-15,49.29583333333333,73.8,29.3,0.0,0.0,0.0,1019.9,1020.7,1019.1,27.26706,12.39704,19.83205,3.5,5.0,1.0,76.49997473501054
2023-06-16,43.87083333333334,62.0,26.3,0.0,0.0,0.0,1019.0083333333332,1020.8,1016.9,27.20736,12.29056,19.74896,3.0,5.0,1.0,97.95388279779696
2023-06-17,53.51666666666667,65.5,39.1,0.0,0.0,0.0,1014.0416666666666,1017.5,1011.7,25.68203,11.81014,18.746085,2.4166666666666665,4.0,1.0,117.0304617121614
2023-06-18,75.7,90.0,52.0,2.6,0.8,0.0,1008.8666666666668,1011.4,1007.3,26.93243,16.0393,21.485865,4.083333333333333,9.0,2.0,170.17964876728558
2023-06-19,68.19166666666666,91.4,46.2,0.0,0.0,0.0,1010.3875,1011.3,1008.4,24.73525,14.11407,19.42466,5.833333333333333,8.0,3.0,217.74796332437535
2023-06-20,70.41250000000001,93.4,57.0,11.6,6.4,0.0,1008.0791666666668,1011.1,1006.2,23.00578,15.94732,19.47655,4.5,10.0,1.0,174.9409208955882
2023-06-21,65.96666666666667,86.3,46.8,0.0,0.0,0.0,1015.6875,1018.6,1011.5,25.37455,14.22033,19.79744,6.125,8.0,3.0,232.12612925132905
2023-06-22,60.39166666666667,86.9,31.4,0.0,0.0,0.0,1018.5791666666668,1021.5,1017.1,27.95245,13.2865,20.619475,3.25,5.0,1.0,255.02924420358391
2023-06-23,57.06666666666666,76.0,35.7,0.0,0.0,0.0,1023.0958333333332,1024.3,1021.0,27.20442,14.40952,20.80697,5.125,9.0,1.0,219.11930888888088
2023-06-24,64.80833333333334,86.9,48.1,0.0,0.0,0.0,1022.5583333333334,1024.6,1019.3,28.0722,14.83925,21.455725,4.458333333333333,6.0,2.0,227.33738480603577
2023-06-25,51.09583333333333,64.9,35.1,0.0,0.0,0.0,1014.3791666666666,1018.7,1011.2,30.70854,14.87257,22.790555,6.125,14.0,1.0,180.33493575683823
2023-06-26,55.275,84.6,38.1,0.0,0.0,0.0,1019.45,1021.9,1015.8,22.99571,13.70861,18.35216,6.833333333333333,10.0,5.0,279.7073226303255
2023-06-27,62.725,76.5,48.8,0.0,0.0,0.0,1020.7041666666668,1022.3,1018.8,23.00911,13.13596,18.072535,6.166666666666667,9.0,4.0,247.3705600008712
2023-06-28,75.19166666666666,84.0,56.6,0.0,0.0,0.0,1016.875,1018.7,1015.2,24.92894,17.74964,21.33929,6.041666666666667,9.0,5.0,237.8983122754636
2023-06-29,66.68333333333334,96.1,38.1,14.4,5.0,0.0,1015.7125,1016.6,1014.4,22.62208,15.26372,18.9429,5.208333333333333,7.0,1.0,339.4587519657673
2023-06-30,70.3,85.6,52.0,0.0,0.0,0.0,1011.6291666666666,1015.6,1005.8,19.38778,11.15461,15.271195,7.791666666666667,11.0,4.0,242.81804582212183
2023-07-01,65.14583333333333,89.6,42.8,0.0,0.0,0.0,1006.0458333333332,1009.8,1004.2,22.63255,16.20013,19.41634,8.041666666666666,10.0,5.0,275.7674330581756
2023-07-02,56.5,81.3,38.2,0.0,0.0,0.0,1011.3208333333332,1012.2,1010.1,21.02281,11.44649,16.234650000000002,7.541666666666667,11.0,4.0,257.05794861780134
2023-07-03,61.12083333333334,79.1,43.6,0.0,0.0,0.0,1010.6875,1011.6,1009.1,20.95206,11.55719,16.254625,9.708333333333334,14.0,6.0,247.91361608070025
2023-07-04,76.97083333333333,94.9,53.2,12.2,5.6,0.0,1009.775,1011.8,1005.5,18.7677,13.16152,15.96461,5.666666666666667,8.0,2.0,241.53207509142865
2023-07-05,69.08333333333333,93.2,39.6,1.8,0.8,0.0,1010.9416666666666,1015.3,1006.2,21.12493,10.09315,15.60904,6.833333333333333,9.0,5.0,266.96473716160483
2023-07-06,58.48333333333333,82.2,39.3,0.0,0.0,0.0,1015.9083333333332,1016.7,1015.4,22.44139,10.14199,16.29169,5.875,9.0,2.0,225.9484543700103
2023-07-07,46.03333333333333,65.9,28.1,0.0,0.0,0.0,1015.2041666666668,1016.8,1013.4,29.30093,9.87837,19.58965,3.0833333333333335,6.0,1.0,126.12407519157216
2023-07-08,64.48333333333333,78.7,52.0,0.0,0.0,0.0,1014.8958333333334,1017.1,1012.3,26.22169,18.07569,22.14869,2.875,7.0,1.0,176.0354549657701
2023-07-09,67.47500000000001,84.9,51.4,0.0,0.0,0.0,1018.925,1020.5,1017.4,23.3662,15.75354,19.55987,5.333333333333333,9.0,2.0,231.30377499070465
2023-07-10,64.39999999999999,85.5,40.9,0.0,0.0,0.0,1018.8291666666668,1021.0,1014.4,24.34891,13.0655,18.707205,6.791666666666667,11.0,2.0,216.8547684276603
2023-07-11,67.72916666666667,88.4,46.5,0.2,0.2,0.0,1009.8833333333332,1013.5,1008.0,23.50618,16.87665,20.191415,8.958333333333334,11.0,3.0,222.6382067600813
2023-07-12,71.16666666666667,86.8,52.5,0.2,0.2,0.0,1011.4625,1014.4,1008.9,22.4904,13.48845,17.989425,8.666666666666666,12.0,6.0,239.98724270729815
2023-07-13,71.70833333333333,84.4,56.7,0.0,0.0,0.0,1015.8458333333332,1016.9,1014.5,22.53944,12.74905,17.644244999999998,7.791666666666667,11.0,6.0,233.7565559533192
2023-07-14,82.46666666666667,93.0,68.8,0.2,0.2,0.0,1008.1875,1016.4,1000.6,19.65367,13.20889,16.43128,3.9166666666666665,10.0,2.0,146.1894846501009
